time,nagents,#133,#134,#135,#136,#137,#138,#139,#140,#141,#142
65,24,20,3,23,0.3465141796083726,"Dict(:p25 => 43.6875, :p75 => 109.875, :p50 => 91.75, :p90 => 173.9250000000001, :p99 => 227.8125, :p95 => 200.63750000000002)",4.905963157331542,40.375,0.29003267973856195,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
66,25,21,3,23,0.3631732684222173,"Dict(:p25 => 40.25, :p75 => 112.5, :p50 => 91.25, :p90 => 173.50000000000006, :p99 => 227.50000000000006, :p95 => 200.20000000000002)",4.39714336926262,39.72,0.3117019133937562,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
67,26,23,4,23,0.40720947972469257,"Dict(:p25 => 31.03125, :p75 => 112.375, :p50 => 86.875, :p90 => 172.8750000000001, :p99 => 228.6875, :p95 => 200.06250000000006)",4.576642312594304,36.57692307692308,0.3633017875920084,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
68,27,24,4,23,0.4177013924745725,"Dict(:p25 => 24.1875, :p75 => 111.75, :p50 => 86.75, :p90 => 172.05000000000007, :p99 => 228.35500000000008, :p95 => 200.22500000000002)",4.133094103831872,36.18518518518518,0.377573069487092,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
69,26,24,5,23,0.4192956649649562,"Dict(:p25 => 23.28125, :p75 => 116.625, :p50 => 91.875, :p90 => 177.8750000000001, :p99 => 230.6875, :p95 => 203.06250000000006)",4.1630119642313215,35.96153846153846,0.37437268613739194,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
70,27,25,5,23,0.4316953296860562,"Dict(:p25 => 21.375, :p75 => 115.75, :p50 => 87.75, :p90 => 175.6500000000001, :p99 => 233.35500000000008, :p95 => 205.52500000000003)",4.204774870704551,35.592592592592595,0.3877904960110996,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
71,29,27,5,23,0.4598837339965689,"Dict(:p25 => 18.375, :p75 => 110.5, :p50 => 57.625, :p90 => 170.4000000000001, :p99 => 234.8500000000001, :p95 => 205.65000000000003)",4.253782642843684,34.06896551724138,0.42014519056261346,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
72,29,27,5,23,0.45340098396474726,"Dict(:p25 => 20.375, :p75 => 113.5, :p50 => 60.625, :p90 => 172.6000000000001, :p99 => 237.0100000000001, :p95 => 206.85000000000002)",4.303278232935257,35.06896551724138,0.40816464923880247,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
73,31,29,5,23,0.47021713319783465,"Dict(:p25 => 20.375, :p75 => 114.75, :p50 => 45.5, :p90 => 166.75000000000014, :p99 => 239.22500000000014, :p95 => 209.375)",3.158508404718751,33.74193548387097,0.43576142601615997,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
74,31,29,5,23,0.4627786506439122,"Dict(:p25 => 21.875, :p75 => 115.75, :p50 => 45.5, :p90 => 168.75000000000014, :p99 => 241.3250000000001, :p95 => 210.875)",3.2628168612349437,34.74193548387097,0.42321861802497973,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
75,31,29,5,23,0.45634953857250493,"Dict(:p25 => 22.875, :p75 => 118.25, :p50 => 45.5, :p90 => 170.75000000000014, :p99 => 243.80000000000013, :p95 => 212.375)",3.370810529928152,35.74193548387097,0.4113776639105624,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
76,30,29,6,23,0.46003892644949795,"Dict(:p25 => 23.125, :p75 => 122.625, :p50 => 44.3125, :p90 => 176.65000000000006, :p99 => 247.24000000000004, :p95 => 214.08750000000003)",3.4692609742353384,35.43333333333333,0.40492317340859185,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
77,30,29,6,23,0.4528173250451173,"Dict(:p25 => 24.875, :p75 => 125.375, :p50 => 45.1875, :p90 => 178.45000000000005, :p99 => 250.24000000000004, :p95 => 215.7375)",3.570612696080306,36.43333333333333,0.39380908813662696,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
78,31,30,6,23,0.4591657637450022,"Dict(:p25 => 25.25, :p75 => 125.75, :p50 => 45.5, :p90 => 176.7500000000001, :p99 => 252.80000000000013, :p95 => 216.87500000000006)",3.6895242981694625,36.225806451612904,0.403182719099187,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
79,31,30,6,23,0.4530425290421818,"Dict(:p25 => 27.25, :p75 => 128.25, :p50 => 46.375, :p90 => 178.75000000000014, :p99 => 255.5000000000001, :p95 => 218.87500000000006)",3.801058544983101,37.225806451612904,0.39235198747693856,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
80,32,31,6,23,0.4620240847329684,"Dict(:p25 => 29.03125, :p75 => 127.875, :p50 => 47.4375, :p90 => 178.70000000000005, :p99 => 257.36000000000007, :p95 => 220.81250000000003)",3.898088010429949,37.03125,0.40139767932489456,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
81,32,31,6,23,0.455955385256529,"Dict(:p25 => 31.03125, :p75 => 130.125, :p50 => 48.4375, :p90 => 180.50000000000006, :p99 => 259.6700000000001, :p95 => 223.81250000000003)",4.034681678060291,38.03125,0.3908432621199671,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
82,32,31,6,23,0.45060172570390544,"Dict(:p25 => 33.25, :p75 => 133.125, :p50 => 49.6875, :p90 => 182.60000000000005, :p99 => 262.6700000000001, :p95 => 225.16250000000002)",4.152587647229562,39.03125,0.3808296637309847,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
83,31,31,7,23,0.4632752132823945,"Dict(:p25 => 35.25, :p75 => 153.5, :p50 => 46.0, :p90 => 220.0, :p99 => 266.10000000000014, :p95 => 228.37500000000006)",5.853002524563097,38.645161290322584,0.372825677203942,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
84,30,31,7,24,0.43841659363131735,"Dict(:p25 => 37.375, :p75 => 160.5, :p50 => 52.125, :p90 => 220.075, :p99 => 267.11, :p95 => 230.23750000000007)",6.028158682133741,38.166666666666664,0.36305676855895186,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
85,30,31,7,24,0.4318726012487826,"Dict(:p25 => 39.28125, :p75 => 163.5, :p50 => 54.125, :p90 => 222.075, :p99 => 269.82000000000005, :p95 => 232.23750000000007)",6.032727028180787,39.166666666666664,0.3537872340425532,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
86,31,32,7,24,0.440714724710515,"Dict(:p25 => 40.3125, :p75 => 162.5, :p50 => 50.0, :p90 => 222.75, :p99 => 272.4000000000001, :p95 => 233.50000000000006)",6.066761845358953,38.87096774193548,0.3661089546245482,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
87,31,32,7,24,0.4355627121361949,"Dict(:p25 => 42.3125, :p75 => 165.0, :p50 => 51.0, :p90 => 222.75, :p99 => 275.4000000000001, :p95 => 236.50000000000006)",6.074004413279702,39.87096774193548,0.35692661029335015,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
88,32,34,8,24,0.45671770271374856,"Dict(:p25 => 32.09375, :p75 => 163.75, :p50 => 55.78125, :p90 => 212.875, :p99 => 277.98, :p95 => 238.00000000000006)",8.262792374447432,36.84375,0.3862648430873621,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
89,34,37,9,24,0.48209390082455106,"Dict(:p25 => 25.1875, :p75 => 130.25, :p50 => 47.3125, :p90 => 211.125, :p99 => 245.3999999999999, :p95 => 221.60000000000002)",8.340996432895484,33.0,0.4273356401384083,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
90,38,41,9,24,0.5143113539713748,"Dict(:p25 => 17.0625, :p75 => 115.40625, :p50 => 45.9375, :p90 => 204.11250000000007, :p99 => 246.4899999999999, :p95 => 220.95)",6.45748079899303,30.42105263157895,0.47637042433072296,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
91,39,42,9,24,0.5137923939358122,"Dict(:p25 => 16.1875, :p75 => 110.5625, :p50 => 45.5, :p90 => 202.85000000000008, :p99 => 246.25999999999993, :p95 => 223.0)",6.868413216385267,30.615384615384617,0.4750246961302238,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
92,40,43,9,24,0.5121619075531738,"Dict(:p25 => 17.75, :p75 => 106.21875, :p50 => 45.09375, :p90 => 200.98750000000004, :p99 => 249.02999999999997, :p95 => 225.49999999999994)",4.930754072594773,30.825,0.473499594484996,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
93,39,43,10,24,0.5096947637131335,"Dict(:p25 => 20.6875, :p75 => 87.6875, :p50 => 46.6875, :p90 => 221.10000000000002, :p99 => 286.2, :p95 => 247.15000000000006)",6.081705488755217,30.256410256410255,0.4542807475010866,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
94,42,46,10,24,0.5274992534399192,"Dict(:p25 => 18.828125, :p75 => 71.21875, :p50 => 44.75, :p90 => 219.90000000000012, :p99 => 287.13, :p95 => 245.65000000000003)",2.0229819089589776,29.023809523809526,0.47976483456385033,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
95,45,50,11,24,0.5531186470382055,"Dict(:p25 => 16.8125, :p75 => 74.0, :p50 => 32.8125, :p90 => 215.75000000000003, :p99 => 289.91999999999996, :p95 => 261.09999999999997)",1.8137781777512403,25.91111111111111,0.505012388031256,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
96,48,53,11,24,0.5579574359570294,"Dict(:p25 => 14.8125, :p75 => 69.65625, :p50 => 32.46875, :p90 => 210.50000000000009, :p99 => 292.7099999999999, :p95 => 261.54999999999995)",1.860360017452391,25.229166666666668,0.5183560418387008,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
97,51,56,11,24,0.5604780711921022,"Dict(:p25 => 14.8125, :p75 => 66.5625, :p50 => 29.5625, :p90 => 206.25, :p99 => 295.5, :p95 => 262.0)",1.326255200653348,24.686274509803923,0.5280879627466555,20,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
98,55,61,11,24,0.5705219854329648,"Dict(:p25 => 15.3125, :p75 => 57.65625, :p50 => 27.8125, :p90 => 199.90000000000003, :p99 => 296.84000000000003, :p95 => 261.6000000000001)",1.179694648910517,23.8,0.54439891659143,21,"Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)"
99,56,62,11,24,0.5638159260797342,"Dict(:p25 => 15.8125, :p75 => 58.03125, :p50 => 25.96875, :p90 => 198.8125, :p99 => 298.45000000000005, :p95 => 263.75)",1.1815126850492432,24.357142857142858,0.530975073313783,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
100,58,64,11,24,0.5619004545990103,"Dict(:p25 => 16.0625, :p75 => 57.140625, :p50 => 25.96875, :p90 => 194.2375000000001, :p99 => 301.42999999999995, :p95 => 265.04999999999995)",1.1893378926514517,24.482758620689655,0.5269305488101022,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
101,59,65,11,24,0.5537082455718749,"Dict(:p25 => 17.375, :p75 => 58.59375, :p50 => 27.375, :p90 => 192.35000000000008, :p99 => 304.41999999999996, :p95 => 266.3)",1.197524809803891,25.050847457627118,0.5146212242838468,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
102,60,67,12,24,0.5472899221639775,"Dict(:p25 => 18.703125, :p75 => 61.5625, :p50 => 28.96875, :p90 => 191.86250000000004, :p99 => 305.82, :p95 => 267.4500000000001)",1.293575223047273,24.616666666666667,0.5150417512976755,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
103,62,69,12,24,0.5431590323224562,"Dict(:p25 => 18.484375, :p75 => 60.25, :p50 => 28.6875, :p90 => 183.81250000000037, :p99 => 308.78, :p95 => 267.8125000000001)",1.2811316636392271,24.79032258064516,0.5112284089239616,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
104,64,71,12,24,0.5403733050985238,"Dict(:p25 => 19.140625, :p75 => 59.140625, :p50 => 29.8125, :p90 => 170.98750000000018, :p99 => 311.74, :p95 => 267.13750000000005)",1.2669181089551576,24.984375,0.5072994840525329,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
105,65,72,12,24,0.531594120889574,"Dict(:p25 => 18.8125, :p75 => 54.875, :p50 => 31.8125, :p90 => 164.92500000000007, :p99 => 314.72, :p95 => 267.95000000000016)",1.343974216763759,25.584615384615386,0.4956565983625516,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
106,66,73,12,24,0.5252017852948085,"Dict(:p25 => 20.0625, :p75 => 54.609375, :p50 => 32.1875, :p90 => 159.0625, :p99 => 317.7, :p95 => 268.5625)",1.345986429586587,26.181818181818183,0.48493616722783384,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
107,67,74,12,24,0.5212498106320038,"Dict(:p25 => 19.09375, :p75 => 54.84375, :p50 => 32.5625, :p90 => 153.40000000000035, :p99 => 318.70000000000005, :p95 => 268.97500000000014)",1.3327102754004159,26.776119402985074,0.47504950165560156,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
108,68,77,14,24,0.5134421693205584,"Dict(:p25 => 20.234375, :p75 => 51.25, :p50 => 32.09375, :p90 => 162.01250000000002, :p99 => 310.59499999999997, :p95 => 211.74375000000018)",1.2458250670531994,24.852941176470587,0.4736338322311173,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
109,71,80,14,24,0.5183545978649324,"Dict(:p25 => 19.390625, :p75 => 51.5, :p50 => 32.25, :p90 => 160.875, :p99 => 312.9500000000003, :p95 => 208.8125)",1.1791813129338922,24.760563380281692,0.4783284462176929,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
110,72,82,15,24,0.5107548140413378,"Dict(:p25 => 19.8125, :p75 => 59.078125, :p50 => 32.3125, :p90 => 127.71249999999984, :p99 => 315.7350000000001, :p95 => 203.94375000000014)",1.574633456093065,24.569444444444443,0.4757160354249106,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
111,75,85,15,24,0.5121027152178488,"Dict(:p25 => 19.59375, :p75 => 54.609375, :p50 => 32.8125, :p90 => 120.99999999999989, :p99 => 318.09000000000015, :p95 => 199.5874999999999)",1.594795364669742,24.546666666666667,0.47882672460619213,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
112,80,90,15,24,0.5179922850844967,"Dict(:p25 => 18.2578125, :p75 => 51.1640625, :p50 => 29.109375, :p90 => 108.68124999999989, :p99 => 320.0150000000002, :p95 => 190.9937499999999)",1.5831052138837245,23.95,0.49382828810020873,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
113,85,95,15,24,0.5226905244440239,"Dict(:p25 => 17.8125, :p75 => 50.75, :p50 => 28.375, :p90 => 100.86249999999993, :p99 => 321.9400000000002, :p95 => 185.69999999999993)",1.4523436373964502,23.48235294117647,0.5049746551927385,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
114,90,100,15,24,0.526361269716261,"Dict(:p25 => 16.4296875, :p75 => 48.484375, :p50 => 26.671875, :p90 => 93.2624999999999, :p99 => 323.86499999999995, :p95 => 181.48124999999993)",1.4703150416033133,23.122222222222224,0.5129958887287096,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
115,97,107,15,24,0.5303834239832474,"Dict(:p25 => 14.8125, :p75 => 43.375, :p50 => 24.40625, :p90 => 87.69374999999995, :p99 => 325.3600000000001, :p95 => 174.57500000000007)",1.3920850143834977,22.38144329896907,0.5284086861962041,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
116,107,117,15,24,0.5424962962981694,"Dict(:p25 => 13.390625, :p75 => 39.09375, :p50 => 22.09375, :p90 => 83.28124999999996, :p99 => 326.3599999999999, :p95 => 167.26250000000002)",1.2363529451664774,21.19626168224299,0.5519952529298324,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
117,115,126,16,24,0.5420948984105827,"Dict(:p25 => 12.96875, :p75 => 37.8125, :p50 => 20.8125, :p90 => 78.99999999999999, :p99 => 327.84, :p95 => 163.9125000000001)",1.317230099112004,19.88695652173913,0.5608182353947644,21,"Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)"
