time,id,pos,sugar,age,vision,metabolism,sex,culture,children,loans_given,loans_owed,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,chose_not_to_borrow,chose_not_to_lend,chose_not_to_reproduce,chose_not_to_spread_culture,traits
44,51,"(37, 8)",258.25,25,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
44,52,"(33, 10)",93.0,14,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
44,54,"(35, 9)",68.75,6,2,1,male,"Bool[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.07, conscientiousness = 2.05, extraversion = 2.44, agreeableness = 3.81, neuroticism = 3.91)"
45,31,"(13, 38)",244.0,45,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
45,38,"(36, 11)",190.5,45,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
45,51,"(36, 8)",261.25,26,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
45,52,"(33, 9)",96.0,15,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
45,54,"(35, 8)",71.75,7,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.07, conscientiousness = 2.05, extraversion = 2.44, agreeableness = 3.81, neuroticism = 3.91)"
46,31,"(13, 39)",246.0,46,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
46,38,"(36, 10)",193.5,46,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
46,51,"(35, 8)",311.25,27,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],[54],false,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
46,52,"(33, 8)",99.0,16,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
47,31,"(12, 39)",248.0,47,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
47,38,"(36, 9)",196.5,47,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
47,51,"(35, 7)",314.25,28,2,1,female,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
47,52,"(34, 7)",102.0,17,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
48,31,"(12, 40)",250.0,48,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
48,38,"(35, 9)",199.5,48,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
48,51,"(36, 7)",317.25,29,2,1,female,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
48,52,"(34, 8)",105.0,18,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
49,31,"(13, 40)",252.0,49,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
49,38,"(34, 9)",185.5,49,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53, 55, 56]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,"[52, 52]",Int64[],Int64[],true,false,false,false,true,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
49,51,"(36, 8)",320.25,30,2,1,female,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
49,52,"(34, 10)",88.0,19,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[55, 56]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",true,31.0,[38],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
49,55,"(33, 9)",18.5,0,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 4.69, conscientiousness = 2.24, extraversion = 3.89, agreeableness = 3.55, neuroticism = 4.16)"
49,56,"(35, 9)",18.5,0,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.74, conscientiousness = 4.45, extraversion = 1.0, agreeableness = 3.92, neuroticism = 3.53)"
50,31,"(13, 39)",254.0,50,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
50,38,"(33, 9)",180.0,50,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53, 55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[52],Int64[],Int64[],true,false,false,false,true,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
50,51,"(35, 8)",323.25,31,2,1,female,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
50,52,"(33, 10)",81.0,20,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",true,31.0,[38],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
50,55,"(32, 9)",21.5,1,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.69, conscientiousness = 2.24, extraversion = 3.89, agreeableness = 3.55, neuroticism = 4.16)"
50,56,"(35, 10)",21.5,1,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 4.45, extraversion = 1.0, agreeableness = 3.92, neuroticism = 3.53)"
50,57,"(33, 8)",18.5,0,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.14, conscientiousness = 2.28, extraversion = 4.36, agreeableness = 3.97, neuroticism = 2.69)"
51,31,"(13, 38)",256.0,51,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
51,38,"(33, 8)",183.0,51,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53, 55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
51,51,"(37, 8)",326.25,32,2,1,female,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
51,52,"(34, 11)",84.0,21,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
51,55,"(32, 10)",24.5,2,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.69, conscientiousness = 2.24, extraversion = 3.89, agreeableness = 3.55, neuroticism = 4.16)"
51,56,"(36, 11)",24.5,2,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 4.45, extraversion = 1.0, agreeableness = 3.92, neuroticism = 3.53)"
51,57,"(34, 7)",21.5,1,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.14, conscientiousness = 2.28, extraversion = 4.36, agreeableness = 3.97, neuroticism = 2.69)"
52,31,"(14, 38)",258.0,52,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
52,38,"(34, 8)",186.0,52,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53, 55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
52,51,"(37, 9)",329.25,33,2,1,female,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
52,52,"(33, 11)",87.0,22,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
52,55,"(32, 11)",27.5,3,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.69, conscientiousness = 2.24, extraversion = 3.89, agreeableness = 3.55, neuroticism = 4.16)"
52,56,"(36, 10)",27.5,3,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 4.45, extraversion = 1.0, agreeableness = 3.92, neuroticism = 3.53)"
52,57,"(34, 6)",23.5,2,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.14, conscientiousness = 2.28, extraversion = 4.36, agreeableness = 3.97, neuroticism = 2.69)"
53,31,"(14, 37)",260.0,53,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
53,38,"(35, 7)",189.0,53,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53, 55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
53,51,"(38, 9)",332.25,34,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
53,52,"(34, 10)",90.0,23,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
53,55,"(33, 12)",30.5,4,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.69, conscientiousness = 2.24, extraversion = 3.89, agreeableness = 3.55, neuroticism = 4.16)"
53,56,"(36, 9)",30.5,4,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 4.45, extraversion = 1.0, agreeableness = 3.92, neuroticism = 3.53)"
53,57,"(34, 7)",24.5,3,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.14, conscientiousness = 2.28, extraversion = 4.36, agreeableness = 3.97, neuroticism = 2.69)"
54,31,"(15, 37)",262.0,54,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
54,38,"(36, 7)",192.0,54,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53, 55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
54,51,"(38, 10)",335.25,35,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
54,52,"(34, 9)",93.0,24,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
54,55,"(34, 12)",33.5,5,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.69, conscientiousness = 2.24, extraversion = 3.89, agreeableness = 3.55, neuroticism = 4.16)"
54,56,"(35, 10)",33.5,5,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 4.45, extraversion = 1.0, agreeableness = 3.92, neuroticism = 3.53)"
54,57,"(35, 8)",27.5,4,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.14, conscientiousness = 2.28, extraversion = 4.36, agreeableness = 3.97, neuroticism = 2.69)"
55,31,"(16, 37)",264.0,55,5,2,female,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.73, conscientiousness = 2.38, extraversion = 3.08, agreeableness = 3.42, neuroticism = 1.72)"
55,38,"(36, 8)",195.0,55,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[51, 52, 53, 55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,true,"(openness = 4.12, conscientiousness = 3.21, extraversion = 2.9, agreeableness = 4.26, neuroticism = 3.93)"
55,51,"(37, 10)",338.25,36,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",[54],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,81.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.33, conscientiousness = 3.35, extraversion = 2.65, agreeableness = 3.1, neuroticism = 3.26)"
55,52,"(33, 8)",96.0,25,2,1,male,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[55, 56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,31.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 3.74, conscientiousness = 3.74, extraversion = 2.0, agreeableness = 3.35, neuroticism = 2.56)"
55,55,"(35, 12)",36.5,6,2,1,female,"Bool[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(openness = 4.69, conscientiousness = 2.24, extraversion = 3.89, agreeableness = 3.55, neuroticism = 4.16)"
