time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
0,50,0,0,0,0.23110204081632646,"Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0.0,0.0,3.884297118205747,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,29,21,"Dict(""blue_proportion"" => 0.42, ""red_proportion"" => 0.58)","Dict(:p25 => 10.25, :p75 => 19.0, :p50 => 14.0, :p90 => 23.1, :p99 => 25.0, :p95 => 24.549999999999997)",9.797632143947327,0,0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)"
1,50,0,0,0,0.25712230215827336,"Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 14.0, :p90 => 23.0, :p99 => 24.0, :p95 => 23.549999999999997)",22.78728712621092,1.0,0.0,3.884297118205747,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,29,21,"Dict(""blue_proportion"" => 0.42, ""red_proportion"" => 0.58)","Dict(:p25 => 8.25, :p75 => 19.75, :p50 => 14.0, :p90 => 23.0, :p99 => 24.0, :p95 => 23.549999999999997)",22.78728712621092,0,0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)"
2,49,0,0,1,0.28749424581862826,"Dict(:p25 => 9.0, :p75 => 19.0, :p50 => 12.0, :p90 => 24.0, :p99 => 25.0, :p95 => 24.6)",8.48139546369184,2.0,0.0,3.8635285764551224,"Dict{String, Real}(""unique_cultures"" => 48, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0234375)",0.0,0.0,27,22,"Dict(""blue_proportion"" => 0.4489795918367347, ""red_proportion"" => 0.5510204081632653)","Dict(:p25 => 9.0, :p75 => 19.0, :p50 => 12.0, :p90 => 24.0, :p99 => 25.0, :p95 => 24.6)",8.48139546369184,0,1,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 4)"
3,47,0,0,3,0.3155644710447565,"Dict(:p25 => 8.5, :p75 => 19.5, :p50 => 14.0, :p90 => 25.0, :p99 => 27.54, :p95 => 26.700000000000003)",8.05064051565075,3.0,0.0,3.820651977005379,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,27,20,"Dict(""blue_proportion"" => 0.425531914893617, ""red_proportion"" => 0.574468085106383)","Dict(:p25 => 8.5, :p75 => 19.5, :p50 => 14.0, :p90 => 25.0, :p99 => 27.54, :p95 => 26.700000000000003)",8.05064051565075,0,3,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 2)"
4,44,0,0,6,0.32351901597624777,"Dict(:p25 => 8.75, :p75 => 21.0, :p50 => 14.5, :p90 => 26.700000000000003, :p99 => 30.14, :p95 => 28.85)",6.037129438662876,4.0,0.0,3.7841896339182655,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,26,18,"Dict(""blue_proportion"" => 0.4090909090909091, ""red_proportion"" => 0.5909090909090909)","Dict(:p25 => 8.75, :p75 => 21.0, :p50 => 14.5, :p90 => 26.700000000000003, :p99 => 30.14, :p95 => 28.85)",6.037129438662876,0,6,"Dict{String, Real}(""red_transmission_rate"" => 0.3333333333333333, ""blue_transmission_rate"" => 0.6666666666666666, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 3)"
5,41,0,0,9,0.32207147957458004,"Dict(:p25 => 9.0, :p75 => 22.0, :p50 => 15.0, :p90 => 29.0, :p99 => 32.79999999999998, :p95 => 31.0)",8.128480756161794,5.0,0.0,3.713572066704311,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,29,12,"Dict(""blue_proportion"" => 0.2926829268292683, ""red_proportion"" => 0.7073170731707317)","Dict(:p25 => 9.0, :p75 => 22.0, :p50 => 15.0, :p90 => 29.0, :p99 => 32.79999999999998, :p95 => 31.0)",8.128480756161794,0,9,"Dict{String, Real}(""red_transmission_rate"" => 0.4, ""blue_transmission_rate"" => 0.6, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 5)"
6,39,0,0,11,0.32752343326361455,"Dict(:p25 => 8.5, :p75 => 24.0, :p50 => 17.0, :p90 => 31.200000000000003, :p99 => 35.47999999999999, :p95 => 33.0)",9.538495336063574,6.0,0.0,3.6635616461296423,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,25,14,"Dict(""blue_proportion"" => 0.358974358974359, ""red_proportion"" => 0.6410256410256411)","Dict(:p25 => 8.5, :p75 => 24.0, :p50 => 17.0, :p90 => 31.200000000000003, :p99 => 35.47999999999999, :p95 => 33.0)",9.538495336063574,0,11,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 4)"
7,39,0,0,11,0.3572449056320024,"Dict(:p25 => 8.0, :p75 => 26.0, :p50 => 17.0, :p90 => 34.0, :p99 => 37.47999999999999, :p95 => 35.0)",13.23073933256476,7.0,0.0,3.6635616461296423,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,25,14,"Dict(""blue_proportion"" => 0.358974358974359, ""red_proportion"" => 0.6410256410256411)","Dict(:p25 => 8.0, :p75 => 26.0, :p50 => 17.0, :p90 => 34.0, :p99 => 37.47999999999999, :p95 => 35.0)",13.23073933256476,0,11,"Dict{String, Real}(""red_transmission_rate"" => 0.8, ""blue_transmission_rate"" => 0.2, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 5)"
8,38,0,0,12,0.37238337320574155,"Dict(:p25 => 8.0, :p75 => 28.75, :p50 => 17.5, :p90 => 36.300000000000004, :p99 => 40.14999999999998, :p95 => 37.0)",18.557696504984143,8.0,0.0,3.637586159726386,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,24,14,"Dict(""blue_proportion"" => 0.3684210526315789, ""red_proportion"" => 0.631578947368421)","Dict(:p25 => 8.0, :p75 => 28.75, :p50 => 17.5, :p90 => 36.300000000000004, :p99 => 40.14999999999998, :p95 => 37.0)",18.557696504984143,0,12,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 4)"
9,37,0,0,13,0.38060894457043015,"Dict(:p25 => 8.0, :p75 => 31.0, :p50 => 19.0, :p90 => 38.400000000000006, :p99 => 42.84, :p95 => 39.0)",17.198498634843773,9.0,0.0,3.610917912644226,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,25,12,"Dict(""blue_proportion"" => 0.32432432432432434, ""red_proportion"" => 0.6756756756756757)","Dict(:p25 => 8.0, :p75 => 31.0, :p50 => 19.0, :p90 => 38.400000000000006, :p99 => 42.84, :p95 => 39.0)",17.198498634843773,0,13,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 9)"
10,37,0,0,13,0.40428679681016133,"Dict(:p25 => 7.0, :p75 => 32.0, :p50 => 19.0, :p90 => 41.0, :p99 => 45.480000000000004, :p95 => 41.0)",11.887541678990814,10.0,0.0,3.5734504974788237,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,25,12,"Dict(""blue_proportion"" => 0.32432432432432434, ""red_proportion"" => 0.6756756756756757)","Dict(:p25 => 7.0, :p75 => 32.0, :p50 => 19.0, :p90 => 41.0, :p99 => 45.480000000000004, :p95 => 41.0)",11.887541678990814,0,13,"Dict{String, Real}(""red_transmission_rate"" => 0.5714285714285714, ""blue_transmission_rate"" => 0.42857142857142855, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 7)"
11,35,0,0,15,0.39473781730591084,"Dict(:p25 => 8.0, :p75 => 34.5, :p50 => 19.0, :p90 => 43.0, :p99 => 48.619999999999976, :p95 => 44.0)",8.986976765164929,11.0,0.0,3.5553480614894135,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,23,12,"Dict(""blue_proportion"" => 0.34285714285714286, ""red_proportion"" => 0.6571428571428571)","Dict(:p25 => 8.0, :p75 => 34.5, :p50 => 19.0, :p90 => 43.0, :p99 => 48.619999999999976, :p95 => 44.0)",8.986976765164929,0,15,"Dict{String, Real}(""red_transmission_rate"" => 0.625, ""blue_transmission_rate"" => 0.375, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 8)"
12,34,0,0,16,0.39504760498929814,"Dict(:p25 => 8.75, :p75 => 36.0, :p50 => 21.5, :p90 => 45.0, :p99 => 51.68999999999996, :p95 => 46.35)",16.659731835197647,12.0,0.0,3.5263605246161633,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,24,10,"Dict(""blue_proportion"" => 0.29411764705882354, ""red_proportion"" => 0.7058823529411765)","Dict(:p25 => 8.75, :p75 => 36.0, :p50 => 21.5, :p90 => 45.0, :p99 => 51.68999999999996, :p95 => 46.35)",16.659731835197647,0,16,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 4)"
13,32,0,0,18,0.37144370460048437,"Dict(:p25 => 10.75, :p75 => 39.25, :p50 => 26.0, :p90 => 47.0, :p99 => 54.52000000000001, :p95 => 49.0)",12.153754261703094,13.0,0.0,3.4224142040147285,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,20,12,"Dict(""blue_proportion"" => 0.375, ""red_proportion"" => 0.625)","Dict(:p25 => 10.75, :p75 => 39.25, :p50 => 26.0, :p90 => 47.0, :p99 => 54.52000000000001, :p95 => 49.0)",12.153754261703094,0,18,"Dict{String, Real}(""red_transmission_rate"" => 0.5555555555555556, ""blue_transmission_rate"" => 0.4444444444444444, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 9)"
14,31,0,0,19,0.36207416340066323,"Dict(:p25 => 12.5, :p75 => 42.5, :p50 => 29.0, :p90 => 49.000000000000014, :p99 => 56.90000000000002, :p95 => 51.5)",12.157823555361581,14.0,0.0,3.344548858606444,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,17,14,"Dict(""blue_proportion"" => 0.45161290322580644, ""red_proportion"" => 0.5483870967741935)","Dict(:p25 => 12.5, :p75 => 42.5, :p50 => 29.0, :p90 => 49.000000000000014, :p99 => 56.90000000000002, :p95 => 51.5)",12.157823555361581,0,19,"Dict{String, Real}(""red_transmission_rate"" => 0.4444444444444444, ""blue_transmission_rate"" => 0.5555555555555556, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 9)"
15,29,0,0,21,0.3280521901211555,"Dict(:p25 => 18.0, :p75 => 47.0, :p50 => 34.0, :p90 => 51.400000000000006, :p99 => 60.04000000000002, :p95 => 54.2)",16.166445289453925,15.0,0.0,3.2716893223230317,"Dict{String, Real}(""unique_cultures"" => 27, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01318359375)",0.0,0.0,16,13,"Dict(""blue_proportion"" => 0.4482758620689655, ""red_proportion"" => 0.5517241379310345)","Dict(:p25 => 18.0, :p75 => 47.0, :p50 => 34.0, :p90 => 51.400000000000006, :p99 => 60.04000000000002, :p95 => 54.2)",16.166445289453925,0,21,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 6)"
16,29,0,0,21,0.3350824587706147,"Dict(:p25 => 18.0, :p75 => 49.0, :p50 => 36.0, :p90 => 53.400000000000006, :p99 => 62.320000000000014, :p95 => 56.800000000000004)",15.833630923360793,16.0,0.0,3.319492576154752,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,17,12,"Dict(""blue_proportion"" => 0.41379310344827586, ""red_proportion"" => 0.5862068965517241)","Dict(:p25 => 18.0, :p75 => 49.0, :p50 => 36.0, :p90 => 53.400000000000006, :p99 => 62.320000000000014, :p95 => 56.800000000000004)",15.833630923360793,0,21,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 5)"
17,28,0,0,22,0.3182022809123648,"Dict(:p25 => 19.5, :p75 => 51.0, :p50 => 38.0, :p90 => 56.3, :p99 => 65.38, :p95 => 59.60000000000001)",14.098935567084766,17.0,0.0,3.2826939972780647,"Dict{String, Real}(""unique_cultures"" => 27, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01318359375)",0.0,0.0,19,9,"Dict(""blue_proportion"" => 0.32142857142857145, ""red_proportion"" => 0.6785714285714286)","Dict(:p25 => 19.5, :p75 => 51.0, :p50 => 38.0, :p90 => 56.3, :p99 => 65.38, :p95 => 59.60000000000001)",14.098935567084766,0,22,"Dict{String, Real}(""red_transmission_rate"" => 0.625, ""blue_transmission_rate"" => 0.375, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 8)"
18,32,4,0,22,0.3531534954407294,"Dict(:p25 => 15.375, :p75 => 45.0, :p50 => 28.0, :p90 => 57.800000000000004, :p99 => 68.14000000000001, :p95 => 61.250000000000014)",8.342012469285024,15.75,0.125,3.4224142040147285,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,19,13,"Dict(""blue_proportion"" => 0.40625, ""red_proportion"" => 0.59375)","Dict(:p25 => 15.375, :p75 => 45.0, :p50 => 28.0, :p90 => 57.800000000000004, :p99 => 68.14000000000001, :p95 => 61.250000000000014)",8.342012469285024,0,22,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 6)"
19,37,9,0,22,0.3910349373764008,"Dict(:p25 => 14.0, :p75 => 43.0, :p50 => 21.0, :p90 => 59.20000000000002, :p99 => 70.84, :p95 => 62.20000000000002)",5.3331791197516925,14.486486486486486,0.23678902783380407,3.4985156671480184,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,21,16,"Dict(""blue_proportion"" => 0.43243243243243246, ""red_proportion"" => 0.5675675675675675)","Dict(:p25 => 14.0, :p75 => 43.0, :p50 => 21.0, :p90 => 59.20000000000002, :p99 => 70.84, :p95 => 62.20000000000002)",5.3331791197516925,0,22,"Dict{String, Real}(""red_transmission_rate"" => 0.5714285714285714, ""blue_transmission_rate"" => 0.42857142857142855, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 7)"
20,41,13,0,22,0.39229541828128567,"Dict(:p25 => 15.0, :p75 => 32.0, :p50 => 18.5, :p90 => 58.0, :p99 => 72.99999999999997, :p95 => 63.0)",4.135113226494115,13.975609756097562,0.2974503043459753,3.565561686503234,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,24,17,"Dict(""blue_proportion"" => 0.4146341463414634, ""red_proportion"" => 0.5853658536585366)","Dict(:p25 => 15.0, :p75 => 32.0, :p50 => 18.5, :p90 => 58.0, :p99 => 72.99999999999997, :p95 => 63.0)",4.135113226494115,0,22,"Dict{String, Real}(""red_transmission_rate"" => 0.5384615384615384, ""blue_transmission_rate"" => 0.46153846153846156, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 7, ""total_transmissions"" => 13)"
21,44,16,0,22,0.39612733836560543,"Dict(:p25 => 10.375, :p75 => 33.25, :p50 => 19.5, :p90 => 53.400000000000006, :p99 => 71.84, :p95 => 64.4)",4.692986620828342,13.954545454545455,0.3268433520876517,3.7526829438928133,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,25,19,"Dict(""blue_proportion"" => 0.4318181818181818, ""red_proportion"" => 0.5681818181818182)","Dict(:p25 => 10.375, :p75 => 33.25, :p50 => 19.5, :p90 => 53.400000000000006, :p99 => 71.84, :p95 => 64.4)",4.692986620828342,0,22,"Dict{String, Real}(""red_transmission_rate"" => 0.25, ""blue_transmission_rate"" => 0.75, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 12)"
22,47,20,0,23,0.3918963922294172,"Dict(:p25 => 11.5, :p75 => 32.0, :p50 => 18.0, :p90 => 52.80000000000001, :p99 => 73.47999999999999, :p95 => 60.90000000000002)",4.899432350182192,13.53191489361702,0.370132476916901,3.761660727596022,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,30,17,"Dict(""blue_proportion"" => 0.3617021276595745, ""red_proportion"" => 0.6382978723404256)","Dict(:p25 => 11.5, :p75 => 32.0, :p50 => 18.0, :p90 => 52.80000000000001, :p99 => 73.47999999999999, :p95 => 60.90000000000002)",4.899432350182192,0,23,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 6)"
23,47,20,0,23,0.3883955528718077,"Dict(:p25 => 12.5, :p75 => 32.5, :p50 => 19.0, :p90 => 55.20000000000002, :p99 => 75.47999999999999, :p95 => 62.90000000000002)",4.6456301522009396,14.53191489361702,0.3446621600573192,3.820651977005379,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,28,19,"Dict(""blue_proportion"" => 0.40425531914893614, ""red_proportion"" => 0.5957446808510638)","Dict(:p25 => 12.5, :p75 => 32.5, :p50 => 19.0, :p90 => 55.20000000000002, :p99 => 75.47999999999999, :p95 => 62.90000000000002)",4.6456301522009396,0,23,"Dict{String, Real}(""red_transmission_rate"" => 0.375, ""blue_transmission_rate"" => 0.625, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 8)"
24,50,24,0,24,0.3872581934452437,"Dict(:p25 => 12.125, :p75 => 29.875, :p50 => 19.5, :p90 => 54.1, :p99 => 77.62999999999997, :p95 => 63.84999999999998)",2.7726308659036714,14.12,0.38215297450424934,3.8565712309833495,"Dict{String, Real}(""unique_cultures"" => 48, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0234375)",0.0,0.0,29,21,"Dict(""blue_proportion"" => 0.42, ""red_proportion"" => 0.58)","Dict(:p25 => 12.125, :p75 => 29.875, :p50 => 19.5, :p90 => 54.1, :p99 => 77.62999999999997, :p95 => 63.84999999999998)",2.7726308659036714,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.6363636363636364, ""blue_transmission_rate"" => 0.36363636363636365, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 7, ""total_transmissions"" => 11)"
25,53,27,0,24,0.3908540976523116,"Dict(:p25 => 11.0, :p75 => 30.0, :p50 => 18.0, :p90 => 55.00000000000002, :p99 => 79.23999999999995, :p95 => 61.4)",3.0092695269092533,14.264150943396226,0.3932814215833085,3.9179789187928784,"Dict{String, Real}(""unique_cultures"" => 51, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02490234375)",0.0,0.0,33,20,"Dict(""blue_proportion"" => 0.37735849056603776, ""red_proportion"" => 0.6226415094339622)","Dict(:p25 => 11.0, :p75 => 30.0, :p50 => 18.0, :p90 => 55.00000000000002, :p99 => 79.23999999999995, :p95 => 61.4)",3.0092695269092533,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.6, ""blue_transmission_rate"" => 0.4, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 10)"
26,53,27,0,24,0.3846737795199515,"Dict(:p25 => 12.5, :p75 => 30.0, :p50 => 18.0, :p90 => 56.800000000000026, :p99 => 81.71999999999996, :p95 => 63.4)",3.1543638193681036,15.264150943396226,0.36751638407537834,3.891822421413258,"Dict{String, Real}(""unique_cultures"" => 50, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0244140625)",0.0,0.0,32,21,"Dict(""blue_proportion"" => 0.39622641509433965, ""red_proportion"" => 0.6037735849056604)","Dict(:p25 => 12.5, :p75 => 30.0, :p50 => 18.0, :p90 => 56.800000000000026, :p99 => 81.71999999999996, :p95 => 63.4)",3.1543638193681036,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.36363636363636365, ""blue_transmission_rate"" => 0.6363636363636364, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 11)"
27,55,29,0,24,0.362418258751122,"Dict(:p25 => 13.5, :p75 => 29.75, :p50 => 21.0, :p90 => 57.20000000000001, :p99 => 72.68, :p95 => 65.30000000000001)",2.4832084281465727,15.672727272727272,0.3687407719890319,3.9317171291713877,"Dict{String, Real}(""unique_cultures"" => 52, ""max_possible"" => 2048, ""diversity_ratio"" => 0.025390625)",0.0,0.0,33,22,"Dict(""blue_proportion"" => 0.4, ""red_proportion"" => 0.6)","Dict(:p25 => 13.5, :p75 => 29.75, :p50 => 21.0, :p90 => 57.20000000000001, :p99 => 72.68, :p95 => 65.30000000000001)",2.4832084281465727,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.38461538461538464, ""blue_transmission_rate"" => 0.6153846153846154, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 13)"
28,55,29,0,24,0.3583625299649642,"Dict(:p25 => 14.75, :p75 => 30.75, :p50 => 21.0, :p90 => 58.80000000000001, :p99 => 74.68, :p95 => 67.30000000000001)",2.5349294977337498,16.672727272727272,0.346624367998414,3.9569224811917496,"Dict{String, Real}(""unique_cultures"" => 53, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02587890625)",0.0,0.0,32,23,"Dict(""blue_proportion"" => 0.41818181818181815, ""red_proportion"" => 0.5818181818181818)","Dict(:p25 => 14.75, :p75 => 30.75, :p50 => 21.0, :p90 => 58.80000000000001, :p99 => 74.68, :p95 => 67.30000000000001)",2.5349294977337498,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.5714285714285714, ""blue_transmission_rate"" => 0.42857142857142855, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 7)"
29,55,29,0,24,0.3529342584970012,"Dict(:p25 => 15.25, :p75 => 32.25, :p50 => 22.5, :p90 => 60.40000000000001, :p99 => 77.22, :p95 => 70.0)",2.6585025516063925,17.672727272727272,0.32701084923307167,3.9317171291713877,"Dict{String, Real}(""unique_cultures"" => 52, ""max_possible"" => 2048, ""diversity_ratio"" => 0.025390625)",0.0,0.0,33,22,"Dict(""blue_proportion"" => 0.4, ""red_proportion"" => 0.6)","Dict(:p25 => 15.25, :p75 => 32.25, :p50 => 22.5, :p90 => 60.40000000000001, :p99 => 77.22, :p95 => 70.0)",2.6585025516063925,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.6428571428571429, ""blue_transmission_rate"" => 0.35714285714285715, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 14)"
30,55,29,0,24,0.3498899610631456,"Dict(:p25 => 17.25, :p75 => 33.25, :p50 => 24.0, :p90 => 62.000000000000014, :p99 => 79.76, :p95 => 72.30000000000001)",2.695513272831041,18.672727272727272,0.30949809683986906,4.007333185232473,"Dict{String, Real}(""unique_cultures"" => 55, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02685546875)",0.0,0.0,30,25,"Dict(""blue_proportion"" => 0.45454545454545453, ""red_proportion"" => 0.5454545454545454)","Dict(:p25 => 17.25, :p75 => 33.25, :p50 => 24.0, :p90 => 62.000000000000014, :p99 => 79.76, :p95 => 72.30000000000001)",2.695513272831041,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.5714285714285714, ""blue_transmission_rate"" => 0.42857142857142855, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 14)"
31,61,35,0,24,0.3521448905467752,"Dict(:p25 => 15.0, :p75 => 32.0, :p50 => 22.5, :p90 => 57.0, :p99 => 78.39999999999998, :p95 => 68.0)",2.2879698361261633,17.737704918032787,0.3632314172297808,4.0654215900382304,"Dict{String, Real}(""unique_cultures"" => 59, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02880859375)",0.0,0.0,37,24,"Dict(""blue_proportion"" => 0.39344262295081966, ""red_proportion"" => 0.6065573770491803)","Dict(:p25 => 15.0, :p75 => 32.0, :p50 => 22.5, :p90 => 57.0, :p99 => 78.39999999999998, :p95 => 68.0)",2.2879698361261633,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.5714285714285714, ""blue_transmission_rate"" => 0.42857142857142855, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 14)"
32,61,35,0,24,0.3479713468671253,"Dict(:p25 => 15.0, :p75 => 33.5, :p50 => 23.5, :p90 => 58.0, :p99 => 80.39999999999998, :p95 => 70.0)",2.2701657940414512,18.737704918032787,0.3438463634668618,4.019969315903152,"Dict{String, Real}(""unique_cultures"" => 57, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02783203125)",0.0,0.0,38,23,"Dict(""blue_proportion"" => 0.3770491803278688, ""red_proportion"" => 0.6229508196721312)","Dict(:p25 => 15.0, :p75 => 33.5, :p50 => 23.5, :p90 => 58.0, :p99 => 80.39999999999998, :p95 => 70.0)",2.2701657940414512,0,24,"Dict{String, Real}(""red_transmission_rate"" => 0.46153846153846156, ""blue_transmission_rate"" => 0.5384615384615384, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 13)"
