time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_spread_culture,schwartz_values
79,56,"(31, 5)",48.0,75,5,3,male,"Bool[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -0.95f0, stimulation = -1.05f0, hedonism = 0.4f0, achievement = 1.73f0, power = -0.42f0, security = 0.69f0, conformity = -0.96f0, tradition = -1.37f0, benevolence = 1.02f0, universalism = 0.91f0)"
79,57,"(15, 38)",112.0,75,6,2,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -0.06f0, stimulation = -1.58f0, hedonism = -0.71f0, achievement = -1.12f0, power = -1.55f0, security = 1.72f0, conformity = -0.74f0, tradition = 2.03f0, benevolence = 1.3f0, universalism = 0.72f0)"
79,58,"(31, 4)",129.0,74,3,1,male,"Bool[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,"(self_direction = 1.25f0, stimulation = 0.4f0, hedonism = -0.46f0, achievement = -0.81f0, power = -0.97f0, security = -0.18f0, conformity = 1.1f0, tradition = -0.71f0, benevolence = 0.69f0, universalism = -0.3f0)"
79,66,"(36, 11)",107.0,71,4,2,male,"Bool[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -1.37f0, stimulation = -1.13f0, hedonism = 1.12f0, achievement = -0.83f0, power = -0.66f0, security = -0.05f0, conformity = 0.51f0, tradition = 1.29f0, benevolence = 0.7f0, universalism = 0.41f0)"
79,71,"(28, 32)",15.0,68,4,1,male,"Bool[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.83f0, stimulation = -1.63f0, hedonism = -0.72f0, achievement = -1.5f0, power = -2.21f0, security = 1.25f0, conformity = 1.11f0, tradition = 0.52f0, benevolence = 1.03f0, universalism = 1.32f0)"
79,74,"(30, 1)",92.0,68,1,1,male,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.94f0, stimulation = -0.69f0, hedonism = 0.17f0, achievement = 0.33f0, power = -1.29f0, security = -0.19f0, conformity = -0.3f0, tradition = -0.86f0, benevolence = 0.56f0, universalism = 1.33f0)"
79,75,"(29, 2)",68.0,67,1,1,male,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 1.39f0, stimulation = -0.79f0, hedonism = -2.23f0, achievement = 1.48f0, power = -0.64f0, security = 0.74f0, conformity = 0.93f0, tradition = -0.47f0, benevolence = -0.33f0, universalism = -0.08f0)"
79,80,"(35, 10)",156.0,62,6,1,male,"Bool[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -0.32f0, stimulation = 1.35f0, hedonism = -1.31f0, achievement = 0.03f0, power = -0.13f0, security = 0.27f0, conformity = -0.08f0, tradition = 0.17f0, benevolence = -0.6f0, universalism = 0.62f0)"
79,81,"(34, 7)",116.0,61,5,1,male,"Bool[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],true,"(self_direction = 0.17f0, stimulation = -1.1f0, hedonism = 0.66f0, achievement = 1.94f0, power = -1.27f0, security = -1.15f0, conformity = 0.81f0, tradition = -0.62f0, benevolence = 0.06f0, universalism = 0.5f0)"
79,84,"(39, 8)",33.0,60,5,3,female,"Bool[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.54f0, stimulation = -2.19f0, hedonism = -2.26f0, achievement = -2.05f0, power = -2.11f0, security = 0.88f0, conformity = 1.64f0, tradition = 1.61f0, benevolence = 1.62f0, universalism = 1.33f0)"
79,85,"(36, 8)",30.0,56,6,3,male,"Bool[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 1.55f0, stimulation = -1.26f0, hedonism = 1.03f0, achievement = -0.7f0, power = -0.43f0, security = -0.38f0, conformity = -1.24f0, tradition = 0.33f0, benevolence = 1.14f0, universalism = -0.05f0)"
79,88,"(13, 36)",38.0,55,5,3,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.05f0, stimulation = -1.19f0, hedonism = 0.42f0, achievement = -1.66f0, power = -1.12f0, security = -0.05f0, conformity = -0.07f0, tradition = 1.16f0, benevolence = 1.23f0, universalism = 1.23f0)"
79,91,"(34, 4)",121.0,54,4,1,female,"Bool[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.02f0, stimulation = -0.68f0, hedonism = -0.3f0, achievement = 0.44f0, power = -0.39f0, security = -0.61f0, conformity = -0.45f0, tradition = -0.07f0, benevolence = 1.01f0, universalism = 1.06f0)"
79,94,"(12, 29)",66.0,51,1,1,female,"Bool[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.92f0, stimulation = -0.44f0, hedonism = -0.37f0, achievement = -1.5f0, power = -0.84f0, security = 0.33f0, conformity = 0.28f0, tradition = 0.29f0, benevolence = 0.64f0, universalism = 0.69f0)"
79,97,"(11, 39)",130.0,47,6,1,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.07f0, stimulation = -0.14f0, hedonism = 1.44f0, achievement = -1.21f0, power = -0.47f0, security = 0.05f0, conformity = -1.08f0, tradition = -0.38f0, benevolence = 0.92f0, universalism = -0.19f0)"
79,98,"(7, 27)",15.0,43,1,1,male,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.11f0, stimulation = 0.66f0, hedonism = 0.91f0, achievement = -0.37f0, power = -0.1f0, security = -0.26f0, conformity = 0.06f0, tradition = -1.27f0, benevolence = 0.22f0, universalism = 0.26f0)"
79,103,"(39, 4)",92.0,36,4,1,female,"Bool[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.24f0, stimulation = 0.27f0, hedonism = 2.0f0, achievement = -0.12f0, power = -0.31f0, security = -0.03f0, conformity = -2.54f0, tradition = -1.23f0, benevolence = 0.44f0, universalism = 1.27f0)"
79,104,"(15, 36)",53.0,34,3,2,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.49f0, stimulation = 1.1f0, hedonism = -0.98f0, achievement = 0.25f0, power = 0.72f0, security = -0.22f0, conformity = 1.04f0, tradition = -0.4f0, benevolence = -0.88f0, universalism = -1.12f0)"
79,106,"(31, 7)",26.0,33,6,3,female,"Bool[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -0.55f0, stimulation = -1.65f0, hedonism = 1.14f0, achievement = -0.65f0, power = -2.59f0, security = 0.93f0, conformity = -0.11f0, tradition = 1.32f0, benevolence = 1.2f0, universalism = 0.97f0)"
79,108,"(17, 41)",77.0,31,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.95f0, stimulation = -0.5f0, hedonism = -0.36f0, achievement = -1.22f0, power = -1.52f0, security = 1.67f0, conformity = -0.76f0, tradition = 0.09f0, benevolence = 0.27f0, universalism = 1.38f0)"
79,109,"(37, 8)",57.0,30,5,2,male,"Bool[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,"(self_direction = 0.83f0, stimulation = -0.03f0, hedonism = -1.59f0, achievement = -0.52f0, power = 0.51f0, security = 0.26f0, conformity = 0.29f0, tradition = -0.74f0, benevolence = 0.87f0, universalism = 0.12f0)"
79,112,"(10, 41)",22.0,24,4,3,female,"Bool[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.8f0, stimulation = -1.86f0, hedonism = 0.11f0, achievement = -0.29f0, power = -1.11f0, security = 0.78f0, conformity = 1.45f0, tradition = 0.78f0, benevolence = 0.94f0, universalism = 0.0f0)"
79,113,"(28, 2)",29.0,23,1,1,male,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.6f0, stimulation = -0.56f0, hedonism = -1.11f0, achievement = -0.55f0, power = -0.81f0, security = 0.4f0, conformity = 0.94f0, tradition = 0.06f0, benevolence = 0.82f0, universalism = 0.2f0)"
79,114,"(50, 39)",5.0,19,4,1,male,"Bool[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.34f0, stimulation = -0.27f0, hedonism = 0.6f0, achievement = 1.61f0, power = 0.9f0, security = -0.56f0, conformity = -1.23f0, tradition = -2.59f0, benevolence = 0.53f0, universalism = -0.33f0)"
79,119,"(19, 34)",38.0,17,1,1,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.41f0, stimulation = -0.35f0, hedonism = -0.47f0, achievement = -1.2f0, power = -1.58f0, security = 0.55f0, conformity = 0.3f0, tradition = -0.46f0, benevolence = 1.33f0, universalism = 0.46f0)"
79,120,"(40, 6)",40.0,16,2,1,male,"Bool[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.4f0, stimulation = -1.5f0, hedonism = -1.1f0, achievement = -0.03f0, power = 0.85f0, security = 2.61f0, conformity = -0.35f0, tradition = -1.41f0, benevolence = 0.54f0, universalism = -0.01f0)"
79,121,"(16, 42)",16.0,14,3,4,male,"Bool[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.61f0, stimulation = -2.04f0, hedonism = 0.52f0, achievement = -1.0f0, power = -1.52f0, security = 0.81f0, conformity = 0.28f0, tradition = 1.08f0, benevolence = 1.09f0, universalism = 0.17f0)"
79,122,"(16, 33)",2.0,13,2,4,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.8f0, stimulation = -0.4f0, hedonism = 0.51f0, achievement = 0.21f0, power = -1.47f0, security = -0.82f0, conformity = -0.87f0, tradition = -0.65f0, benevolence = 1.85f0, universalism = 0.86f0)"
79,127,"(30, 9)",21.0,11,2,3,female,"Bool[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -1.55f0, stimulation = -2.56f0, hedonism = -1.57f0, achievement = -1.04f0, power = -0.16f0, security = 1.71f0, conformity = 2.89f0, tradition = 1.4f0, benevolence = 0.56f0, universalism = 0.31f0)"
79,128,"(11, 4)",11.0,10,4,1,female,"Bool[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.53f0, stimulation = 0.14f0, hedonism = 0.93f0, achievement = -0.33f0, power = -1.6f0, security = -0.51f0, conformity = -1.19f0, tradition = -0.37f0, benevolence = 1.0f0, universalism = 0.41f0)"
79,130,"(26, 3)",6.0,9,4,3,male,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.23f0, stimulation = -1.88f0, hedonism = -0.16f0, achievement = -1.16f0, power = -2.28f0, security = 1.13f0, conformity = 0.71f0, tradition = -0.1f0, benevolence = 1.07f0, universalism = 1.45f0)"
79,132,"(13, 42)",37.0,8,4,2,male,"Bool[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.86f0, stimulation = -0.32f0, hedonism = 1.37f0, achievement = -1.36f0, power = -1.29f0, security = -0.22f0, conformity = -0.56f0, tradition = 2.33f0, benevolence = 1.04f0, universalism = -0.12f0)"
79,133,"(40, 14)",14.0,6,1,3,male,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.44f0, stimulation = -0.54f0, hedonism = -1.46f0, achievement = 0.69f0, power = 0.9f0, security = 1.12f0, conformity = -0.19f0, tradition = -1.13f0, benevolence = 0.14f0, universalism = -0.97f0)"
79,134,"(5, 25)",12.0,6,3,2,female,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.34f0, stimulation = 0.12f0, hedonism = -1.09f0, achievement = -2.03f0, power = -1.2f0, security = 0.21f0, conformity = 0.11f0, tradition = 0.26f0, benevolence = 1.84f0, universalism = 0.44f0)"
79,135,"(31, 10)",30.0,5,1,2,male,"Bool[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.23f0, stimulation = -0.55f0, hedonism = 0.52f0, achievement = -1.04f0, power = -2.34f0, security = 0.07f0, conformity = 0.21f0, tradition = -0.19f0, benevolence = 1.29f0, universalism = 1.8f0)"
79,136,"(44, 36)",2.0,5,3,4,female,"Bool[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],true,"(self_direction = -0.93f0, stimulation = -0.4f0, hedonism = 0.82f0, achievement = 0.93f0, power = 0.73f0, security = 0.92f0, conformity = -0.35f0, tradition = -0.74f0, benevolence = -0.12f0, universalism = -0.87f0)"
79,137,"(24, 20)",19.0,5,4,2,female,"Bool[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.23f0, stimulation = -1.52f0, hedonism = -1.21f0, achievement = 1.42f0, power = 1.14f0, security = 0.22f0, conformity = -0.49f0, tradition = -1.29f0, benevolence = 1.57f0, universalism = 0.39f0)"
79,138,"(41, 45)",4.0,3,5,2,female,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.1f0, stimulation = -0.44f0, hedonism = 0.09f0, achievement = -0.5f0, power = -1.65f0, security = 0.54f0, conformity = -1.34f0, tradition = -0.4f0, benevolence = 1.43f0, universalism = 1.16f0)"
79,139,"(43, 36)",15.0,1,2,4,male,"Bool[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -0.88f0, stimulation = -0.58f0, hedonism = 1.79f0, achievement = 1.1f0, power = -0.44f0, security = -0.27f0, conformity = -0.55f0, tradition = -0.27f0, benevolence = 0.93f0, universalism = -0.81f0)"
79,140,"(9, 38)",21.0,0,6,2,male,"Bool[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.04f0, stimulation = 1.51f0, hedonism = 0.2f0, achievement = 0.93f0, power = 0.95f0, security = -0.39f0, conformity = -2.4f0, tradition = -1.5f0, benevolence = -0.2f0, universalism = -0.13f0)"
80,2,"(15, 41)",200.0,80,6,1,male,"Bool[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,"(self_direction = 0.2f0, stimulation = -1.45f0, hedonism = 0.05f0, achievement = -0.65f0, power = -1.89f0, security = -0.04f0, conformity = -0.16f0, tradition = 0.38f0, benevolence = 1.89f0, universalism = 1.67f0)"
80,5,"(17, 39)",211.0,80,6,1,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.49f0, stimulation = 1.07f0, hedonism = 0.25f0, achievement = 0.07f0, power = -1.2f0, security = -0.4f0, conformity = -1.16f0, tradition = -1.8f0, benevolence = 1.81f0, universalism = -0.13f0)"
80,11,"(38, 7)",93.0,80,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.97f0, stimulation = 0.79f0, hedonism = -0.65f0, achievement = -1.3f0, power = -0.64f0, security = 1.39f0, conformity = -1.27f0, tradition = -1.05f0, benevolence = 0.7f0, universalism = 1.07f0)"
80,12,"(33, 10)",131.0,80,6,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 2.07f0, stimulation = -0.13f0, hedonism = 0.89f0, achievement = -1.37f0, power = -1.05f0, security = 0.24f0, conformity = -2.2f0, tradition = -0.61f0, benevolence = 0.75f0, universalism = 1.41f0)"
80,17,"(11, 35)",84.0,80,1,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.22f0, stimulation = -1.9f0, hedonism = -0.9f0, achievement = -1.15f0, power = 0.47f0, security = 0.89f0, conformity = 1.4f0, tradition = 1.09f0, benevolence = 0.12f0, universalism = 0.2f0)"
80,24,"(14, 39)",134.0,80,6,2,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 1.53f0, stimulation = -1.09f0, hedonism = -1.05f0, achievement = -0.79f0, power = -0.61f0, security = 0.71f0, conformity = -0.72f0, tradition = -0.01f0, benevolence = 0.3f0, universalism = 1.72f0)"
80,30,"(13, 40)",43.0,80,2,3,female,"Bool[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.81f0, stimulation = -2.55f0, hedonism = -0.64f0, achievement = -0.87f0, power = -2.27f0, security = 1.25f0, conformity = 0.46f0, tradition = 1.15f0, benevolence = 2.28f0, universalism = 0.39f0)"
80,37,"(35, 13)",32.0,80,6,3,female,"Bool[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.11f0, stimulation = 0.24f0, hedonism = 0.51f0, achievement = -0.77f0, power = -3.86f0, security = 1.78f0, conformity = -0.27f0, tradition = 1.02f0, benevolence = 0.57f0, universalism = 0.9f0)"
80,52,"(36, 10)",154.0,77,6,1,female,"Bool[1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = -0.06f0, stimulation = -2.29f0, hedonism = -2.48f0, achievement = -0.78f0, power = -0.53f0, security = 1.97f0, conformity = 1.12f0, tradition = 0.9f0, benevolence = 1.02f0, universalism = 1.14f0)"
80,55,"(30, 6)",1.0,76,3,3,female,"Bool[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.93f0, stimulation = 0.54f0, hedonism = -0.34f0, achievement = -1.11f0, power = -0.56f0, security = 1.18f0, conformity = 0.28f0, tradition = -0.41f0, benevolence = 0.37f0, universalism = -0.89f0)"
80,56,"(30, 5)",48.0,76,5,3,male,"Bool[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,"(self_direction = -0.95f0, stimulation = -1.05f0, hedonism = 0.4f0, achievement = 1.73f0, power = -0.42f0, security = 0.69f0, conformity = -0.96f0, tradition = -1.37f0, benevolence = 1.02f0, universalism = 0.91f0)"
80,57,"(16, 38)",114.0,76,6,2,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.06f0, stimulation = -1.58f0, hedonism = -0.71f0, achievement = -1.12f0, power = -1.55f0, security = 1.72f0, conformity = -0.74f0, tradition = 2.03f0, benevolence = 1.3f0, universalism = 0.72f0)"
80,58,"(32, 4)",131.0,75,3,1,male,"Bool[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.25f0, stimulation = 0.4f0, hedonism = -0.46f0, achievement = -0.81f0, power = -0.97f0, security = -0.18f0, conformity = 1.1f0, tradition = -0.71f0, benevolence = 0.69f0, universalism = -0.3f0)"
80,66,"(37, 12)",109.0,72,4,2,male,"Bool[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -1.37f0, stimulation = -1.13f0, hedonism = 1.12f0, achievement = -0.83f0, power = -0.66f0, security = -0.05f0, conformity = 0.51f0, tradition = 1.29f0, benevolence = 0.7f0, universalism = 0.41f0)"
80,71,"(28, 32)",15.0,69,4,1,male,"Bool[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.83f0, stimulation = -1.63f0, hedonism = -0.72f0, achievement = -1.5f0, power = -2.21f0, security = 1.25f0, conformity = 1.11f0, tradition = 0.52f0, benevolence = 1.03f0, universalism = 1.32f0)"
80,74,"(29, 1)",93.0,69,1,1,male,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 0.94f0, stimulation = -0.69f0, hedonism = 0.17f0, achievement = 0.33f0, power = -1.29f0, security = -0.19f0, conformity = -0.3f0, tradition = -0.86f0, benevolence = 0.56f0, universalism = 1.33f0)"
80,75,"(29, 2)",68.0,68,1,1,male,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,"(self_direction = 1.39f0, stimulation = -0.79f0, hedonism = -2.23f0, achievement = 1.48f0, power = -0.64f0, security = 0.74f0, conformity = 0.93f0, tradition = -0.47f0, benevolence = -0.33f0, universalism = -0.08f0)"
80,80,"(35, 9)",159.0,63,6,1,male,"Bool[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,"(self_direction = -0.32f0, stimulation = 1.35f0, hedonism = -1.31f0, achievement = 0.03f0, power = -0.13f0, security = 0.27f0, conformity = -0.08f0, tradition = 0.17f0, benevolence = -0.6f0, universalism = 0.62f0)"
80,81,"(34, 7)",116.0,62,5,1,male,"Bool[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.17f0, stimulation = -1.1f0, hedonism = 0.66f0, achievement = 1.94f0, power = -1.27f0, security = -1.15f0, conformity = 0.81f0, tradition = -0.62f0, benevolence = 0.06f0, universalism = 0.5f0)"
80,84,"(38, 10)",34.0,61,5,3,female,"Bool[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 1.54f0, stimulation = -2.19f0, hedonism = -2.26f0, achievement = -2.05f0, power = -2.11f0, security = 0.88f0, conformity = 1.64f0, tradition = 1.61f0, benevolence = 1.62f0, universalism = 1.33f0)"
80,85,"(35, 8)",31.0,57,6,3,male,"Bool[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,"(self_direction = 1.55f0, stimulation = -1.26f0, hedonism = 1.03f0, achievement = -0.7f0, power = -0.43f0, security = -0.38f0, conformity = -1.24f0, tradition = 0.33f0, benevolence = 1.14f0, universalism = -0.05f0)"
80,88,"(13, 35)",38.0,56,5,3,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.05f0, stimulation = -1.19f0, hedonism = 0.42f0, achievement = -1.66f0, power = -1.12f0, security = -0.05f0, conformity = -0.07f0, tradition = 1.16f0, benevolence = 1.23f0, universalism = 1.23f0)"
80,91,"(34, 5)",123.0,55,4,1,female,"Bool[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.02f0, stimulation = -0.68f0, hedonism = -0.3f0, achievement = 0.44f0, power = -0.39f0, security = -0.61f0, conformity = -0.45f0, tradition = -0.07f0, benevolence = 1.01f0, universalism = 1.06f0)"
80,94,"(13, 29)",67.0,52,1,1,female,"Bool[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.92f0, stimulation = -0.44f0, hedonism = -0.37f0, achievement = -1.5f0, power = -0.84f0, security = 0.33f0, conformity = 0.28f0, tradition = 0.29f0, benevolence = 0.64f0, universalism = 0.69f0)"
80,97,"(12, 40)",133.0,48,6,1,female,"Bool[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,"(self_direction = 1.07f0, stimulation = -0.14f0, hedonism = 1.44f0, achievement = -1.21f0, power = -0.47f0, security = 0.05f0, conformity = -1.08f0, tradition = -0.38f0, benevolence = 0.92f0, universalism = -0.19f0)"
80,98,"(7, 27)",15.0,44,1,1,male,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = -0.11f0, stimulation = 0.66f0, hedonism = 0.91f0, achievement = -0.37f0, power = -0.1f0, security = -0.26f0, conformity = 0.06f0, tradition = -1.27f0, benevolence = 0.22f0, universalism = 0.26f0)"
80,103,"(39, 5)",94.0,37,4,1,female,"Bool[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,"(self_direction = 0.24f0, stimulation = 0.27f0, hedonism = 2.0f0, achievement = -0.12f0, power = -0.31f0, security = -0.03f0, conformity = -2.54f0, tradition = -1.23f0, benevolence = 0.44f0, universalism = 1.27f0)"
80,104,"(14, 36)",54.0,35,3,2,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],true,"(self_direction = 0.49f0, stimulation = 1.1f0, hedonism = -0.98f0, achievement = 0.25f0, power = 0.72f0, security = -0.22f0, conformity = 1.04f0, tradition = -0.4f0, benevolence = -0.88f0, universalism = -1.12f0)"
