time,#125,#126,#127,#128,nagents
60,27.83,0.5,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 3)",0.41910198479729743,50
61,22.42,0.4,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 3)",0.4148335627760862,50
62,22.42,0.4,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 3)",0.4337741166881002,50
63,20.22,0.5,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 3)",0.44005216534826763,50
64,7.2,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 2)",0.43436171846152094,50
65,3.2,0.5,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.06, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4397084260966089,50
66,13.2,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4380612741384555,50
67,13.2,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 1)",0.45527901953512573,50
68,13.2,0.6666666666666666,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4855132130045259,50
69,13.2,0.6666666666666666,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 1)",0.497675543208707,50
70,14.2,0.25,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 1)",0.49677500644036776,50
71,15.2,0.2,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4954194685159319,50
72,15.2,0.4,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.49717284062065237,50
73,16.2,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4930003964672678,50
74,14.0,0.4,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.5076796407484674,50
75,18.42,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 2)",0.5040420916353325,50
76,8.42,0.2,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5153165287563244,50
77,8.42,0.4,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 1)",0.515859750562639,50
78,8.42,0.4,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5092755997855727,50
79,7.42,0.5,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5197077452397347,50
80,6.42,0.6666666666666666,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5210627870105546,50
81,5.42,0.5,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5228514472730983,50
82,5.42,0.5,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5237713644316035,50
83,4.42,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5304465314632485,50
