time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,schwartz_values
73,80,"(34, 13)",152.32,55,6,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.5f0, stimulation = 0.58f0, hedonism = 1.81f0, achievement = -0.8f0, power = -0.75f0, security = -0.22f0, conformity = -0.53f0, tradition = 0.11f0, benevolence = 0.79f0, universalism = -0.49f0)"
73,81,"(35, 10)",138.01999999999998,55,5,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.43f0, stimulation = -1.37f0, hedonism = -0.29f0, achievement = -0.5f0, power = -2.12f0, security = 1.24f0, conformity = -0.1f0, tradition = 1.23f0, benevolence = 0.82f0, universalism = 0.66f0)"
73,84,"(32, 9)",28.200000000000003,54,5,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.08f0, stimulation = -1.07f0, hedonism = -1.71f0, achievement = -2.09f0, power = -1.77f0, security = 0.78f0, conformity = 1.67f0, tradition = 1.15f0, benevolence = 1.55f0, universalism = 1.4f0)"
73,85,"(39, 8)",37.43,53,6,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.28f0, stimulation = 0.25f0, hedonism = 0.83f0, achievement = -0.13f0, power = 0.68f0, security = -0.83f0, conformity = -1.09f0, tradition = -0.24f0, benevolence = -0.24f0, universalism = -0.51f0)"
73,87,"(11, 34)",11.58,49,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.39f0, stimulation = -1.55f0, hedonism = 0.38f0, achievement = 0.9f0, power = 0.14f0, security = 1.17f0, conformity = -0.75f0, tradition = -0.46f0, benevolence = 0.29f0, universalism = 0.27f0)"
73,88,"(13, 38)",37.0,49,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.64f0, stimulation = -1.63f0, hedonism = -0.08f0, achievement = -0.56f0, power = -0.13f0, security = 0.31f0, conformity = 0.11f0, tradition = 1.42f0, benevolence = 0.24f0, universalism = -0.33f0)"
73,89,"(30, 4)",10.0,48,1,3,female,Int64[],false,0.0,Int64[],[91],false,false,"(self_direction = -1.03f0, stimulation = -1.52f0, hedonism = -0.1f0, achievement = -0.75f0, power = -0.07f0, security = 0.78f0, conformity = 0.52f0, tradition = -0.28f0, benevolence = 1.3f0, universalism = 1.14f0)"
73,91,"(32, 4)",105.0,47,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.23f0, stimulation = -1.49f0, hedonism = 0.93f0, achievement = -0.54f0, power = -1.98f0, security = 2.41f0, conformity = -1.02f0, tradition = -1.06f0, benevolence = 0.29f0, universalism = 1.25f0)"
73,94,"(16, 29)",50.0,45,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.03f0, stimulation = -0.84f0, hedonism = -0.79f0, achievement = 0.55f0, power = -1.35f0, security = -0.03f0, conformity = -0.28f0, tradition = 0.41f0, benevolence = 0.4f0, universalism = 0.9f0)"
73,97,"(13, 41)",129.0,42,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.08f0, stimulation = -1.98f0, hedonism = -1.29f0, achievement = -1.16f0, power = -1.62f0, security = 0.62f0, conformity = 0.57f0, tradition = 1.9f0, benevolence = 1.42f0, universalism = 1.45f0)"
73,98,"(7, 30)",15.0,42,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.36f0, stimulation = -0.32f0, hedonism = -0.61f0, achievement = -0.46f0, power = 0.25f0, security = 0.75f0, conformity = -0.78f0, tradition = 1.56f0, benevolence = 0.18f0, universalism = -0.21f0)"
73,100,"(14, 42)",0.5499999999999998,37,6,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.21f0, stimulation = -0.07f0, hedonism = -0.66f0, achievement = 0.42f0, power = -2.2f0, security = -0.16f0, conformity = 0.23f0, tradition = -0.56f0, benevolence = 1.68f0, universalism = 1.53f0)"
73,103,"(35, 11)",88.0,28,4,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.63f0, stimulation = -0.84f0, hedonism = 0.19f0, achievement = -1.68f0, power = -0.44f0, security = 1.05f0, conformity = 1.4f0, tradition = 0.92f0, benevolence = -0.28f0, universalism = 0.31f0)"
73,104,"(28, 9)",21.0,27,3,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.13f0, stimulation = -1.41f0, hedonism = 0.58f0, achievement = 0.01f0, power = -1.74f0, security = 0.27f0, conformity = 1.18f0, tradition = -0.8f0, benevolence = 0.39f0, universalism = 0.39f0)"
73,105,"(31, 7)",16.0,25,6,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.56f0, stimulation = -0.56f0, hedonism = -0.96f0, achievement = 0.37f0, power = 0.09f0, security = 0.94f0, conformity = -1.07f0, tradition = 0.96f0, benevolence = 0.87f0, universalism = -0.07f0)"
73,109,"(16, 42)",3.0,13,4,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.66f0, stimulation = -1.35f0, hedonism = -1.61f0, achievement = 0.14f0, power = -1.26f0, security = 1.33f0, conformity = 0.66f0, tradition = 0.28f0, benevolence = 0.93f0, universalism = 1.54f0)"
73,110,"(10, 30)",33.0,13,2,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.32f0, stimulation = -2.16f0, hedonism = -2.31f0, achievement = 0.78f0, power = 0.46f0, security = 1.78f0, conformity = 0.83f0, tradition = 0.54f0, benevolence = 0.77f0, universalism = 0.6f0)"
73,112,"(17, 35)",15.0,13,5,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.19f0, stimulation = -1.49f0, hedonism = -0.72f0, achievement = -0.74f0, power = -0.77f0, security = 0.02f0, conformity = 1.54f0, tradition = 0.96f0, benevolence = -0.14f0, universalism = 1.14f0)"
73,113,"(35, 13)",49.0,13,5,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.02f0, stimulation = 0.4f0, hedonism = 0.46f0, achievement = -0.34f0, power = 1.63f0, security = -1.05f0, conformity = -1.81f0, tradition = -0.32f0, benevolence = 1.36f0, universalism = -0.31f0)"
73,117,"(9, 37)",33.0,9,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.2f0, stimulation = -1.6f0, hedonism = -0.69f0, achievement = -1.34f0, power = -2.0f0, security = 1.42f0, conformity = 0.79f0, tradition = 0.12f0, benevolence = 1.28f0, universalism = 0.83f0)"
73,119,"(16, 9)",5.0,6,2,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.19f0, stimulation = -1.21f0, hedonism = 1.02f0, achievement = -0.59f0, power = -0.86f0, security = 0.09f0, conformity = -0.01f0, tradition = -0.36f0, benevolence = 1.06f0, universalism = 1.04f0)"
73,120,"(29, 8)",6.0,5,6,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.47f0, stimulation = -0.08f0, hedonism = -1.65f0, achievement = 0.75f0, power = -0.28f0, security = 0.45f0, conformity = -0.26f0, tradition = -0.83f0, benevolence = 1.49f0, universalism = 0.88f0)"
73,122,"(15, 34)",28.0,4,5,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.23f0, stimulation = -1.34f0, hedonism = -1.05f0, achievement = 0.75f0, power = -1.02f0, security = 1.68f0, conformity = 0.8f0, tradition = 0.24f0, benevolence = -0.24f0, universalism = 0.41f0)"
73,123,"(9, 32)",7.0,4,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.56f0, stimulation = -2.47f0, hedonism = -2.32f0, achievement = 0.34f0, power = -0.41f0, security = 1.73f0, conformity = 0.8f0, tradition = 1.78f0, benevolence = 0.24f0, universalism = 0.88f0)"
73,124,"(46, 26)",3.0,4,4,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.6f0, stimulation = -1.04f0, hedonism = 0.14f0, achievement = 1.1f0, power = -1.15f0, security = 0.25f0, conformity = -0.2f0, tradition = -0.63f0, benevolence = 0.68f0, universalism = 0.24f0)"
73,125,"(30, 9)",9.0,4,3,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.86f0, stimulation = -0.26f0, hedonism = -0.05f0, achievement = 0.88f0, power = -1.52f0, security = -0.6f0, conformity = -1.51f0, tradition = -0.21f0, benevolence = 1.14f0, universalism = 1.27f0)"
73,126,"(8, 38)",17.0,3,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.92f0, stimulation = -0.06f0, hedonism = 0.02f0, achievement = -1.9f0, power = -2.04f0, security = 0.18f0, conformity = 0.55f0, tradition = -0.32f0, benevolence = 1.42f0, universalism = 1.23f0)"
73,127,"(9, 43)",10.0,2,5,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.14f0, stimulation = 0.04f0, hedonism = -1.17f0, achievement = -1.69f0, power = -1.7f0, security = -0.32f0, conformity = 0.81f0, tradition = 1.03f0, benevolence = 1.77f0, universalism = 1.38f0)"
73,128,"(24, 39)",18.0,0,2,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -1.22f0, hedonism = -1.6f0, achievement = -0.45f0, power = -0.53f0, security = 0.72f0, conformity = 1.53f0, tradition = 0.15f0, benevolence = 1.16f0, universalism = 1.27f0)"
74,2,"(12, 39)",200.0,74,6,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.97f0, stimulation = -1.62f0, hedonism = -1.32f0, achievement = -0.45f0, power = -2.41f0, security = 0.19f0, conformity = -0.53f0, tradition = 0.91f0, benevolence = 2.59f0, universalism = 1.66f0)"
74,5,"(17, 38)",218.55,74,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.81f0, stimulation = -0.58f0, hedonism = -0.51f0, achievement = -1.86f0, power = -1.62f0, security = 0.92f0, conformity = 0.28f0, tradition = 2.3f0, benevolence = 1.16f0, universalism = -0.91f0)"
74,7,"(15, 29)",120.22,74,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.82f0, stimulation = -2.08f0, hedonism = -2.18f0, achievement = -0.81f0, power = -0.22f0, security = 1.1f0, conformity = 0.33f0, tradition = 1.1f0, benevolence = 0.3f0, universalism = 1.64f0)"
74,11,"(30, 12)",93.0,74,2,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.92f0, stimulation = -2.21f0, hedonism = 0.21f0, achievement = -1.37f0, power = 1.46f0, security = 1.11f0, conformity = -1.01f0, tradition = 0.91f0, benevolence = 1.02f0, universalism = 0.79f0)"
74,12,"(34, 8)",85.421,74,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.66f0, stimulation = -2.27f0, hedonism = -2.13f0, achievement = 0.61f0, power = -1.86f0, security = 0.42f0, conformity = 0.61f0, tradition = 0.93f0, benevolence = 2.3f0, universalism = 0.73f0)"
74,17,"(12, 29)",54.0,74,1,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.82f0, stimulation = -0.21f0, hedonism = -0.99f0, achievement = -0.48f0, power = -0.13f0, security = 0.26f0, conformity = -0.57f0, tradition = -0.16f0, benevolence = 1.58f0, universalism = 1.52f0)"
74,24,"(14, 43)",122.45,74,6,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.12f0, stimulation = -0.56f0, hedonism = -0.06f0, achievement = 0.38f0, power = 0.0f0, security = 0.53f0, conformity = -0.31f0, tradition = -0.12f0, benevolence = -0.11f0, universalism = 0.12f0)"
74,30,"(11, 37)",24.0,74,2,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.78f0, stimulation = 0.65f0, hedonism = -1.46f0, achievement = -0.94f0, power = -0.3f0, security = 0.87f0, conformity = 0.14f0, tradition = -0.87f0, benevolence = 0.62f0, universalism = 0.52f0)"
74,37,"(37, 6)",49.0,74,6,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.16f0, stimulation = -0.95f0, hedonism = -0.7f0, achievement = 0.35f0, power = -1.77f0, security = 1.97f0, conformity = 0.41f0, tradition = -1.48f0, benevolence = 0.79f0, universalism = 0.23f0)"
74,52,"(38, 10)",174.0,71,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.02f0, stimulation = -1.93f0, hedonism = 0.5f0, achievement = -0.71f0, power = -0.98f0, security = 0.7f0, conformity = -1.61f0, tradition = 0.54f0, benevolence = 1.24f0, universalism = 1.22f0)"
74,53,"(33, 5)",118.22,71,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.14f0, stimulation = -1.46f0, hedonism = 0.49f0, achievement = -0.85f0, power = -1.22f0, security = 2.79f0, conformity = -1.34f0, tradition = 0.59f0, benevolence = 0.76f0, universalism = 0.1f0)"
74,55,"(34, 9)",18.564,70,3,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.2f0, stimulation = -1.5f0, hedonism = -0.82f0, achievement = -0.7f0, power = -1.48f0, security = 0.85f0, conformity = 0.52f0, tradition = 1.53f0, benevolence = 0.65f0, universalism = 1.14f0)"
74,56,"(36, 12)",15.0,70,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.28f0, stimulation = -0.62f0, hedonism = -0.32f0, achievement = -1.22f0, power = -0.6f0, security = -0.05f0, conformity = 1.27f0, tradition = -0.5f0, benevolence = 0.44f0, universalism = 0.32f0)"
74,57,"(14, 40)",121.47300000000001,70,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.83f0, stimulation = 0.14f0, hedonism = 0.56f0, achievement = -1.15f0, power = -0.85f0, security = -0.2f0, conformity = -0.31f0, tradition = 0.85f0, benevolence = 0.53f0, universalism = -0.4f0)"
74,58,"(42, 8)",147.0,69,3,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.26f0, stimulation = -2.6f0, hedonism = -1.55f0, achievement = -0.72f0, power = -0.64f0, security = 1.36f0, conformity = 2.12f0, tradition = 0.78f0, benevolence = 0.84f0, universalism = 0.67f0)"
74,66,"(41, 10)",82.0,66,4,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.73f0, stimulation = -2.36f0, hedonism = -0.45f0, achievement = 0.5f0, power = -0.7f0, security = 0.29f0, conformity = 1.58f0, tradition = -0.12f0, benevolence = 0.96f0, universalism = 1.02f0)"
74,71,"(14, 33)",71.0,64,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.87f0, stimulation = -1.8f0, hedonism = 0.31f0, achievement = -0.74f0, power = -1.23f0, security = 0.59f0, conformity = 1.23f0, tradition = 0.57f0, benevolence = 0.89f0, universalism = 1.04f0)"
74,74,"(31, 1)",85.0,62,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.09f0, stimulation = -0.81f0, hedonism = -1.25f0, achievement = -0.73f0, power = -1.1f0, security = 0.74f0, conformity = 0.61f0, tradition = -0.54f0, benevolence = 0.02f0, universalism = 0.98f0)"
74,75,"(28, 1)",78.0,61,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.33f0, stimulation = 1.38f0, hedonism = 1.19f0, achievement = -0.41f0, power = 0.46f0, security = 0.23f0, conformity = -1.11f0, tradition = -0.84f0, benevolence = -0.15f0, universalism = -0.42f0)"
74,80,"(34, 11)",155.32,56,6,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.5f0, stimulation = 0.58f0, hedonism = 1.81f0, achievement = -0.8f0, power = -0.75f0, security = -0.22f0, conformity = -0.53f0, tradition = 0.11f0, benevolence = 0.79f0, universalism = -0.49f0)"
74,81,"(34, 10)",141.01999999999998,56,5,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.43f0, stimulation = -1.37f0, hedonism = -0.29f0, achievement = -0.5f0, power = -2.12f0, security = 1.24f0, conformity = -0.1f0, tradition = 1.23f0, benevolence = 0.82f0, universalism = 0.66f0)"
74,84,"(31, 9)",28.200000000000003,55,5,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.08f0, stimulation = -1.07f0, hedonism = -1.71f0, achievement = -2.09f0, power = -1.77f0, security = 0.78f0, conformity = 1.67f0, tradition = 1.15f0, benevolence = 1.55f0, universalism = 1.4f0)"
74,85,"(38, 11)",38.43,54,6,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.28f0, stimulation = 0.25f0, hedonism = 0.83f0, achievement = -0.13f0, power = 0.68f0, security = -0.83f0, conformity = -1.09f0, tradition = -0.24f0, benevolence = -0.24f0, universalism = -0.51f0)"
74,87,"(12, 34)",11.58,50,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.39f0, stimulation = -1.55f0, hedonism = 0.38f0, achievement = 0.9f0, power = 0.14f0, security = 1.17f0, conformity = -0.75f0, tradition = -0.46f0, benevolence = 0.29f0, universalism = 0.27f0)"
74,88,"(14, 37)",38.0,50,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.64f0, stimulation = -1.63f0, hedonism = -0.08f0, achievement = -0.56f0, power = -0.13f0, security = 0.31f0, conformity = 0.11f0, tradition = 1.42f0, benevolence = 0.24f0, universalism = -0.33f0)"
74,89,"(30, 3)",6.58,49,1,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -1.52f0, hedonism = -0.1f0, achievement = -0.75f0, power = -0.07f0, security = 0.78f0, conformity = 0.52f0, tradition = -0.28f0, benevolence = 1.3f0, universalism = 1.14f0)"
74,91,"(32, 5)",107.0,48,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.23f0, stimulation = -1.49f0, hedonism = 0.93f0, achievement = -0.54f0, power = -1.98f0, security = 2.41f0, conformity = -1.02f0, tradition = -1.06f0, benevolence = 0.29f0, universalism = 1.25f0)"
74,94,"(17, 29)",51.0,46,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.03f0, stimulation = -0.84f0, hedonism = -0.79f0, achievement = 0.55f0, power = -1.35f0, security = -0.03f0, conformity = -0.28f0, tradition = 0.41f0, benevolence = 0.4f0, universalism = 0.9f0)"
74,97,"(11, 41)",131.0,43,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.08f0, stimulation = -1.98f0, hedonism = -1.29f0, achievement = -1.16f0, power = -1.62f0, security = 0.62f0, conformity = 0.57f0, tradition = 1.9f0, benevolence = 1.42f0, universalism = 1.45f0)"
74,98,"(7, 30)",15.0,43,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.36f0, stimulation = -0.32f0, hedonism = -0.61f0, achievement = -0.46f0, power = 0.25f0, security = 0.75f0, conformity = -0.78f0, tradition = 1.56f0, benevolence = 0.18f0, universalism = -0.21f0)"
74,100,"(17, 40)",0.5499999999999998,38,6,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.21f0, stimulation = -0.07f0, hedonism = -0.66f0, achievement = 0.42f0, power = -2.2f0, security = -0.16f0, conformity = 0.23f0, tradition = -0.56f0, benevolence = 1.68f0, universalism = 1.53f0)"
74,103,"(37, 11)",91.0,29,4,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.63f0, stimulation = -0.84f0, hedonism = 0.19f0, achievement = -1.68f0, power = -0.44f0, security = 1.05f0, conformity = 1.4f0, tradition = 0.92f0, benevolence = -0.28f0, universalism = 0.31f0)"
74,104,"(28, 10)",22.0,28,3,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.13f0, stimulation = -1.41f0, hedonism = 0.58f0, achievement = 0.01f0, power = -1.74f0, security = 0.27f0, conformity = 1.18f0, tradition = -0.8f0, benevolence = 0.39f0, universalism = 0.39f0)"
74,105,"(33, 9)",16.0,26,6,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.56f0, stimulation = -0.56f0, hedonism = -0.96f0, achievement = 0.37f0, power = 0.09f0, security = 0.94f0, conformity = -1.07f0, tradition = 0.96f0, benevolence = 0.87f0, universalism = -0.07f0)"
74,109,"(15, 42)",3.0,14,4,4,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.66f0, stimulation = -1.35f0, hedonism = -1.61f0, achievement = 0.14f0, power = -1.26f0, security = 1.33f0, conformity = 0.66f0, tradition = 0.28f0, benevolence = 0.93f0, universalism = 1.54f0)"
74,110,"(11, 30)",34.0,14,2,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.32f0, stimulation = -2.16f0, hedonism = -2.31f0, achievement = 0.78f0, power = 0.46f0, security = 1.78f0, conformity = 0.83f0, tradition = 0.54f0, benevolence = 0.77f0, universalism = 0.6f0)"
74,112,"(18, 35)",15.0,14,5,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.19f0, stimulation = -1.49f0, hedonism = -0.72f0, achievement = -0.74f0, power = -0.77f0, security = 0.02f0, conformity = 1.54f0, tradition = 0.96f0, benevolence = -0.14f0, universalism = 1.14f0)"
74,113,"(36, 13)",52.0,14,5,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.02f0, stimulation = 0.4f0, hedonism = 0.46f0, achievement = -0.34f0, power = 1.63f0, security = -1.05f0, conformity = -1.81f0, tradition = -0.32f0, benevolence = 1.36f0, universalism = -0.31f0)"
74,117,"(9, 36)",35.0,10,1,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.2f0, stimulation = -1.6f0, hedonism = -0.69f0, achievement = -1.34f0, power = -2.0f0, security = 1.42f0, conformity = 0.79f0, tradition = 0.12f0, benevolence = 1.28f0, universalism = 0.83f0)"
74,119,"(16, 9)",4.0,7,2,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.19f0, stimulation = -1.21f0, hedonism = 1.02f0, achievement = -0.59f0, power = -0.86f0, security = 0.09f0, conformity = -0.01f0, tradition = -0.36f0, benevolence = 1.06f0, universalism = 1.04f0)"
74,120,"(33, 10)",8.0,6,6,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.47f0, stimulation = -0.08f0, hedonism = -1.65f0, achievement = 0.75f0, power = -0.28f0, security = 0.45f0, conformity = -0.26f0, tradition = -0.83f0, benevolence = 1.49f0, universalism = 0.88f0)"
74,122,"(16, 34)",29.0,5,5,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.23f0, stimulation = -1.34f0, hedonism = -1.05f0, achievement = 0.75f0, power = -1.02f0, security = 1.68f0, conformity = 0.8f0, tradition = 0.24f0, benevolence = -0.24f0, universalism = 0.41f0)"
74,123,"(10, 35)",7.0,5,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.56f0, stimulation = -2.47f0, hedonism = -2.32f0, achievement = 0.34f0, power = -0.41f0, security = 1.73f0, conformity = 0.8f0, tradition = 1.78f0, benevolence = 0.24f0, universalism = 0.88f0)"
74,125,"(32, 10)",11.0,5,3,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.86f0, stimulation = -0.26f0, hedonism = -0.05f0, achievement = 0.88f0, power = -1.52f0, security = -0.6f0, conformity = -1.51f0, tradition = -0.21f0, benevolence = 1.14f0, universalism = 1.27f0)"
74,126,"(8, 39)",19.0,4,4,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.92f0, stimulation = -0.06f0, hedonism = 0.02f0, achievement = -1.9f0, power = -2.04f0, security = 0.18f0, conformity = 0.55f0, tradition = -0.32f0, benevolence = 1.42f0, universalism = 1.23f0)"
74,127,"(10, 43)",11.0,3,5,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.14f0, stimulation = 0.04f0, hedonism = -1.17f0, achievement = -1.69f0, power = -1.7f0, security = -0.32f0, conformity = 0.81f0, tradition = 1.03f0, benevolence = 1.77f0, universalism = 1.38f0)"
74,128,"(22, 39)",18.0,1,2,3,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.03f0, stimulation = -1.22f0, hedonism = -1.6f0, achievement = -0.45f0, power = -0.53f0, security = 0.72f0, conformity = 1.53f0, tradition = 0.15f0, benevolence = 1.16f0, universalism = 1.27f0)"
74,129,"(34, 14)",5.0,0,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.27f0, stimulation = 0.27f0, hedonism = -0.21f0, achievement = 0.28f0, power = -1.2f0, security = -1.01f0, conformity = -1.31f0, tradition = -0.81f0, benevolence = 1.86f0, universalism = 1.84f0)"
74,130,"(23, 30)",7.0,0,5,3,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.27f0, stimulation = -1.61f0, hedonism = -1.83f0, achievement = 0.23f0, power = -0.08f0, security = 0.08f0, conformity = 0.67f0, tradition = 1.06f0, benevolence = 0.71f0, universalism = 0.49f0)"
74,131,"(29, 18)",16.0,0,1,2,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.74f0, stimulation = -1.24f0, hedonism = 0.47f0, achievement = -0.16f0, power = -0.62f0, security = 1.27f0, conformity = 0.38f0, tradition = 0.71f0, benevolence = 0.68f0, universalism = -0.75f0)"
75,2,"(12, 40)",202.0,75,6,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.97f0, stimulation = -1.62f0, hedonism = -1.32f0, achievement = -0.45f0, power = -2.41f0, security = 0.19f0, conformity = -0.53f0, tradition = 0.91f0, benevolence = 2.59f0, universalism = 1.66f0)"
75,5,"(16, 39)",220.55,75,6,1,female,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.81f0, stimulation = -0.58f0, hedonism = -0.51f0, achievement = -1.86f0, power = -1.62f0, security = 0.92f0, conformity = 0.28f0, tradition = 2.3f0, benevolence = 1.16f0, universalism = -0.91f0)"
75,7,"(15, 30)",121.22,75,1,1,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.82f0, stimulation = -2.08f0, hedonism = -2.18f0, achievement = -0.81f0, power = -0.22f0, security = 1.1f0, conformity = 0.33f0, tradition = 1.1f0, benevolence = 0.3f0, universalism = 1.64f0)"
75,11,"(30, 11)",94.0,75,2,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.92f0, stimulation = -2.21f0, hedonism = 0.21f0, achievement = -1.37f0, power = 1.46f0, security = 1.11f0, conformity = -1.01f0, tradition = 0.91f0, benevolence = 1.02f0, universalism = 0.79f0)"
75,12,"(35, 8)",87.421,75,6,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.66f0, stimulation = -2.27f0, hedonism = -2.13f0, achievement = 0.61f0, power = -1.86f0, security = 0.42f0, conformity = 0.61f0, tradition = 0.93f0, benevolence = 2.3f0, universalism = 0.73f0)"
75,17,"(13, 29)",54.0,75,1,2,male,Int64[],false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.82f0, stimulation = -0.21f0, hedonism = -0.99f0, achievement = -0.48f0, power = -0.13f0, security = 0.26f0, conformity = -0.57f0, tradition = -0.16f0, benevolence = 1.58f0, universalism = 1.52f0)"
