time,id,pos,sugar,age,vision,metabolism,sex,children,loans_given,loans_owed,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,schwartz_values
2,19,"(48, 27)",18.0,2,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.02f0, stimulation = 1.13f0, hedonism = 0.91f0, achievement = -0.42f0, power = -1.48f0, security = -0.59f0, conformity = -1.45f0, tradition = -1.26f0, benevolence = 0.6f0, universalism = 0.55f0)"
2,20,"(13, 9)",12.0,2,4,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.69f0, stimulation = -0.5f0, hedonism = -0.82f0, achievement = 0.23f0, power = -0.71f0, security = 1.36f0, conformity = -1.75f0, tradition = 0.6f0, benevolence = 1.68f0, universalism = 0.61f0)"
2,21,"(6, 20)",22.0,2,4,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.34f0, stimulation = -1.82f0, hedonism = -0.52f0, achievement = -1.48f0, power = -1.13f0, security = 0.19f0, conformity = 0.61f0, tradition = 2.25f0, benevolence = 1.34f0, universalism = 1.9f0)"
2,22,"(20, 18)",19.0,2,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.48f0, stimulation = 1.67f0, hedonism = 1.29f0, achievement = -0.11f0, power = -1.66f0, security = 0.46f0, conformity = -2.47f0, tradition = -1.58f0, benevolence = 0.11f0, universalism = 0.81f0)"
2,23,"(31, 5)",27.0,2,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.29f0, stimulation = -0.86f0, hedonism = -1.28f0, achievement = 0.7f0, power = -1.17f0, security = 0.28f0, conformity = 0.02f0, tradition = -1.05f0, benevolence = 0.97f0, universalism = 1.1f0)"
2,24,"(12, 45)",16.0,2,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.15f0, stimulation = -1.36f0, hedonism = 0.42f0, achievement = 0.56f0, power = -0.44f0, security = -0.08f0, conformity = -0.01f0, tradition = -0.38f0, benevolence = 0.49f0, universalism = 0.65f0)"
2,25,"(10, 9)",12.0,2,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.32f0, stimulation = 0.04f0, hedonism = -0.55f0, achievement = -0.14f0, power = -0.88f0, security = 0.61f0, conformity = -1.42f0, tradition = -1.38f0, benevolence = 0.86f0, universalism = 1.54f0)"
2,26,"(44, 16)",17.0,2,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.2f0, stimulation = -1.12f0, hedonism = -1.26f0, achievement = -1.93f0, power = -0.59f0, security = 1.1f0, conformity = -0.98f0, tradition = 1.41f0, benevolence = 1.38f0, universalism = 2.19f0)"
2,27,"(36, 1)",23.0,2,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.42f0, stimulation = -2.91f0, hedonism = -1.2f0, achievement = -0.7f0, power = -1.38f0, security = 1.55f0, conformity = 1.06f0, tradition = -0.32f0, benevolence = 0.49f0, universalism = 1.99f0)"
2,28,"(27, 17)",1.0,2,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.32f0, stimulation = -0.49f0, hedonism = 0.16f0, achievement = -0.88f0, power = 0.74f0, security = 1.29f0, conformity = -1.32f0, tradition = -0.95f0, benevolence = 0.23f0, universalism = -0.11f0)"
2,29,"(41, 14)",11.0,2,5,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.1f0, stimulation = -1.96f0, hedonism = -0.82f0, achievement = -0.36f0, power = -0.94f0, security = 1.62f0, conformity = -1.08f0, tradition = 0.21f0, benevolence = 1.3f0, universalism = 0.95f0)"
2,30,"(15, 37)",21.0,2,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.23f0, stimulation = -0.73f0, hedonism = 0.9f0, achievement = -0.9f0, power = -1.87f0, security = -0.11f0, conformity = 0.53f0, tradition = 0.72f0, benevolence = 0.78f0, universalism = 0.91f0)"
2,31,"(18, 39)",24.0,2,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.67f0, stimulation = 1.11f0, hedonism = -0.17f0, achievement = -2.9f0, power = -1.09f0, security = 0.3f0, conformity = 0.29f0, tradition = -0.94f0, benevolence = 1.54f0, universalism = 1.19f0)"
2,32,"(25, 41)",11.0,2,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.13f0, stimulation = -0.82f0, hedonism = -0.79f0, achievement = -0.24f0, power = -2.3f0, security = 0.25f0, conformity = 1.1f0, tradition = 2.16f0, benevolence = -0.19f0, universalism = 0.95f0)"
2,33,"(28, 2)",3.0,2,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.23f0, stimulation = -2.93f0, hedonism = -0.75f0, achievement = -0.61f0, power = -1.1f0, security = 1.7f0, conformity = 0.53f0, tradition = 1.54f0, benevolence = 0.97f0, universalism = 0.88f0)"
2,34,"(7, 33)",20.0,2,1,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.6f0, stimulation = -0.66f0, hedonism = -0.61f0, achievement = -1.97f0, power = -1.06f0, security = 1.54f0, conformity = -0.36f0, tradition = 0.68f0, benevolence = 1.95f0, universalism = 1.11f0)"
2,35,"(31, 50)",9.0,2,4,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.01f0, stimulation = -2.72f0, hedonism = 0.42f0, achievement = -0.88f0, power = -0.87f0, security = 1.29f0, conformity = 1.39f0, tradition = 0.9f0, benevolence = 0.2f0, universalism = 0.26f0)"
2,36,"(43, 42)",4.0,2,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.29f0, stimulation = -1.14f0, hedonism = -0.81f0, achievement = 0.21f0, power = -2.05f0, security = 1.53f0, conformity = -0.44f0, tradition = 2.0f0, benevolence = 0.59f0, universalism = 0.42f0)"
2,37,"(32, 9)",6.0,2,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.3f0, stimulation = 1.39f0, hedonism = 0.2f0, achievement = 0.21f0, power = -0.75f0, security = -0.5f0, conformity = -1.68f0, tradition = -0.6f0, benevolence = -0.39f0, universalism = 0.82f0)"
2,38,"(38, 16)",19.0,2,2,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.57f0, stimulation = -1.03f0, hedonism = -1.62f0, achievement = 0.46f0, power = 0.07f0, security = 0.58f0, conformity = -0.68f0, tradition = 1.71f0, benevolence = 0.11f0, universalism = 0.98f0)"
2,39,"(9, 24)",13.0,2,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.46f0, stimulation = -2.05f0, hedonism = -0.99f0, achievement = -0.53f0, power = -2.42f0, security = 2.15f0, conformity = 0.76f0, tradition = 0.69f0, benevolence = 0.74f0, universalism = 1.18f0)"
2,40,"(20, 35)",19.0,2,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.16f0, stimulation = 0.08f0, hedonism = 0.41f0, achievement = -0.39f0, power = 0.07f0, security = 1.2f0, conformity = 0.96f0, tradition = -0.25f0, benevolence = -0.55f0, universalism = -0.38f0)"
2,42,"(24, 12)",18.0,2,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.71f0, stimulation = 0.31f0, hedonism = 1.56f0, achievement = -2.19f0, power = -0.91f0, security = 0.14f0, conformity = 0.05f0, tradition = 0.91f0, benevolence = 0.69f0, universalism = 0.16f0)"
2,43,"(46, 8)",6.0,2,3,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.02f0, stimulation = 0.51f0, hedonism = -0.25f0, achievement = 0.36f0, power = -0.76f0, security = 0.3f0, conformity = -1.34f0, tradition = -0.14f0, benevolence = 0.43f0, universalism = -0.15f0)"
2,44,"(10, 1)",12.0,2,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.11f0, stimulation = 0.58f0, hedonism = 0.65f0, achievement = 0.3f0, power = 0.3f0, security = -1.67f0, conformity = -1.02f0, tradition = -1.59f0, benevolence = 0.36f0, universalism = 0.98f0)"
2,45,"(44, 32)",8.0,2,6,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.79f0, stimulation = -0.78f0, hedonism = 0.46f0, achievement = 0.48f0, power = -1.47f0, security = 1.5f0, conformity = -0.25f0, tradition = 0.08f0, benevolence = 0.5f0, universalism = 0.27f0)"
2,46,"(22, 39)",23.0,2,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.62f0, stimulation = -0.91f0, hedonism = -0.0f0, achievement = -0.99f0, power = -0.96f0, security = 1.2f0, conformity = -0.0f0, tradition = -0.29f0, benevolence = 0.64f0, universalism = 0.69f0)"
2,47,"(5, 12)",3.0,2,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.35f0, stimulation = -1.19f0, hedonism = 0.19f0, achievement = 0.52f0, power = -2.97f0, security = -0.9f0, conformity = -0.34f0, tradition = 0.69f0, benevolence = 1.36f0, universalism = 1.31f0)"
2,48,"(44, 33)",10.0,2,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.78f0, stimulation = -2.09f0, hedonism = -1.14f0, achievement = -1.85f0, power = -1.6f0, security = 2.45f0, conformity = 0.56f0, tradition = 0.29f0, benevolence = 1.25f0, universalism = 1.35f0)"
2,49,"(6, 24)",11.0,2,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.78f0, stimulation = 0.62f0, hedonism = 0.29f0, achievement = -2.24f0, power = -2.56f0, security = -0.06f0, conformity = -1.03f0, tradition = 0.17f0, benevolence = 1.64f0, universalism = 1.37f0)"
2,50,"(14, 21)",21.0,2,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.43f0, stimulation = -0.39f0, hedonism = 0.91f0, achievement = 0.84f0, power = -0.19f0, security = 1.19f0, conformity = -0.38f0, tradition = -1.27f0, benevolence = -0.25f0, universalism = -0.04f0)"
2,51,"(46, 4)",8.0,0,6,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.03f0, stimulation = -1.07f0, hedonism = 0.01f0, achievement = -0.26f0, power = -1.14f0, security = 0.86f0, conformity = -1.16f0, tradition = 0.23f0, benevolence = 0.92f0, universalism = 1.64f0)"
3,1,"(2, 21)",3.0,3,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.21f0, stimulation = 0.42f0, hedonism = 0.69f0, achievement = -0.52f0, power = -1.23f0, security = 0.31f0, conformity = 0.82f0, tradition = -0.84f0, benevolence = -0.25f0, universalism = 0.4f0)"
3,2,"(15, 43)",14.0,3,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.47f0, stimulation = -1.5f0, hedonism = -0.91f0, achievement = -0.42f0, power = -0.8f0, security = 0.41f0, conformity = 0.11f0, tradition = 0.9f0, benevolence = -0.11f0, universalism = 0.82f0)"
3,3,"(30, 4)",10.0,3,1,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.39f0, stimulation = -1.13f0, hedonism = 1.5f0, achievement = -0.06f0, power = -1.01f0, security = 0.34f0, conformity = -0.21f0, tradition = -0.06f0, benevolence = 1.3f0, universalism = -0.28f0)"
3,4,"(9, 13)",10.0,3,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.08f0, stimulation = -1.7f0, hedonism = -0.57f0, achievement = -0.91f0, power = 0.0f0, security = 1.33f0, conformity = -0.13f0, tradition = 1.18f0, benevolence = 0.29f0, universalism = 0.59f0)"
3,5,"(6, 34)",25.0,3,6,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.25f0, stimulation = -1.74f0, hedonism = 1.4f0, achievement = -1.69f0, power = -0.5f0, security = 1.45f0, conformity = 0.06f0, tradition = 1.18f0, benevolence = 0.09f0, universalism = 0.0f0)"
3,6,"(24, 28)",8.0,3,3,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.29f0, stimulation = -1.1f0, hedonism = -0.8f0, achievement = 0.12f0, power = -0.08f0, security = 1.55f0, conformity = -0.59f0, tradition = -0.56f0, benevolence = 0.18f0, universalism = 0.98f0)"
3,7,"(9, 38)",14.0,3,1,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.12f0, stimulation = -1.17f0, hedonism = -1.95f0, achievement = 1.58f0, power = -0.56f0, security = 1.35f0, conformity = -1.0f0, tradition = -0.37f0, benevolence = 0.54f0, universalism = 0.47f0)"
3,8,"(33, 16)",14.0,3,4,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.01f0, stimulation = -0.81f0, hedonism = 0.94f0, achievement = -2.22f0, power = -3.42f0, security = 0.78f0, conformity = 0.66f0, tradition = 1.22f0, benevolence = 0.94f0, universalism = 0.9f0)"
3,9,"(13, 19)",1.0,3,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.51f0, stimulation = 0.43f0, hedonism = -1.47f0, achievement = -0.78f0, power = -0.92f0, security = 1.4f0, conformity = 0.1f0, tradition = 1.21f0, benevolence = -0.16f0, universalism = -0.31f0)"
3,10,"(39, 45)",11.0,3,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.18f0, stimulation = -0.85f0, hedonism = 0.36f0, achievement = -1.12f0, power = -1.68f0, security = 0.91f0, conformity = -0.73f0, tradition = 0.07f0, benevolence = 1.3f0, universalism = 1.57f0)"
3,11,"(33, 3)",11.0,3,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.16f0, stimulation = 0.34f0, hedonism = 1.19f0, achievement = -0.46f0, power = 0.68f0, security = -0.2f0, conformity = -1.38f0, tradition = -1.19f0, benevolence = -0.95f0, universalism = 0.8f0)"
3,12,"(24, 10)",7.0,3,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.07f0, stimulation = -0.17f0, hedonism = -1.56f0, achievement = 0.9f0, power = -2.05f0, security = 0.72f0, conformity = 0.44f0, tradition = 0.84f0, benevolence = 0.64f0, universalism = 0.31f0)"
3,13,"(15, 29)",8.0,3,6,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.38f0, stimulation = -1.83f0, hedonism = 1.44f0, achievement = -1.13f0, power = -0.24f0, security = -0.03f0, conformity = -0.6f0, tradition = -0.36f0, benevolence = 0.93f0, universalism = 1.43f0)"
3,14,"(13, 38)",16.0,3,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.66f0, stimulation = -0.83f0, hedonism = -1.58f0, achievement = 0.07f0, power = -1.0f0, security = 0.61f0, conformity = 0.36f0, tradition = 1.31f0, benevolence = 0.68f0, universalism = 1.03f0)"
3,15,"(29, 18)",5.0,3,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.18f0, stimulation = -0.82f0, hedonism = 0.77f0, achievement = -3.14f0, power = -1.94f0, security = 1.61f0, conformity = 0.67f0, tradition = 1.04f0, benevolence = 0.48f0, universalism = 1.5f0)"
3,16,"(38, 38)",2.0,3,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.43f0, stimulation = -1.66f0, hedonism = -2.71f0, achievement = 0.3f0, power = -1.46f0, security = 0.83f0, conformity = 0.15f0, tradition = 0.53f0, benevolence = 1.88f0, universalism = 1.72f0)"
3,17,"(13, 42)",26.0,3,1,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.32f0, stimulation = -0.85f0, hedonism = -1.25f0, achievement = -1.46f0, power = -1.86f0, security = 0.83f0, conformity = 1.08f0, tradition = 1.08f0, benevolence = 1.26f0, universalism = 0.86f0)"
3,19,"(48, 27)",16.0,3,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 2.02f0, stimulation = 1.13f0, hedonism = 0.91f0, achievement = -0.42f0, power = -1.48f0, security = -0.59f0, conformity = -1.45f0, tradition = -1.26f0, benevolence = 0.6f0, universalism = 0.55f0)"
3,20,"(13, 9)",11.0,3,4,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.69f0, stimulation = -0.5f0, hedonism = -0.82f0, achievement = 0.23f0, power = -0.71f0, security = 1.36f0, conformity = -1.75f0, tradition = 0.6f0, benevolence = 1.68f0, universalism = 0.61f0)"
3,21,"(6, 20)",21.0,3,4,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -1.34f0, stimulation = -1.82f0, hedonism = -0.52f0, achievement = -1.48f0, power = -1.13f0, security = 0.19f0, conformity = 0.61f0, tradition = 2.25f0, benevolence = 1.34f0, universalism = 1.9f0)"
3,22,"(20, 18)",16.0,3,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.48f0, stimulation = 1.67f0, hedonism = 1.29f0, achievement = -0.11f0, power = -1.66f0, security = 0.46f0, conformity = -2.47f0, tradition = -1.58f0, benevolence = 0.11f0, universalism = 0.81f0)"
3,23,"(32, 5)",29.0,3,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.29f0, stimulation = -0.86f0, hedonism = -1.28f0, achievement = 0.7f0, power = -1.17f0, security = 0.28f0, conformity = 0.02f0, tradition = -1.05f0, benevolence = 0.97f0, universalism = 1.1f0)"
3,24,"(13, 45)",17.0,3,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.15f0, stimulation = -1.36f0, hedonism = 0.42f0, achievement = 0.56f0, power = -0.44f0, security = -0.08f0, conformity = -0.01f0, tradition = -0.38f0, benevolence = 0.49f0, universalism = 0.65f0)"
3,25,"(10, 9)",9.0,3,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.32f0, stimulation = 0.04f0, hedonism = -0.55f0, achievement = -0.14f0, power = -0.88f0, security = 0.61f0, conformity = -1.42f0, tradition = -1.38f0, benevolence = 0.86f0, universalism = 1.54f0)"
3,26,"(44, 16)",15.0,3,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.2f0, stimulation = -1.12f0, hedonism = -1.26f0, achievement = -1.93f0, power = -0.59f0, security = 1.1f0, conformity = -0.98f0, tradition = 1.41f0, benevolence = 1.38f0, universalism = 2.19f0)"
3,27,"(35, 1)",22.0,3,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.42f0, stimulation = -2.91f0, hedonism = -1.2f0, achievement = -0.7f0, power = -1.38f0, security = 1.55f0, conformity = 1.06f0, tradition = -0.32f0, benevolence = 0.49f0, universalism = 1.99f0)"
3,29,"(41, 13)",10.0,3,5,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 1.1f0, stimulation = -1.96f0, hedonism = -0.82f0, achievement = -0.36f0, power = -0.94f0, security = 1.62f0, conformity = -1.08f0, tradition = 0.21f0, benevolence = 1.3f0, universalism = 0.95f0)"
3,30,"(14, 37)",22.0,3,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.23f0, stimulation = -0.73f0, hedonism = 0.9f0, achievement = -0.9f0, power = -1.87f0, security = -0.11f0, conformity = 0.53f0, tradition = 0.72f0, benevolence = 0.78f0, universalism = 0.91f0)"
3,31,"(17, 39)",26.0,3,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = 0.67f0, stimulation = 1.11f0, hedonism = -0.17f0, achievement = -2.9f0, power = -1.09f0, security = 0.3f0, conformity = 0.29f0, tradition = -0.94f0, benevolence = 1.54f0, universalism = 1.19f0)"
3,32,"(25, 40)",9.0,3,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.13f0, stimulation = -0.82f0, hedonism = -0.79f0, achievement = -0.24f0, power = -2.3f0, security = 0.25f0, conformity = 1.1f0, tradition = 2.16f0, benevolence = -0.19f0, universalism = 0.95f0)"
3,33,"(28, 1)",1.0,3,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.23f0, stimulation = -2.93f0, hedonism = -0.75f0, achievement = -0.61f0, power = -1.1f0, security = 1.7f0, conformity = 0.53f0, tradition = 1.54f0, benevolence = 0.97f0, universalism = 0.88f0)"
3,34,"(7, 32)",18.0,3,1,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,"(self_direction = -0.6f0, stimulation = -0.66f0, hedonism = -0.61f0, achievement = -1.97f0, power = -1.06f0, security = 1.54f0, conformity = -0.36f0, tradition = 0.68f0, benevolence = 1.95f0, universalism = 1.11f0)"
