time,nagents,#241,#242,#243,#244,#245,#246,#247,#248,#249,#250,#251,#252,#253,#254,#255,#256,#257,#258,#259,#260,#261,#262,#263,#264
28,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4114092337442592,"Dict(:p25 => 29.75, :p75 => 94.0, :p50 => 80.0, :p90 => 153.99999999999994, :p99 => 232.29999999999993, :p95 => 197.50000000000003)",NaN,21.571428571428573,0.21381267738883647,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
29,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4063386944181646,"Dict(:p25 => 30.75, :p75 => 96.0, :p50 => 82.0, :p90 => 156.39999999999992, :p99 => 235.23999999999992, :p95 => 200.20000000000002)",NaN,22.571428571428573,0.20433996383363473,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
30,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.40129449838187714,"Dict(:p25 => 31.75, :p75 => 98.5, :p50 => 84.0, :p90 => 158.79999999999993, :p99 => 238.17999999999992, :p95 => 202.9)",NaN,23.571428571428573,0.19567099567099566,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
31,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3976039783001808,"Dict(:p25 => 34.0, :p75 => 101.0, :p50 => 86.0, :p90 => 161.19999999999993, :p99 => 241.11999999999995, :p95 => 205.60000000000002)",NaN,24.571428571428573,0.18770764119601324,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
32,7,2,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3942945599292349,"Dict(:p25 => 36.5, :p75 => 103.5, :p50 => 88.0, :p90 => 163.5999999999999, :p99 => 244.05999999999995, :p95 => 208.30000000000004)",NaN,25.571428571428573,0.180367118914605,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.15374194270109,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1799999999999997, ""std_agreeableness"" => 0.36537000163565436, ""std_extraversion"" => 0.7585512507405152, ""mean_openness"" => 4.191428571428572, ""std_conscientiousness"" => 0.6761762238605301, ""mean_agreeableness"" => 3.3842857142857143, ""std_neuroticism"" => 0.7118286310622803, ""std_openness"" => 0.3251373336211727, ""mean_conscientiousness"" => 3.298571428571429, ""mean_neuroticism"" => 3.12)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,6,"Dict(""blue_proportion"" => 0.8571428571428571, ""red_proportion"" => 0.14285714285714285)"
33,8,3,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.44507575757575757,"Dict(:p25 => 30.375, :p75 => 99.625, :p50 => 65.75, :p90 => 150.99999999999997, :p99 => 245.49999999999994, :p95 => 203.50000000000006)",NaN,23.25,0.2768817204301075,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0735428464085233,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1762499999999996, ""std_agreeableness"" => 0.35106979363083907, ""std_extraversion"" => 0.7023620861065892, ""mean_openness"" => 4.155, ""std_conscientiousness"" => 0.6782948684542944, ""mean_agreeableness"" => 3.4175, ""std_neuroticism"" => 0.8593685389367507, ""std_openness"" => 0.31816437800069863, ""mean_conscientiousness"" => 3.20625, ""mean_neuroticism"" => 3.315)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,7,"Dict(""blue_proportion"" => 0.875, ""red_proportion"" => 0.125)"
34,8,3,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4370384047267355,"Dict(:p25 => 31.625, :p75 => 102.375, :p50 => 68.25, :p90 => 153.29999999999998, :p99 => 248.42999999999995, :p95 => 206.15000000000003)",NaN,24.25,0.26546391752577314,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0735428464085233,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1762499999999996, ""std_agreeableness"" => 0.35106979363083907, ""std_extraversion"" => 0.7023620861065892, ""mean_openness"" => 4.155, ""std_conscientiousness"" => 0.6782948684542944, ""mean_agreeableness"" => 3.4175, ""std_neuroticism"" => 0.8593685389367507, ""std_openness"" => 0.31816437800069863, ""mean_conscientiousness"" => 3.20625, ""mean_neuroticism"" => 3.315)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,7,"Dict(""blue_proportion"" => 0.875, ""red_proportion"" => 0.125)"
35,8,3,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.42939481268011526,"Dict(:p25 => 32.875, :p75 => 105.125, :p50 => 70.75, :p90 => 155.59999999999997, :p99 => 251.35999999999996, :p95 => 208.80000000000007)",NaN,25.25,0.25495049504950495,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0735428464085233,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1762499999999996, ""std_agreeableness"" => 0.35106979363083907, ""std_extraversion"" => 0.7023620861065892, ""mean_openness"" => 4.155, ""std_conscientiousness"" => 0.6782948684542944, ""mean_agreeableness"" => 3.4175, ""std_neuroticism"" => 0.8593685389367507, ""std_openness"" => 0.31816437800069863, ""mean_conscientiousness"" => 3.20625, ""mean_neuroticism"" => 3.315)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,7,"Dict(""blue_proportion"" => 0.875, ""red_proportion"" => 0.125)"
36,8,3,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4222925457102673,"Dict(:p25 => 34.25, :p75 => 107.875, :p50 => 73.25, :p90 => 157.89999999999998, :p99 => 254.28999999999996, :p95 => 211.45000000000005)",NaN,26.25,0.24523809523809526,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0735428464085233,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1762499999999996, ""std_agreeableness"" => 0.35106979363083907, ""std_extraversion"" => 0.7023620861065892, ""mean_openness"" => 4.155, ""std_conscientiousness"" => 0.6782948684542944, ""mean_agreeableness"" => 3.4175, ""std_neuroticism"" => 0.8593685389367507, ""std_openness"" => 0.31816437800069863, ""mean_conscientiousness"" => 3.20625, ""mean_neuroticism"" => 3.315)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,7,"Dict(""blue_proportion"" => 0.875, ""red_proportion"" => 0.125)"
37,8,3,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.416723901098901,"Dict(:p25 => 36.5, :p75 => 110.625, :p50 => 75.75, :p90 => 160.2, :p99 => 257.21999999999997, :p95 => 214.10000000000008)",NaN,27.25,0.23623853211009171,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0735428464085233,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1762499999999996, ""std_agreeableness"" => 0.35106979363083907, ""std_extraversion"" => 0.7023620861065892, ""mean_openness"" => 4.155, ""std_conscientiousness"" => 0.6782948684542944, ""mean_agreeableness"" => 3.4175, ""std_neuroticism"" => 0.8593685389367507, ""std_openness"" => 0.31816437800069863, ""mean_conscientiousness"" => 3.20625, ""mean_neuroticism"" => 3.315)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,7,"Dict(""blue_proportion"" => 0.875, ""red_proportion"" => 0.125)"
38,8,3,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4108344549125169,"Dict(:p25 => 38.75, :p75 => 112.875, :p50 => 78.25, :p90 => 161.09999999999997, :p99 => 260.00999999999993, :p95 => 216.05000000000007)",NaN,28.25,0.22787610619469034,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0735428464085233,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1762499999999996, ""std_agreeableness"" => 0.35106979363083907, ""std_extraversion"" => 0.7023620861065892, ""mean_openness"" => 4.155, ""std_conscientiousness"" => 0.6782948684542944, ""mean_agreeableness"" => 3.4175, ""std_neuroticism"" => 0.8593685389367507, ""std_openness"" => 0.31816437800069863, ""mean_conscientiousness"" => 3.20625, ""mean_neuroticism"" => 3.315)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,7,"Dict(""blue_proportion"" => 0.875, ""red_proportion"" => 0.125)"
39,8,3,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4057565789473685,"Dict(:p25 => 41.0, :p75 => 115.625, :p50 => 80.75, :p90 => 163.39999999999998, :p99 => 262.93999999999994, :p95 => 218.70000000000007)",NaN,29.25,0.2200854700854702,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0735428464085233,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1762499999999996, ""std_agreeableness"" => 0.35106979363083907, ""std_extraversion"" => 0.7023620861065892, ""mean_openness"" => 4.155, ""std_conscientiousness"" => 0.6782948684542944, ""mean_agreeableness"" => 3.4175, ""std_neuroticism"" => 0.8593685389367507, ""std_openness"" => 0.31816437800069863, ""mean_conscientiousness"" => 3.20625, ""mean_neuroticism"" => 3.315)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,7,"Dict(""blue_proportion"" => 0.875, ""red_proportion"" => 0.125)"
40,8,3,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 8, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.40106177606177607,"Dict(:p25 => 43.25, :p75 => 118.125, :p50 => 83.25, :p90 => 166.04999999999995, :p99 => 265.9049999999999, :p95 => 221.52500000000006)",NaN,30.25,0.2128099173553719,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0735428464085233,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.1762499999999996, ""std_agreeableness"" => 0.35106979363083907, ""std_extraversion"" => 0.7023620861065892, ""mean_openness"" => 4.155, ""std_conscientiousness"" => 0.6782948684542944, ""mean_agreeableness"" => 3.4175, ""std_neuroticism"" => 0.8593685389367507, ""std_openness"" => 0.31816437800069863, ""mean_conscientiousness"" => 3.20625, ""mean_neuroticism"" => 3.315)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,7,"Dict(""blue_proportion"" => 0.875, ""red_proportion"" => 0.125)"
41,9,4,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 9, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.44346487545479985,"Dict(:p25 => 36.5, :p75 => 113.0, :p50 => 69.5, :p90 => 151.9999999999999, :p99 => 267.2, :p95 => 216.00000000000023)",NaN,27.77777777777778,0.29422222222222216,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0027182645175161,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.097777777777777, ""std_agreeableness"" => 0.46971031261595453, ""std_extraversion"" => 0.6979036068429826, ""mean_openness"" => 4.148888888888888, ""std_conscientiousness"" => 0.6981403870282824, ""mean_agreeableness"" => 3.3055555555555554, ""std_neuroticism"" => 0.8162532967433849, ""std_openness"" => 0.29817966247065064, ""mean_conscientiousness"" => 3.303333333333333, ""mean_neuroticism"" => 3.2677777777777774)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,8,"Dict(""blue_proportion"" => 0.8888888888888888, ""red_proportion"" => 0.1111111111111111)"
42,9,4,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 9, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4366543665436653,"Dict(:p25 => 39.5, :p75 => 116.0, :p50 => 72.5, :p90 => 154.19999999999987, :p99 => 270.11999999999995, :p95 => 218.60000000000025)",NaN,28.77777777777778,0.283998283998284,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0027182645175161,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.097777777777777, ""std_agreeableness"" => 0.46971031261595453, ""std_extraversion"" => 0.6979036068429826, ""mean_openness"" => 4.148888888888888, ""std_conscientiousness"" => 0.6981403870282824, ""mean_agreeableness"" => 3.3055555555555554, ""std_neuroticism"" => 0.8162532967433849, ""std_openness"" => 0.29817966247065064, ""mean_conscientiousness"" => 3.303333333333333, ""mean_neuroticism"" => 3.2677777777777774)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,8,"Dict(""blue_proportion"" => 0.8888888888888888, ""red_proportion"" => 0.1111111111111111)"
43,10,5,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 10, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.47397836538461524,"Dict(:p25 => 23.5, :p75 => 114.75, :p50 => 57.75, :p90 => 140.19999999999996, :p99 => 271.42, :p95 => 213.10000000000014)",1.7067892408669638,26.8,0.3470149253731343,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.9404479886553263,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.0999999999999996, ""std_agreeableness"" => 0.5431441388393651, ""std_extraversion"" => 0.658027355054484, ""mean_openness"" => 4.136, ""std_conscientiousness"" => 0.6725416137475972, ""mean_agreeableness"" => 3.405, ""std_neuroticism"" => 0.7735495387425997, ""std_openness"" => 0.2840657200954268, ""mean_conscientiousness"" => 3.347, ""mean_neuroticism"" => 3.243)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,9,"Dict(""blue_proportion"" => 0.9, ""red_proportion"" => 0.1)"
44,10,5,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 10, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4653575615474794,"Dict(:p25 => 26.25, :p75 => 117.5, :p50 => 59.75, :p90 => 142.29999999999995, :p99 => 274.33000000000004, :p95 => 215.65000000000012)",1.7322968926898,27.8,0.33453237410071934,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.9404479886553263,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.0999999999999996, ""std_agreeableness"" => 0.5431441388393651, ""std_extraversion"" => 0.658027355054484, ""mean_openness"" => 4.136, ""std_conscientiousness"" => 0.6725416137475972, ""mean_agreeableness"" => 3.405, ""std_neuroticism"" => 0.7735495387425997, ""std_openness"" => 0.2840657200954268, ""mean_conscientiousness"" => 3.347, ""mean_neuroticism"" => 3.243)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,9,"Dict(""blue_proportion"" => 0.9, ""red_proportion"" => 0.1)"
45,11,6,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 11, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.48509090909090924,"Dict(:p25 => 21.0, :p75 => 111.25, :p50 => 50.25, :p90 => 128.0, :p99 => 275.6000000000001, :p95 => 210.00000000000028)",1.6275598683221506,26.181818181818183,0.384469696969697,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.8855741515766717,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.017272727272727, ""std_agreeableness"" => 0.547621302461008, ""std_extraversion"" => 0.6818957531630608, ""mean_openness"" => 4.169090909090909, ""std_conscientiousness"" => 0.6941666030048353, ""mean_agreeableness"" => 3.3490909090909096, ""std_neuroticism"" => 0.7443435179587934, ""std_openness"" => 0.290979536925006, ""mean_conscientiousness"" => 3.264545454545454, ""mean_neuroticism"" => 3.205454545454545)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,10,"Dict(""blue_proportion"" => 0.9090909090909091, ""red_proportion"" => 0.09090909090909091)"
