time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,schwartz_values
39,38,"(38, 7)",128.0,39,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -2.27f0, hedonism = -0.56f0, achievement = -1.22f0, power = -1.06f0, security = 0.9f0, conformity = 0.12f0, tradition = 1.43f0, benevolence = 1.44f0, universalism = 1.55f0)"
39,42,"(29, 1)",56.0,39,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.75f0, hedonism = -0.27f0, achievement = -0.51f0, power = -0.19f0, security = 1.16f0, conformity = 0.04f0, tradition = 1.77f0, benevolence = -0.38f0, universalism = -0.49f0)"
39,52,"(35, 7)",177.0,36,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.4f0, stimulation = -0.78f0, hedonism = 1.62f0, achievement = 0.13f0, power = -0.39f0, security = 0.27f0, conformity = -0.37f0, tradition = -0.64f0, benevolence = -0.32f0, universalism = 0.09f0)"
39,53,"(35, 11)",111.0,35,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.34f0, stimulation = 0.07f0, hedonism = -0.32f0, achievement = -0.64f0, power = -1.6f0, security = 0.65f0, conformity = -0.22f0, tradition = -0.26f0, benevolence = -0.3f0, universalism = 1.28f0)"
39,67,"(17, 42)",73.0,28,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.5f0, stimulation = -0.28f0, hedonism = -1.14f0, achievement = -0.58f0, power = -1.62f0, security = 0.23f0, conformity = 0.59f0, tradition = 0.34f0, benevolence = 1.61f0, universalism = 1.35f0)"
39,75,"(30, 1)",34.0,19,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.6f0, stimulation = 0.92f0, hedonism = -1.17f0, achievement = -0.8f0, power = -1.24f0, security = -0.84f0, conformity = 0.01f0, tradition = 0.64f0, benevolence = 0.76f0, universalism = 0.11f0)"
39,79,"(47, 35)",15.0,10,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.57f0, stimulation = -2.0f0, hedonism = -0.2f0, achievement = -0.2f0, power = -1.45f0, security = 0.68f0, conformity = -0.38f0, tradition = 0.07f0, benevolence = 0.99f0, universalism = 0.93f0)"
39,80,"(36, 11)",27.0,8,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
39,81,"(34, 6)",38.0,7,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
39,82,"(39, 30)",10.0,7,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.65f0, stimulation = 0.41f0, hedonism = -0.07f0, achievement = -0.14f0, power = -0.62f0, security = -0.41f0, conformity = -0.4f0, tradition = 0.41f0, benevolence = 0.34f0, universalism = 1.14f0)"
39,84,"(27, 17)",7.0,2,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.82f0, stimulation = -0.04f0, hedonism = -1.37f0, achievement = -1.14f0, power = 0.17f0, security = 0.59f0, conformity = 0.28f0, tradition = 1.22f0, benevolence = 1.05f0, universalism = 1.06f0)"
39,85,"(28, 12)",6.0,2,6,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.3f0, stimulation = -0.69f0, hedonism = 0.56f0, achievement = 0.19f0, power = -1.54f0, security = 0.85f0, conformity = -1.43f0, tradition = -0.69f0, benevolence = 1.19f0, universalism = 0.25f0)"
40,5,"(15, 42)",425.0,40,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.39f0, stimulation = -0.22f0, hedonism = -0.17f0, achievement = -0.82f0, power = -0.36f0, security = 0.07f0, conformity = -0.13f0, tradition = -0.99f0, benevolence = 1.32f0, universalism = 0.92f0)"
40,7,"(15, 33)",88.0,40,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -1.15f0, hedonism = -0.35f0, achievement = -1.91f0, power = -1.7f0, security = 1.88f0, conformity = -0.53f0, tradition = 0.2f0, benevolence = 0.73f0, universalism = 1.28f0)"
40,12,"(36, 6)",126.0,40,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -0.57f0, hedonism = -0.47f0, achievement = 0.45f0, power = -0.27f0, security = -0.59f0, conformity = -1.17f0, tradition = -0.93f0, benevolence = 0.73f0, universalism = 1.27f0)"
40,23,"(33, 12)",138.0,40,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.41f0, stimulation = -0.28f0, hedonism = -0.43f0, achievement = -0.62f0, power = -2.32f0, security = 0.49f0, conformity = 0.86f0, tradition = 0.94f0, benevolence = 1.39f0, universalism = 0.39f0)"
40,29,"(36, 9)",12.0,40,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.28f0, stimulation = -2.54f0, hedonism = -1.36f0, achievement = -1.56f0, power = -1.49f0, security = 1.76f0, conformity = 0.97f0, tradition = 1.54f0, benevolence = 2.21f0, universalism = 0.74f0)"
40,38,"(38, 9)",131.0,40,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -2.27f0, hedonism = -0.56f0, achievement = -1.22f0, power = -1.06f0, security = 0.9f0, conformity = 0.12f0, tradition = 1.43f0, benevolence = 1.44f0, universalism = 1.55f0)"
40,42,"(29, 2)",57.0,40,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.75f0, hedonism = -0.27f0, achievement = -0.51f0, power = -0.19f0, security = 1.16f0, conformity = 0.04f0, tradition = 1.77f0, benevolence = -0.38f0, universalism = -0.49f0)"
40,52,"(34, 8)",180.0,37,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.4f0, stimulation = -0.78f0, hedonism = 1.62f0, achievement = 0.13f0, power = -0.39f0, security = 0.27f0, conformity = -0.37f0, tradition = -0.64f0, benevolence = -0.32f0, universalism = 0.09f0)"
40,53,"(34, 11)",113.0,36,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.34f0, stimulation = 0.07f0, hedonism = -0.32f0, achievement = -0.64f0, power = -1.6f0, security = 0.65f0, conformity = -0.22f0, tradition = -0.26f0, benevolence = -0.3f0, universalism = 1.28f0)"
40,67,"(16, 43)",76.0,29,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.5f0, stimulation = -0.28f0, hedonism = -1.14f0, achievement = -0.58f0, power = -1.62f0, security = 0.23f0, conformity = 0.59f0, tradition = 0.34f0, benevolence = 1.61f0, universalism = 1.35f0)"
40,75,"(30, 2)",35.0,20,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.6f0, stimulation = 0.92f0, hedonism = -1.17f0, achievement = -0.8f0, power = -1.24f0, security = -0.84f0, conformity = 0.01f0, tradition = 0.64f0, benevolence = 0.76f0, universalism = 0.11f0)"
40,79,"(47, 35)",14.0,11,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.57f0, stimulation = -2.0f0, hedonism = -0.2f0, achievement = -0.2f0, power = -1.45f0, security = 0.68f0, conformity = -0.38f0, tradition = 0.07f0, benevolence = 0.99f0, universalism = 0.93f0)"
40,80,"(36, 10)",30.0,9,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
40,81,"(35, 6)",40.0,8,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
40,82,"(39, 30)",8.0,8,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.65f0, stimulation = 0.41f0, hedonism = -0.07f0, achievement = -0.14f0, power = -0.62f0, security = -0.41f0, conformity = -0.4f0, tradition = 0.41f0, benevolence = 0.34f0, universalism = 1.14f0)"
40,84,"(29, 14)",7.0,3,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.82f0, stimulation = -0.04f0, hedonism = -1.37f0, achievement = -1.14f0, power = 0.17f0, security = 0.59f0, conformity = 0.28f0, tradition = 1.22f0, benevolence = 1.05f0, universalism = 1.06f0)"
40,85,"(32, 11)",7.0,3,6,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.3f0, stimulation = -0.69f0, hedonism = 0.56f0, achievement = 0.19f0, power = -1.54f0, security = 0.85f0, conformity = -1.43f0, tradition = -0.69f0, benevolence = 1.19f0, universalism = 0.25f0)"
41,5,"(15, 43)",428.0,41,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.39f0, stimulation = -0.22f0, hedonism = -0.17f0, achievement = -0.82f0, power = -0.36f0, security = 0.07f0, conformity = -0.13f0, tradition = -0.99f0, benevolence = 1.32f0, universalism = 0.92f0)"
41,7,"(16, 33)",90.0,41,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -1.15f0, hedonism = -0.35f0, achievement = -1.91f0, power = -1.7f0, security = 1.88f0, conformity = -0.53f0, tradition = 0.2f0, benevolence = 0.73f0, universalism = 1.28f0)"
41,12,"(36, 8)",128.0,41,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -0.57f0, hedonism = -0.47f0, achievement = 0.45f0, power = -0.27f0, security = -0.59f0, conformity = -1.17f0, tradition = -0.93f0, benevolence = 0.73f0, universalism = 1.27f0)"
41,23,"(35, 12)",141.0,41,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.41f0, stimulation = -0.28f0, hedonism = -0.43f0, achievement = -0.62f0, power = -2.32f0, security = 0.49f0, conformity = 0.86f0, tradition = 0.94f0, benevolence = 1.39f0, universalism = 0.39f0)"
41,29,"(33, 11)",16.0,41,5,4,male,Int64[],false,0.0,Int64[],Int64[],[85],false,"(self_direction = -0.28f0, stimulation = -2.54f0, hedonism = -1.36f0, achievement = -1.56f0, power = -1.49f0, security = 1.76f0, conformity = 0.97f0, tradition = 1.54f0, benevolence = 2.21f0, universalism = 0.74f0)"
41,38,"(37, 9)",134.0,41,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -2.27f0, hedonism = -0.56f0, achievement = -1.22f0, power = -1.06f0, security = 0.9f0, conformity = 0.12f0, tradition = 1.43f0, benevolence = 1.44f0, universalism = 1.55f0)"
41,42,"(28, 2)",58.0,41,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.75f0, hedonism = -0.27f0, achievement = -0.51f0, power = -0.19f0, security = 1.16f0, conformity = 0.04f0, tradition = 1.77f0, benevolence = -0.38f0, universalism = -0.49f0)"
41,52,"(33, 8)",183.0,38,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.4f0, stimulation = -0.78f0, hedonism = 1.62f0, achievement = 0.13f0, power = -0.39f0, security = 0.27f0, conformity = -0.37f0, tradition = -0.64f0, benevolence = -0.32f0, universalism = 0.09f0)"
41,53,"(34, 10)",115.0,37,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.34f0, stimulation = 0.07f0, hedonism = -0.32f0, achievement = -0.64f0, power = -1.6f0, security = 0.65f0, conformity = -0.22f0, tradition = -0.26f0, benevolence = -0.3f0, universalism = 1.28f0)"
41,67,"(15, 44)",78.0,30,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.5f0, stimulation = -0.28f0, hedonism = -1.14f0, achievement = -0.58f0, power = -1.62f0, security = 0.23f0, conformity = 0.59f0, tradition = 0.34f0, benevolence = 1.61f0, universalism = 1.35f0)"
41,75,"(30, 1)",36.0,21,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.6f0, stimulation = 0.92f0, hedonism = -1.17f0, achievement = -0.8f0, power = -1.24f0, security = -0.84f0, conformity = 0.01f0, tradition = 0.64f0, benevolence = 0.76f0, universalism = 0.11f0)"
41,79,"(47, 35)",13.0,12,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.57f0, stimulation = -2.0f0, hedonism = -0.2f0, achievement = -0.2f0, power = -1.45f0, security = 0.68f0, conformity = -0.38f0, tradition = 0.07f0, benevolence = 0.99f0, universalism = 0.93f0)"
41,80,"(37, 10)",33.0,10,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
41,81,"(34, 7)",42.0,9,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
41,82,"(39, 30)",6.0,9,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.65f0, stimulation = 0.41f0, hedonism = -0.07f0, achievement = -0.14f0, power = -0.62f0, security = -0.41f0, conformity = -0.4f0, tradition = 0.41f0, benevolence = 0.34f0, universalism = 1.14f0)"
41,84,"(29, 13)",7.0,4,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.82f0, stimulation = -0.04f0, hedonism = -1.37f0, achievement = -1.14f0, power = 0.17f0, security = 0.59f0, conformity = 0.28f0, tradition = 1.22f0, benevolence = 1.05f0, universalism = 1.06f0)"
42,5,"(15, 41)",431.0,42,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.39f0, stimulation = -0.22f0, hedonism = -0.17f0, achievement = -0.82f0, power = -0.36f0, security = 0.07f0, conformity = -0.13f0, tradition = -0.99f0, benevolence = 1.32f0, universalism = 0.92f0)"
42,7,"(17, 33)",92.0,42,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -1.15f0, hedonism = -0.35f0, achievement = -1.91f0, power = -1.7f0, security = 1.88f0, conformity = -0.53f0, tradition = 0.2f0, benevolence = 0.73f0, universalism = 1.28f0)"
42,12,"(36, 7)",130.0,42,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -0.57f0, hedonism = -0.47f0, achievement = 0.45f0, power = -0.27f0, security = -0.59f0, conformity = -1.17f0, tradition = -0.93f0, benevolence = 0.73f0, universalism = 1.27f0)"
42,23,"(36, 12)",144.0,42,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.41f0, stimulation = -0.28f0, hedonism = -0.43f0, achievement = -0.62f0, power = -2.32f0, security = 0.49f0, conformity = 0.86f0, tradition = 0.94f0, benevolence = 1.39f0, universalism = 0.39f0)"
42,29,"(33, 10)",16.0,42,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.28f0, stimulation = -2.54f0, hedonism = -1.36f0, achievement = -1.56f0, power = -1.49f0, security = 1.76f0, conformity = 0.97f0, tradition = 1.54f0, benevolence = 2.21f0, universalism = 0.74f0)"
42,38,"(37, 8)",137.0,42,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -2.27f0, hedonism = -0.56f0, achievement = -1.22f0, power = -1.06f0, security = 0.9f0, conformity = 0.12f0, tradition = 1.43f0, benevolence = 1.44f0, universalism = 1.55f0)"
42,42,"(28, 1)",59.0,42,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.75f0, hedonism = -0.27f0, achievement = -0.51f0, power = -0.19f0, security = 1.16f0, conformity = 0.04f0, tradition = 1.77f0, benevolence = -0.38f0, universalism = -0.49f0)"
42,52,"(32, 9)",186.0,39,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.4f0, stimulation = -0.78f0, hedonism = 1.62f0, achievement = 0.13f0, power = -0.39f0, security = 0.27f0, conformity = -0.37f0, tradition = -0.64f0, benevolence = -0.32f0, universalism = 0.09f0)"
42,53,"(34, 9)",117.0,38,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.34f0, stimulation = 0.07f0, hedonism = -0.32f0, achievement = -0.64f0, power = -1.6f0, security = 0.65f0, conformity = -0.22f0, tradition = -0.26f0, benevolence = -0.3f0, universalism = 1.28f0)"
42,67,"(14, 43)",81.0,31,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.5f0, stimulation = -0.28f0, hedonism = -1.14f0, achievement = -0.58f0, power = -1.62f0, security = 0.23f0, conformity = 0.59f0, tradition = 0.34f0, benevolence = 1.61f0, universalism = 1.35f0)"
42,75,"(29, 1)",37.0,22,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.6f0, stimulation = 0.92f0, hedonism = -1.17f0, achievement = -0.8f0, power = -1.24f0, security = -0.84f0, conformity = 0.01f0, tradition = 0.64f0, benevolence = 0.76f0, universalism = 0.11f0)"
42,79,"(47, 35)",12.0,13,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.57f0, stimulation = -2.0f0, hedonism = -0.2f0, achievement = -0.2f0, power = -1.45f0, security = 0.68f0, conformity = -0.38f0, tradition = 0.07f0, benevolence = 0.99f0, universalism = 0.93f0)"
42,80,"(37, 11)",36.0,11,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
42,81,"(35, 7)",44.0,10,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
42,82,"(39, 30)",4.0,10,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.65f0, stimulation = 0.41f0, hedonism = -0.07f0, achievement = -0.14f0, power = -0.62f0, security = -0.41f0, conformity = -0.4f0, tradition = 0.41f0, benevolence = 0.34f0, universalism = 1.14f0)"
42,84,"(34, 13)",8.0,5,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.82f0, stimulation = -0.04f0, hedonism = -1.37f0, achievement = -1.14f0, power = 0.17f0, security = 0.59f0, conformity = 0.28f0, tradition = 1.22f0, benevolence = 1.05f0, universalism = 1.06f0)"
43,5,"(14, 41)",434.0,43,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.39f0, stimulation = -0.22f0, hedonism = -0.17f0, achievement = -0.82f0, power = -0.36f0, security = 0.07f0, conformity = -0.13f0, tradition = -0.99f0, benevolence = 1.32f0, universalism = 0.92f0)"
43,7,"(17, 34)",94.0,43,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -1.15f0, hedonism = -0.35f0, achievement = -1.91f0, power = -1.7f0, security = 1.88f0, conformity = -0.53f0, tradition = 0.2f0, benevolence = 0.73f0, universalism = 1.28f0)"
43,12,"(35, 8)",132.0,43,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -0.57f0, hedonism = -0.47f0, achievement = 0.45f0, power = -0.27f0, security = -0.59f0, conformity = -1.17f0, tradition = -0.93f0, benevolence = 0.73f0, universalism = 1.27f0)"
43,23,"(36, 11)",147.0,43,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.41f0, stimulation = -0.28f0, hedonism = -0.43f0, achievement = -0.62f0, power = -2.32f0, security = 0.49f0, conformity = 0.86f0, tradition = 0.94f0, benevolence = 1.39f0, universalism = 0.39f0)"
43,29,"(33, 9)",16.0,43,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.28f0, stimulation = -2.54f0, hedonism = -1.36f0, achievement = -1.56f0, power = -1.49f0, security = 1.76f0, conformity = 0.97f0, tradition = 1.54f0, benevolence = 2.21f0, universalism = 0.74f0)"
43,38,"(38, 8)",139.0,43,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -2.27f0, hedonism = -0.56f0, achievement = -1.22f0, power = -1.06f0, security = 0.9f0, conformity = 0.12f0, tradition = 1.43f0, benevolence = 1.44f0, universalism = 1.55f0)"
43,42,"(28, 2)",60.0,43,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.39f0, stimulation = -0.75f0, hedonism = -0.27f0, achievement = -0.51f0, power = -0.19f0, security = 1.16f0, conformity = 0.04f0, tradition = 1.77f0, benevolence = -0.38f0, universalism = -0.49f0)"
43,52,"(32, 10)",189.0,40,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.4f0, stimulation = -0.78f0, hedonism = 1.62f0, achievement = 0.13f0, power = -0.39f0, security = 0.27f0, conformity = -0.37f0, tradition = -0.64f0, benevolence = -0.32f0, universalism = 0.09f0)"
43,53,"(35, 9)",119.0,39,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.34f0, stimulation = 0.07f0, hedonism = -0.32f0, achievement = -0.64f0, power = -1.6f0, security = 0.65f0, conformity = -0.22f0, tradition = -0.26f0, benevolence = -0.3f0, universalism = 1.28f0)"
43,67,"(14, 42)",84.0,32,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.5f0, stimulation = -0.28f0, hedonism = -1.14f0, achievement = -0.58f0, power = -1.62f0, security = 0.23f0, conformity = 0.59f0, tradition = 0.34f0, benevolence = 1.61f0, universalism = 1.35f0)"
43,75,"(30, 1)",38.0,23,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.6f0, stimulation = 0.92f0, hedonism = -1.17f0, achievement = -0.8f0, power = -1.24f0, security = -0.84f0, conformity = 0.01f0, tradition = 0.64f0, benevolence = 0.76f0, universalism = 0.11f0)"
43,79,"(47, 35)",11.0,14,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.57f0, stimulation = -2.0f0, hedonism = -0.2f0, achievement = -0.2f0, power = -1.45f0, security = 0.68f0, conformity = -0.38f0, tradition = 0.07f0, benevolence = 0.99f0, universalism = 0.93f0)"
43,80,"(37, 12)",39.0,12,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
43,81,"(35, 6)",46.0,11,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
43,82,"(39, 30)",2.0,11,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.65f0, stimulation = 0.41f0, hedonism = -0.07f0, achievement = -0.14f0, power = -0.62f0, security = -0.41f0, conformity = -0.4f0, tradition = 0.41f0, benevolence = 0.34f0, universalism = 1.14f0)"
43,84,"(34, 12)",9.0,6,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.82f0, stimulation = -0.04f0, hedonism = -1.37f0, achievement = -1.14f0, power = 0.17f0, security = 0.59f0, conformity = 0.28f0, tradition = 1.22f0, benevolence = 1.05f0, universalism = 1.06f0)"
44,5,"(14, 40)",437.0,44,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.39f0, stimulation = -0.22f0, hedonism = -0.17f0, achievement = -0.82f0, power = -0.36f0, security = 0.07f0, conformity = -0.13f0, tradition = -0.99f0, benevolence = 1.32f0, universalism = 0.92f0)"
44,7,"(16, 34)",96.0,44,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -1.15f0, hedonism = -0.35f0, achievement = -1.91f0, power = -1.7f0, security = 1.88f0, conformity = -0.53f0, tradition = 0.2f0, benevolence = 0.73f0, universalism = 1.28f0)"
44,12,"(36, 9)",134.0,44,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.55f0, stimulation = -0.57f0, hedonism = -0.47f0, achievement = 0.45f0, power = -0.27f0, security = -0.59f0, conformity = -1.17f0, tradition = -0.93f0, benevolence = 0.73f0, universalism = 1.27f0)"
44,23,"(35, 11)",150.0,44,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.41f0, stimulation = -0.28f0, hedonism = -0.43f0, achievement = -0.62f0, power = -2.32f0, security = 0.49f0, conformity = 0.86f0, tradition = 0.94f0, benevolence = 1.39f0, universalism = 0.39f0)"
44,29,"(34, 8)",16.0,44,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.28f0, stimulation = -2.54f0, hedonism = -1.36f0, achievement = -1.56f0, power = -1.49f0, security = 1.76f0, conformity = 0.97f0, tradition = 1.54f0, benevolence = 2.21f0, universalism = 0.74f0)"
44,38,"(38, 9)",142.0,44,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.32f0, stimulation = -2.27f0, hedonism = -0.56f0, achievement = -1.22f0, power = -1.06f0, security = 0.9f0, conformity = 0.12f0, tradition = 1.43f0, benevolence = 1.44f0, universalism = 1.55f0)"
