time,nagents,#193,#194,#195,#196,#197,#198,#199,#200,#201,#202,#203
127,881,1215,103,281,6974.926742026789,0.4762678803641092,"Dict{String, Real}(""n_edges"" => 1699, ""density"" => 0.0043829326178928905, ""avg_degree"" => 5.267716535433071, ""n_nodes"" => 881, ""max_degree"" => 95)",0.33387942497490486,"Dict(:p25 => 7.483689644497807, :p75 => 15.53125, :p50 => 12.125, :p90 => 18.125, :p99 => 38.14541252915919, :p95 => 22.758370329049463)",4.253712566278431,37.474460839954595,0.2908308282806822
128,880,1222,110,282,7013.513401196602,0.4623484365028717,"Dict{String, Real}(""n_edges"" => 1692, ""density"" => 0.004374806081290723, ""avg_degree"" => 5.310112359550562, ""n_nodes"" => 880, ""max_degree"" => 95)",0.33225005852451983,"Dict(:p25 => 7.477986614817628, :p75 => 15.5078125, :p50 => 12.126244059615503, :p90 => 18.1850740153953, :p99 => 38.155811866941114, :p95 => 22.599168396524288)",4.120352824725523,38.0125,0.2892184565755609
129,883,1232,117,282,7123.180843442451,0.48263778273335456,"Dict{String, Real}(""n_edges"" => 1710, ""density"" => 0.0043913375089560175, ""avg_degree"" => 5.296420581655481, ""n_nodes"" => 883, ""max_degree"" => 97)",0.3386390167956348,"Dict(:p25 => 7.0448905321364546, :p75 => 15.484375, :p50 => 12.03125, :p90 => 18.49102789524463, :p99 => 38.12461385359557, :p95 => 22.441580570671267)",4.092779676464255,38.25481313703284,0.28842482464712926
130,882,1239,125,282,7162.867390272123,0.4564198687910028,"Dict{String, Real}(""n_edges"" => 1692, ""density"" => 0.004354976951052839, ""avg_degree"" => 5.447309417040358, ""n_nodes"" => 882, ""max_degree"" => 89)",0.33221505951536234,"Dict(:p25 => 7.315184158481185, :p75 => 15.429826146825555, :p50 => 11.80196481725784, :p90 => 18.199804897098115, :p99 => 37.35204897804961, :p95 => 22.219704183004428)",4.195224792836817,38.61337868480726,0.2854503890603035
131,890,1249,127,282,7199.413566852707,0.4731115946534038,"Dict{String, Real}(""n_edges"" => 1704, ""density"" => 0.004307326752695239, ""avg_degree"" => 5.415555555555556, ""n_nodes"" => 890, ""max_degree"" => 94)",0.3444811183905552,"Dict(:p25 => 6.907416151215959, :p75 => 15.42584403818028, :p50 => 11.701800383251793, :p90 => 18.53242444589033, :p99 => 37.29423398590416, :p95 => 22.677483913933088)",4.075110326007453,39.08988764044944,0.28608957113467337
132,889,1252,131,282,7432.396915038271,0.4658499234303216,"Dict{String, Real}(""n_edges"" => 1742, ""density"" => 0.00441329968889024, ""avg_degree"" => 5.507795100222717, ""n_nodes"" => 889, ""max_degree"" => 94)",0.3492562118042286,"Dict(:p25 => 6.635676496477048, :p75 => 15.619826275650297, :p50 => 11.75, :p90 => 18.64795054385972, :p99 => 37.30146085992234, :p95 => 22.86362626692698)",4.119807422768929,39.78627671541057,0.28074397824953823
133,890,1258,136,282,7389.23377540459,0.5010463378176383,"Dict{String, Real}(""n_edges"" => 1761, ""density"" => 0.004451409865901593, ""avg_degree"" => 5.573333333333333, ""n_nodes"" => 890, ""max_degree"" => 94)",0.3558152201134417,"Dict(:p25 => 5.999216431159836, :p75 => 15.621236736828404, :p50 => 11.7296875, :p90 => 18.923012684290832, :p99 => 37.40865027793842, :p95 => 23.281993912818525)",3.931833192852176,40.379775280898876,0.2791664295750298
134,890,1262,140,282,7329.841776661571,0.5395574416489846,"Dict{String, Real}(""n_edges"" => 1732, ""density"" => 0.004378104422340466, ""avg_degree"" => 5.456159822419534, ""n_nodes"" => 890, ""max_degree"" => 96)",0.3613855577213736,"Dict(:p25 => 6.002209068071761, :p75 => 15.655664003531607, :p50 => 11.625, :p90 => 19.176485802829482, :p99 => 37.40867490943866, :p95 => 23.743794311660235)",3.852448398043634,41.051685393258424,0.2754681237898653
135,888,1267,147,282,7498.769825094922,0.5301023479831427,"Dict{String, Real}(""n_edges"" => 1783, ""density"" => 0.004527357120367267, ""avg_degree"" => 5.523915461624027, ""n_nodes"" => 888, ""max_degree"" => 96)",0.36164289860379983,"Dict(:p25 => 5.786642702497234, :p75 => 15.6875, :p50 => 11.78125, :p90 => 19.152917811245164, :p99 => 38.9841072127569, :p95 => 23.670824735142876)",3.875234563648881,41.58896396396396,0.2731155141765469
136,876,1274,165,283,7690.231652526626,0.5121527777777778,"Dict{String, Real}(""n_edges"" => 1840, ""density"" => 0.004801043705153294, ""avg_degree"" => 5.817772778402699, ""n_nodes"" => 876, ""max_degree"" => 108)",0.3635876728135481,"Dict(:p25 => 6.061422580462601, :p75 => 15.809714010146232, :p50 => 11.74458782177884, :p90 => 19.334075157346025, :p99 => 38.99012884067187, :p95 => 24.35191582443829)",3.722379361270035,41.715753424657535,0.27225257365533095
137,873,1285,179,283,7604.939929977908,0.5210526315789473,"Dict{String, Real}(""n_edges"" => 1723, ""density"" => 0.004526729510177917, ""avg_degree"" => 5.391891891891892, ""n_nodes"" => 873, ""max_degree"" => 85)",0.3656349652901172,"Dict(:p25 => 5.656878324988497, :p75 => 15.71875, :p50 => 11.75, :p90 => 19.515341239671006, :p99 => 38.99168970668884, :p95 => 24.850389975797185)",3.5858038056899146,41.72737686139748,0.2751430083300097
138,868,1296,195,283,7593.607142771829,0.5162907268170426,"Dict{String, Real}(""n_edges"" => 1687, ""density"" => 0.0044833872828068605, ""avg_degree"" => 5.308126410835214, ""n_nodes"" => 868, ""max_degree"" => 89)",0.3605032664320482,"Dict(:p25 => 6.142996621998686, :p75 => 15.546875, :p50 => 11.609375, :p90 => 19.529855506169234, :p99 => 39.000837784496106, :p95 => 24.89890877992279)",3.5481521091128996,41.72119815668203,0.2788287570634267
139,863,1306,210,283,7386.559542547702,0.49624737316121287,"Dict{String, Real}(""n_edges"" => 1679, ""density"" => 0.004514011178831734, ""avg_degree"" => 5.536281179138322, ""n_nodes"" => 863, ""max_degree"" => 91)",0.3577377348244406,"Dict(:p25 => 6.204255018898634, :p75 => 15.59375, :p50 => 11.75, :p90 => 19.64245225156109, :p99 => 39.21180193684309, :p95 => 25.038493949275207)",3.5334229426601618,41.74391657010429,0.28087807568935896
140,867,1317,217,283,7509.280249474192,0.5247344461305008,"Dict{String, Real}(""n_edges"" => 1692, ""density"" => 0.0045070602619529, ""avg_degree"" => 5.462753950338601, ""n_nodes"" => 867, ""max_degree"" => 91)",0.3571690345395009,"Dict(:p25 => 6.187265100462875, :p75 => 15.554805638272184, :p50 => 11.6796875, :p90 => 19.178526080035358, :p99 => 38.01470941717754, :p95 => 24.932304842048072)",3.5958531343455578,41.97923875432526,0.28377562308645654
141,863,1326,230,283,7471.223303410658,0.5264283531927895,"Dict{String, Real}(""n_edges"" => 1678, ""density"" => 0.004511322667111167, ""avg_degree"" => 5.442176870748299, ""n_nodes"" => 863, ""max_degree"" => 90)",0.361003158504976,"Dict(:p25 => 6.083217190074371, :p75 => 15.5234375, :p50 => 11.53125, :p90 => 19.243750000000002, :p99 => 39.28827829244349, :p95 => 25.294207712822278)",3.379447055830622,42.14252607184241,0.28554656090891717
142,867,1339,239,283,7033.507648953449,0.53125,"Dict{String, Real}(""n_edges"" => 1639, ""density"" => 0.004365881660366905, ""avg_degree"" => 5.252536640360766, ""n_nodes"" => 867, ""max_degree"" => 98)",0.3657695776693912,"Dict(:p25 => 5.8850596912501905, :p75 => 15.565625, :p50 => 11.53125, :p90 => 19.31324305722373, :p99 => 38.79180671935805, :p95 => 25.36293842383307)",3.4802986182650693,42.27566320645906,0.29102674979422183
143,869,1348,246,283,7110.8952256690545,0.5538362346872985,"Dict{String, Real}(""n_edges"" => 1626, ""density"" => 0.004311327708632731, ""avg_degree"" => 5.138357705286839, ""n_nodes"" => 869, ""max_degree"" => 96)",0.3723116438981968,"Dict(:p25 => 5.773865585210228, :p75 => 15.71875, :p50 => 11.650336886211198, :p90 => 19.887432667737315, :p99 => 39.313693834961654, :p95 => 25.75423231506773)",3.3984066774268933,42.576524741081705,0.2916232830725902
144,870,1356,253,283,7057.003390009514,0.5549668874172186,"Dict{String, Real}(""n_edges"" => 1609, ""density"" => 0.004256444850072087, ""avg_degree"" => 5.01457399103139, ""n_nodes"" => 870, ""max_degree"" => 95)",0.37043393711372286,"Dict(:p25 => 5.92578125, :p75 => 15.804467724948784, :p50 => 11.57724570766942, :p90 => 19.545084197052297, :p99 => 39.30320245956792, :p95 => 25.943238781551045)",3.4823478905290774,42.94597701149425,0.29184028947440477
145,868,1358,257,283,6952.750322741382,0.5538461538461539,"Dict{String, Real}(""n_edges"" => 1590, ""density"" => 0.0042255991580693, ""avg_degree"" => 4.953932584269663, ""n_nodes"" => 868, ""max_degree"" => 94)",0.3706286951706379,"Dict(:p25 => 6.121355980948293, :p75 => 15.84375, :p50 => 11.606923146145576, :p90 => 19.7575324531591, :p99 => 39.32420424378739, :p95 => 27.027740292142326)",3.4218856032595766,43.76036866359447,0.28761904114854087
146,859,1363,271,283,6989.680250642363,0.5055555555555555,"Dict{String, Real}(""n_edges"" => 1606, ""density"" => 0.004358078863317513, ""avg_degree"" => 4.81766704416761, ""n_nodes"" => 859, ""max_degree"" => 92)",0.36663674722939676,"Dict(:p25 => 6.322098090465963, :p75 => 15.8671875, :p50 => 11.671875, :p90 => 19.878597248668843, :p99 => 38.03261868026228, :p95 => 26.82717725845459)",3.3968387736610905,44.08265424912689,0.28667261461312754
147,860,1368,275,283,6975.424258979131,0.5606534584636774,"Dict{String, Real}(""n_edges"" => 1616, ""density"" => 0.0043750169207028185, ""avg_degree"" => 4.797281993204983, ""n_nodes"" => 860, ""max_degree"" => 90)",0.36945637474783477,"Dict(:p25 => 5.923527665682999, :p75 => 15.988659354956962, :p50 => 11.709624976290872, :p90 => 20.092411602617474, :p99 => 37.08759445350904, :p95 => 26.51566811640683)",3.4311027744209404,44.64767441860465,0.2841738180853519
148,857,1380,290,283,7030.08031978952,0.5737422467263956,"Dict{String, Real}(""n_edges"" => 1601, ""density"" => 0.004364824043882703, ""avg_degree"" => 4.798185941043084, ""n_nodes"" => 857, ""max_degree"" => 91)",0.37135038180163327,"Dict(:p25 => 5.694374999999998, :p75 => 16.046875, :p50 => 11.681684650076807, :p90 => 20.342800918345453, :p99 => 37.37904396508674, :p95 => 25.726359886661655)",3.4342669893206987,44.55892648774796,0.28918355746069246
149,861,1392,298,283,7154.099334213079,0.5485519591141397,"Dict{String, Real}(""n_edges"" => 1617, ""density"" => 0.004367555303460011, ""avg_degree"" => 4.829763246899661, ""n_nodes"" => 861, ""max_degree"" => 91)",0.377117790413674,"Dict(:p25 => 6.017874312687499, :p75 => 16.0, :p50 => 11.607361973048647, :p90 => 20.464392906558107, :p99 => 39.04310700471157, :p95 => 26.47817937166387)",3.2982990147461684,44.637630662020904,0.29301419702199527
150,861,1403,309,283,6061.71510270875,0.5451947123972848,"Dict{String, Real}(""n_edges"" => 1460, ""density"" => 0.003943494584447506, ""avg_degree"" => 4.572390572390573, ""n_nodes"" => 861, ""max_degree"" => 91)",0.3783365161468655,"Dict(:p25 => 5.6941706103475855, :p75 => 16.03125, :p50 => 11.625, :p90 => 20.45203835931664, :p99 => 39.28779484624766, :p95 => 26.49913983528753)",3.3445835681778657,44.58188153310105,0.2951710745265774
