time,id,pos,sugar,age,vision,metabolism,sex,culture,children,loans_given,loans_owed,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,chose_not_to_borrow,chose_not_to_lend,chose_not_to_reproduce,chose_not_to_spread_culture,schwartz_values
3,17,"(14, 43)",26.0,3,1,2,male,"Bool[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.39f0, stimulation = -0.76f0, hedonism = 0.49f0, achievement = 0.03f0, power = -0.4f0, security = 0.51f0, conformity = -0.5f0, tradition = -0.83f0, benevolence = 0.3f0, universalism = 0.75f0)"
3,18,"(44, 17)",2.0,3,5,4,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.72f0, stimulation = -1.5f0, hedonism = -2.27f0, achievement = -0.21f0, power = -0.21f0, security = 0.48f0, conformity = 0.29f0, tradition = 2.2f0, benevolence = -0.33f0, universalism = 0.84f0)"
3,19,"(48, 27)",16.0,3,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.57f0, stimulation = 0.8f0, hedonism = -0.18f0, achievement = -0.52f0, power = -0.74f0, security = -1.51f0, conformity = -1.43f0, tradition = -0.89f0, benevolence = 1.78f0, universalism = 1.1f0)"
3,20,"(13, 9)",11.0,3,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.65f0, stimulation = -2.12f0, hedonism = 1.31f0, achievement = -0.79f0, power = -0.7f0, security = 0.15f0, conformity = 0.26f0, tradition = 0.47f0, benevolence = 0.94f0, universalism = 1.13f0)"
3,21,"(6, 20)",21.0,3,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.58f0, stimulation = -1.53f0, hedonism = -0.31f0, achievement = -0.58f0, power = -0.51f0, security = 0.25f0, conformity = 1.29f0, tradition = 0.71f0, benevolence = 0.26f0, universalism = -0.14f0)"
3,22,"(20, 18)",16.0,3,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.38f0, stimulation = -0.02f0, hedonism = -0.81f0, achievement = -0.99f0, power = -1.64f0, security = 0.37f0, conformity = 0.7f0, tradition = -0.14f0, benevolence = 0.36f0, universalism = 0.78f0)"
3,23,"(33, 3)",37.0,3,2,1,male,"Bool[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],[11],false,false,false,false,false,"(self_direction = 0.13f0, stimulation = -0.9f0, hedonism = -2.11f0, achievement = -1.64f0, power = -0.83f0, security = 0.33f0, conformity = 0.89f0, tradition = 1.82f0, benevolence = 1.36f0, universalism = 0.95f0)"
3,24,"(15, 43)",18.0,3,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.41f0, stimulation = -0.66f0, hedonism = -0.98f0, achievement = -0.29f0, power = 0.23f0, security = 1.11f0, conformity = 0.27f0, tradition = -0.97f0, benevolence = 0.3f0, universalism = 1.39f0)"
3,25,"(10, 9)",9.0,3,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.05f0, stimulation = -0.93f0, hedonism = -0.13f0, achievement = -1.89f0, power = -1.14f0, security = 0.43f0, conformity = 0.7f0, tradition = 0.3f0, benevolence = 1.21f0, universalism = 1.41f0)"
3,26,"(43, 15)",16.0,3,2,3,female,"Bool[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.76f0, stimulation = -0.18f0, hedonism = -2.64f0, achievement = 0.72f0, power = -0.14f0, security = -0.92f0, conformity = 2.0f0, tradition = -0.46f0, benevolence = 0.44f0, universalism = 0.42f0)"
3,27,"(35, 1)",22.0,3,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.34f0, stimulation = -1.22f0, hedonism = 0.49f0, achievement = -1.55f0, power = -1.11f0, security = -0.09f0, conformity = -0.08f0, tradition = 0.71f0, benevolence = 1.24f0, universalism = 1.27f0)"
3,29,"(42, 16)",8.0,3,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.69f0, stimulation = -1.23f0, hedonism = -0.51f0, achievement = -0.36f0, power = 0.28f0, security = -0.04f0, conformity = -0.06f0, tradition = -0.84f0, benevolence = 1.15f0, universalism = 0.91f0)"
3,32,"(25, 39)",10.0,3,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.36f0, stimulation = -1.32f0, hedonism = 0.2f0, achievement = -1.63f0, power = -1.66f0, security = -0.29f0, conformity = 0.37f0, tradition = 0.7f0, benevolence = 1.55f0, universalism = 1.71f0)"
3,33,"(28, 1)",1.0,3,2,4,female,"Bool[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.08f0, stimulation = 0.05f0, hedonism = -0.29f0, achievement = -1.4f0, power = -2.08f0, security = 0.05f0, conformity = 0.34f0, tradition = 0.22f0, benevolence = 0.96f0, universalism = 1.08f0)"
3,34,"(7, 32)",18.0,3,1,4,male,"Bool[1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.37f0, stimulation = -0.73f0, hedonism = -0.06f0, achievement = -1.39f0, power = -1.37f0, security = 2.1f0, conformity = 0.35f0, tradition = -0.12f0, benevolence = 1.04f0, universalism = 0.55f0)"
3,35,"(31, 50)",7.0,3,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.49f0, stimulation = -0.15f0, hedonism = 0.13f0, achievement = -0.41f0, power = -1.88f0, security = 0.07f0, conformity = -0.64f0, tradition = 0.57f0, benevolence = 1.29f0, universalism = 0.53f0)"
3,36,"(43, 42)",3.0,3,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.14f0, stimulation = -0.08f0, hedonism = -0.1f0, achievement = 0.9f0, power = 0.01f0, security = 0.3f0, conformity = -0.86f0, tradition = -0.3f0, benevolence = -0.16f0, universalism = 0.14f0)"
3,37,"(28, 10)",3.0,3,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.62f0, stimulation = -1.34f0, hedonism = 0.08f0, achievement = -1.47f0, power = -1.38f0, security = 1.17f0, conformity = 0.94f0, tradition = 1.17f0, benevolence = 0.51f0, universalism = 0.94f0)"
3,38,"(39, 15)",23.0,3,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.28f0, stimulation = -0.17f0, hedonism = -0.2f0, achievement = 1.24f0, power = 1.34f0, security = 0.55f0, conformity = -2.02f0, tradition = -1.02f0, benevolence = 0.25f0, universalism = 0.32f0)"
3,39,"(9, 24)",12.0,3,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.12f0, stimulation = -2.75f0, hedonism = -0.3f0, achievement = -0.51f0, power = -3.16f0, security = 1.02f0, conformity = -0.03f0, tradition = 0.89f0, benevolence = 1.45f0, universalism = 2.26f0)"
3,40,"(16, 38)",61.0,3,5,4,female,"Bool[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],[31],false,false,false,false,false,"(self_direction = 1.57f0, stimulation = 1.07f0, hedonism = -0.71f0, achievement = 0.39f0, power = -1.26f0, security = -0.04f0, conformity = -0.25f0, tradition = -0.77f0, benevolence = 0.49f0, universalism = -0.49f0)"
3,42,"(24, 11)",19.0,3,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 3.38f0, stimulation = 0.15f0, hedonism = 1.29f0, achievement = -0.51f0, power = -0.85f0, security = -0.63f0, conformity = -2.33f0, tradition = -1.83f0, benevolence = 1.3f0, universalism = 0.02f0)"
3,43,"(46, 7)",4.0,3,3,4,male,"Bool[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.2f0, stimulation = -0.13f0, hedonism = -0.51f0, achievement = -0.51f0, power = -1.9f0, security = -0.48f0, conformity = -0.14f0, tradition = 0.07f0, benevolence = 1.02f0, universalism = 1.37f0)"
3,44,"(10, 1)",9.0,3,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.79f0, stimulation = -2.17f0, hedonism = -0.39f0, achievement = 0.24f0, power = -1.11f0, security = 1.72f0, conformity = 1.61f0, tradition = 0.11f0, benevolence = 0.66f0, universalism = 0.14f0)"
3,46,"(17, 40)",26.0,3,6,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.73f0, stimulation = -0.0f0, hedonism = 1.12f0, achievement = -0.6f0, power = -0.43f0, security = -0.98f0, conformity = -0.14f0, tradition = -0.68f0, benevolence = 1.15f0, universalism = 1.3f0)"
3,48,"(44, 32)",14.0,3,5,4,female,"Bool[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.59f0, stimulation = 0.7f0, hedonism = 1.16f0, achievement = -0.26f0, power = -0.78f0, security = 1.1f0, conformity = -0.87f0, tradition = -1.09f0, benevolence = -0.17f0, universalism = 0.79f0)"
3,49,"(6, 24)",10.0,3,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.62f0, stimulation = 0.23f0, hedonism = -0.56f0, achievement = 1.15f0, power = -1.15f0, security = 1.32f0, conformity = -0.51f0, tradition = 0.24f0, benevolence = -0.68f0, universalism = 0.58f0)"
3,50,"(14, 29)",22.0,3,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.67f0, stimulation = -0.5f0, hedonism = 0.25f0, achievement = -0.46f0, power = -0.77f0, security = 1.06f0, conformity = -1.19f0, tradition = 0.05f0, benevolence = 0.12f0, universalism = 0.77f0)"
4,1,"(2, 21)",1.0,4,6,2,male,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -1.2f0, stimulation = -0.65f0, hedonism = -2.9f0, achievement = -0.94f0, power = -0.48f0, security = 0.88f0, conformity = 2.37f0, tradition = 1.55f0, benevolence = 0.49f0, universalism = 0.87f0)"
4,2,"(13, 41)",16.0,4,6,1,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.46f0, stimulation = -0.79f0, hedonism = -1.25f0, achievement = -1.03f0, power = -1.68f0, security = 1.93f0, conformity = 0.1f0, tradition = 0.09f0, benevolence = 1.67f0, universalism = 0.5f0)"
4,3,"(31, 4)",10.0,4,1,4,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.41f0, stimulation = -1.11f0, hedonism = 0.35f0, achievement = -1.41f0, power = -1.44f0, security = 1.31f0, conformity = -0.59f0, tradition = -0.36f0, benevolence = 0.63f0, universalism = 1.23f0)"
4,4,"(9, 13)",8.0,4,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.6f0, stimulation = -1.66f0, hedonism = 0.33f0, achievement = 0.19f0, power = -2.08f0, security = 1.21f0, conformity = -0.87f0, tradition = -0.49f0, benevolence = 0.69f0, universalism = 1.08f0)"
4,5,"(9, 36)",27.0,4,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.59f0, stimulation = -0.95f0, hedonism = -0.37f0, achievement = -1.92f0, power = -1.69f0, security = -0.38f0, conformity = -0.9f0, tradition = 0.78f0, benevolence = 1.87f0, universalism = 1.97f0)"
4,6,"(24, 28)",7.0,4,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.2f0, stimulation = -1.35f0, hedonism = -0.32f0, achievement = -1.02f0, power = -1.22f0, security = 1.29f0, conformity = 0.76f0, tradition = 1.99f0, benevolence = -0.23f0, universalism = 0.31f0)"
4,7,"(9, 37)",16.0,4,1,1,male,"Bool[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.45f0, stimulation = -1.41f0, hedonism = -0.17f0, achievement = 1.22f0, power = -0.9f0, security = 0.77f0, conformity = -0.4f0, tradition = 1.45f0, benevolence = 0.17f0, universalism = -0.28f0)"
4,8,"(34, 13)",15.0,4,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.88f0, stimulation = -0.21f0, hedonism = 0.59f0, achievement = 0.54f0, power = -1.7f0, security = 0.29f0, conformity = -0.03f0, tradition = 0.45f0, benevolence = 0.38f0, universalism = 0.58f0)"
4,10,"(39, 45)",10.0,4,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.27f0, stimulation = -1.22f0, hedonism = -1.1f0, achievement = -0.33f0, power = -2.18f0, security = 1.8f0, conformity = -0.85f0, tradition = 1.08f0, benevolence = 0.67f0, universalism = 0.86f0)"
4,12,"(30, 9)",11.0,4,6,2,male,"Bool[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.35f0, stimulation = -1.26f0, hedonism = -0.72f0, achievement = -2.17f0, power = -0.85f0, security = 0.3f0, conformity = 0.58f0, tradition = 1.92f0, benevolence = 1.02f0, universalism = 1.52f0)"
4,13,"(15, 37)",10.0,4,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -1.01f0, stimulation = -1.45f0, hedonism = -0.32f0, achievement = -1.59f0, power = -1.56f0, security = 1.33f0, conformity = 0.84f0, tradition = 0.75f0, benevolence = 1.32f0, universalism = 1.69f0)"
4,14,"(14, 38)",18.0,4,2,2,male,"Bool[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.8f0, stimulation = -0.6f0, hedonism = 0.16f0, achievement = 0.1f0, power = -0.71f0, security = 0.11f0, conformity = -1.13f0, tradition = 0.23f0, benevolence = 1.09f0, universalism = -0.03f0)"
4,15,"(31, 16)",6.0,4,4,2,female,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.01f0, stimulation = -1.7f0, hedonism = 0.31f0, achievement = -0.04f0, power = -0.9f0, security = 1.48f0, conformity = 0.04f0, tradition = 0.05f0, benevolence = -0.35f0, universalism = 1.09f0)"
4,17,"(14, 42)",28.0,4,1,2,male,"Bool[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.39f0, stimulation = -0.76f0, hedonism = 0.49f0, achievement = 0.03f0, power = -0.4f0, security = 0.51f0, conformity = -0.5f0, tradition = -0.83f0, benevolence = 0.3f0, universalism = 0.75f0)"
4,19,"(48, 27)",14.0,4,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.57f0, stimulation = 0.8f0, hedonism = -0.18f0, achievement = -0.52f0, power = -0.74f0, security = -1.51f0, conformity = -1.43f0, tradition = -0.89f0, benevolence = 1.78f0, universalism = 1.1f0)"
4,20,"(13, 9)",10.0,4,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.65f0, stimulation = -2.12f0, hedonism = 1.31f0, achievement = -0.79f0, power = -0.7f0, security = 0.15f0, conformity = 0.26f0, tradition = 0.47f0, benevolence = 0.94f0, universalism = 1.13f0)"
4,21,"(6, 20)",20.0,4,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.58f0, stimulation = -1.53f0, hedonism = -0.31f0, achievement = -0.58f0, power = -0.51f0, security = 0.25f0, conformity = 1.29f0, tradition = 0.71f0, benevolence = 0.26f0, universalism = -0.14f0)"
4,22,"(20, 18)",13.0,4,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 1.38f0, stimulation = -0.02f0, hedonism = -0.81f0, achievement = -0.99f0, power = -1.64f0, security = 0.37f0, conformity = 0.7f0, tradition = -0.14f0, benevolence = 0.36f0, universalism = 0.78f0)"
4,23,"(33, 4)",39.0,4,2,1,male,"Bool[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.13f0, stimulation = -0.9f0, hedonism = -2.11f0, achievement = -1.64f0, power = -0.83f0, security = 0.33f0, conformity = 0.89f0, tradition = 1.82f0, benevolence = 1.36f0, universalism = 0.95f0)"
4,24,"(15, 42)",20.0,4,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = -0.41f0, stimulation = -0.66f0, hedonism = -0.98f0, achievement = -0.29f0, power = 0.23f0, security = 1.11f0, conformity = 0.27f0, tradition = -0.97f0, benevolence = 0.3f0, universalism = 1.39f0)"
4,25,"(10, 9)",6.0,4,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.05f0, stimulation = -0.93f0, hedonism = -0.13f0, achievement = -1.89f0, power = -1.14f0, security = 0.43f0, conformity = 0.7f0, tradition = 0.3f0, benevolence = 1.21f0, universalism = 1.41f0)"
4,26,"(43, 15)",14.0,4,2,3,female,"Bool[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.76f0, stimulation = -0.18f0, hedonism = -2.64f0, achievement = 0.72f0, power = -0.14f0, security = -0.92f0, conformity = 2.0f0, tradition = -0.46f0, benevolence = 0.44f0, universalism = 0.42f0)"
4,27,"(34, 1)",21.0,4,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.34f0, stimulation = -1.22f0, hedonism = 0.49f0, achievement = -1.55f0, power = -1.11f0, security = -0.09f0, conformity = -0.08f0, tradition = 0.71f0, benevolence = 1.24f0, universalism = 1.27f0)"
4,29,"(41, 14)",7.0,4,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],Int64[],true,false,false,false,false,"(self_direction = 0.69f0, stimulation = -1.23f0, hedonism = -0.51f0, achievement = -0.36f0, power = 0.28f0, security = -0.04f0, conformity = -0.06f0, tradition = -0.84f0, benevolence = 1.15f0, universalism = 0.91f0)"
