time,nagents,births,deaths_age,deaths_starvation,combat_kills,calculate_total_credit_outstanding,calculate_credit_default_rate,calculate_credit_network_metrics,calculate_factional_clustering,calculate_decision_entropy,calculate_gini_coefficient,calculate_wealth_percentiles,calculate_pareto_alpha,calculate_mean_lifespan,calculate_lifespan_inequality,calculate_cultural_initiation_by_tribe,calculate_cultural_entropy,calculate_cultural_diversity,calculate_spatial_segregation,calculate_clustering_coefficient,calculate_trait_summary_stats,calculate_trait_similarity_metrics,count_red_tribe,count_blue_tribe,calculate_tribe_proportions
74,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.36456000663514954,"Dict(:p25 => 105.3125, :p75 => 179.125, :p50 => 133.5, :p90 => 304.0, :p99 => 402.9999999999999, :p95 => 359.0)",NaN,29.833333333333332,0.2839851024208566,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
75,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.35898376967620904,"Dict(:p25 => 107.5625, :p75 => 182.125, :p50 => 136.5, :p90 => 307.0, :p99 => 405.99999999999983, :p95 => 362.0)",NaN,30.833333333333332,0.27477477477477463,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
76,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3535900521460087,"Dict(:p25 => 109.8125, :p75 => 185.125, :p50 => 139.5, :p90 => 310.0, :p99 => 408.9999999999999, :p95 => 365.0)",NaN,31.833333333333332,0.2661431064572426,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
77,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.34837003709842906,"Dict(:p25 => 112.0625, :p75 => 188.125, :p50 => 142.5, :p90 => 313.0, :p99 => 411.99999999999983, :p95 => 368.0)",NaN,32.833333333333336,0.2580372250423011,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
78,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3433154664802298,"Dict(:p25 => 114.3125, :p75 => 191.125, :p50 => 145.5, :p90 => 316.0, :p99 => 414.99999999999983, :p95 => 371.0)",NaN,33.833333333333336,0.25041050903119855,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
79,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3388825105243014,"Dict(:p25 => 116.3125, :p75 => 194.125, :p50 => 148.0, :p90 => 319.0, :p99 => 417.99999999999983, :p95 => 374.0)",NaN,34.833333333333336,0.24322169059011167,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
80,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.33412465144321346,"Dict(:p25 => 118.5625, :p75 => 197.125, :p50 => 151.0, :p90 => 322.0, :p99 => 420.99999999999983, :p95 => 377.0)",NaN,35.833333333333336,0.23643410852713176,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
81,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.32951087359904996,"Dict(:p25 => 120.8125, :p75 => 200.125, :p50 => 154.0, :p90 => 325.0, :p99 => 423.9999999999999, :p95 => 380.0)",NaN,36.833333333333336,0.23001508295625928,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
82,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3248810830589095,"Dict(:p25 => 123.0625, :p75 => 202.375, :p50 => 157.0, :p90 => 327.5, :p99 => 426.9499999999998, :p95 => 382.75)",NaN,37.833333333333336,0.22393538913362687,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
83,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.32066825431190016,"Dict(:p25 => 125.3125, :p75 => 205.125, :p50 => 159.5, :p90 => 330.5, :p99 => 429.9499999999999, :p95 => 385.75)",NaN,38.833333333333336,0.21816881258941345,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
84,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.31628585664460096,"Dict(:p25 => 127.5625, :p75 => 207.375, :p50 => 162.5, :p90 => 333.0, :p99 => 432.8999999999998, :p95 => 388.5)",NaN,39.833333333333336,0.21269177126917715,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
85,6,8,2,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.31214421252371904,"Dict(:p25 => 129.8125, :p75 => 209.375, :p50 => 165.0, :p90 => 335.5, :p99 => 435.84999999999985, :p95 => 391.25)",NaN,40.833333333333336,0.2074829931972788,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.845, ""std_agreeableness"" => 0.38738439135652675, ""std_extraversion"" => 1.2368467973035304, ""mean_openness"" => 3.866666666666667, ""std_conscientiousness"" => 0.9202916204479246, ""mean_agreeableness"" => 3.4966666666666666, ""std_neuroticism"" => 0.5825032188752265, ""std_openness"" => 0.5561894161764198, ""mean_conscientiousness"" => 3.0716666666666668, ""mean_neuroticism"" => 3.2349999999999994)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
86,6,9,3,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.38683170376534215,"Dict(:p25 => 130.0, :p75 => 211.375, :p50 => 163.375, :p90 => 368.375, :p99 => 496.5124999999998, :p95 => 439.5625)",NaN,30.666666666666668,0.306159420289855,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.035, ""std_agreeableness"" => 0.35487556504592804, ""std_extraversion"" => 1.2874276678710928, ""mean_openness"" => 3.6683333333333334, ""std_conscientiousness"" => 1.2183540809906892, ""mean_agreeableness"" => 3.528333333333333, ""std_neuroticism"" => 0.5823887590490279, ""std_openness"" => 0.569926895896892, ""mean_conscientiousness"" => 3.346666666666667, ""mean_neuroticism"" => 3.2283333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
87,6,9,3,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.38174912748922196,"Dict(:p25 => 132.25, :p75 => 213.625, :p50 => 166.375, :p90 => 370.875, :p99 => 499.4624999999998, :p95 => 442.3125)",NaN,31.666666666666668,0.29649122807017547,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.035, ""std_agreeableness"" => 0.35487556504592804, ""std_extraversion"" => 1.2874276678710928, ""mean_openness"" => 3.6683333333333334, ""std_conscientiousness"" => 1.2183540809906892, ""mean_agreeableness"" => 3.528333333333333, ""std_neuroticism"" => 0.5823887590490279, ""std_openness"" => 0.569926895896892, ""mean_conscientiousness"" => 3.346666666666667, ""mean_neuroticism"" => 3.2283333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
88,6,9,3,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3767983789260385,"Dict(:p25 => 134.5, :p75 => 215.875, :p50 => 169.375, :p90 => 373.375, :p99 => 502.4124999999998, :p95 => 445.0625)",NaN,32.666666666666664,0.2874149659863945,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.035, ""std_agreeableness"" => 0.35487556504592804, ""std_extraversion"" => 1.2874276678710928, ""mean_openness"" => 3.6683333333333334, ""std_conscientiousness"" => 1.2183540809906892, ""mean_agreeableness"" => 3.528333333333333, ""std_neuroticism"" => 0.5823887590490279, ""std_openness"" => 0.569926895896892, ""mean_conscientiousness"" => 3.346666666666667, ""mean_neuroticism"" => 3.2283333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
89,7,10,3,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 7, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4433458120195468,"Dict(:p25 => 76.625, :p75 => 204.25, :p50 => 159.0, :p90 => 343.59999999999985, :p99 => 494.2599999999999, :p95 => 427.30000000000007)",NaN,28.857142857142858,0.381895332390382,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.0042857142857144, ""std_agreeableness"" => 0.5206360578771938, ""std_extraversion"" => 1.1780613614869861, ""mean_openness"" => 3.5885714285714285, ""std_conscientiousness"" => 1.1368796058049586, ""mean_agreeableness"" => 3.374285714285714, ""std_neuroticism"" => 0.609449400220044, ""std_openness"" => 0.5614394764480726, ""mean_conscientiousness"" => 3.4357142857142864, ""mean_neuroticism"" => 3.115714285714286)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,7,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
90,6,10,4,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4178981937602626,"Dict(:p25 => 74.0625, :p75 => 253.125, :p50 => 223.125, :p90 => 385.75, :p99 => 501.1749999999998, :p95 => 449.875)",NaN,24.833333333333332,0.3680089485458613,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.171666666666667, ""std_agreeableness"" => 0.5702075645470399, ""std_extraversion"" => 1.1958497675990354, ""mean_openness"" => 3.563333333333333, ""std_conscientiousness"" => 1.2366850852177365, ""mean_agreeableness"" => 3.3783333333333334, ""std_neuroticism"" => 0.6112746245891995, ""std_openness"" => 0.6106608442226068, ""mean_conscientiousness"" => 3.3850000000000002, ""mean_neuroticism"" => 3.2083333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
91,6,10,4,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.412502430488042,"Dict(:p25 => 76.8125, :p75 => 256.125, :p50 => 225.625, :p90 => 388.75, :p99 => 504.17499999999984, :p95 => 452.875)",NaN,25.833333333333332,0.35376344086021505,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.171666666666667, ""std_agreeableness"" => 0.5702075645470399, ""std_extraversion"" => 1.1958497675990354, ""mean_openness"" => 3.563333333333333, ""std_conscientiousness"" => 1.2366850852177365, ""mean_agreeableness"" => 3.3783333333333334, ""std_neuroticism"" => 0.6112746245891995, ""std_openness"" => 0.6106608442226068, ""mean_conscientiousness"" => 3.3850000000000002, ""mean_neuroticism"" => 3.2083333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
