time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
32,42,20,0,28,0.30528375733855184,"Dict(:p25 => 21.625, :p75 => 46.5, :p50 => 28.25, :p90 => 58.45000000000003, :p99 => 68.17999999999999, :p95 => 65.67500000000001)",6.561885597842749,20.523809523809526,0.3183073693514529,3.0920621767534104,"Dict{String, Real}(""unique_cultures"" => 26, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0126953125)",0.0,0.0,28,14,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)","Dict(:p25 => 21.625, :p75 => 46.5, :p50 => 28.25, :p90 => 58.45000000000003, :p99 => 68.17999999999999, :p95 => 65.67500000000001)",6.561885597842749,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.5454545454545454, ""blue_transmission_rate"" => 0.45454545454545453, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 11)"
33,43,21,0,28,0.3077918297376847,"Dict(:p25 => 21.0, :p75 => 47.5, :p50 => 28.5, :p90 => 58.10000000000002, :p99 => 69.58, :p95 => 66.29999999999998)",7.138593533634856,21.023255813953487,0.31971599094463876,3.336211784675557,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,32,11,"Dict(""blue_proportion"" => 0.2558139534883721, ""red_proportion"" => 0.7441860465116279)","Dict(:p25 => 21.0, :p75 => 47.5, :p50 => 28.5, :p90 => 58.10000000000002, :p99 => 69.58, :p95 => 66.29999999999998)",7.138593533634856,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 12)"
34,43,21,0,28,0.30377323246474264,"Dict(:p25 => 22.5, :p75 => 49.0, :p50 => 29.5, :p90 => 60.10000000000002, :p99 => 71.0, :p95 => 67.29999999999998)",7.837112671955049,22.023255813953487,0.305198791778198,3.25166213491753,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,32,11,"Dict(""blue_proportion"" => 0.2558139534883721, ""red_proportion"" => 0.7441860465116279)","Dict(:p25 => 22.5, :p75 => 49.0, :p50 => 29.5, :p90 => 60.10000000000002, :p99 => 71.0, :p95 => 67.29999999999998)",7.837112671955049,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 12)"
35,43,21,0,28,0.2990613436023948,"Dict(:p25 => 24.0, :p75 => 51.0, :p50 => 30.5, :p90 => 61.10000000000002, :p99 => 71.74, :p95 => 68.39999999999999)",8.404296675300149,23.023255813953487,0.29194268264035705,3.283901538664505,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,31,12,"Dict(""blue_proportion"" => 0.27906976744186046, ""red_proportion"" => 0.7209302325581395)","Dict(:p25 => 24.0, :p75 => 51.0, :p50 => 30.5, :p90 => 61.10000000000002, :p99 => 71.74, :p95 => 68.39999999999999)",8.404296675300149,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.6153846153846154, ""blue_transmission_rate"" => 0.38461538461538464, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 13)"
36,43,21,0,28,0.29512977121385764,"Dict(:p25 => 25.5, :p75 => 52.75, :p50 => 32.5, :p90 => 62.30000000000001, :p99 => 73.32, :p95 => 69.5)",9.110712239821105,24.023255813953487,0.27979017987798005,3.324043223192661,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,31,12,"Dict(""blue_proportion"" => 0.27906976744186046, ""red_proportion"" => 0.7209302325581395)","Dict(:p25 => 25.5, :p75 => 52.75, :p50 => 32.5, :p90 => 62.30000000000001, :p99 => 73.32, :p95 => 69.5)",9.110712239821105,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.625, ""blue_transmission_rate"" => 0.375, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 16)"
37,43,21,0,28,0.2916127034179852,"Dict(:p25 => 27.5, :p75 => 53.75, :p50 => 35.0, :p90 => 63.500000000000014, :p99 => 73.74, :p95 => 70.6)",10.234387735047084,25.023255813953487,0.26860897380478943,3.3621587092469767,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,28,15,"Dict(""blue_proportion"" => 0.3488372093023256, ""red_proportion"" => 0.6511627906976745)","Dict(:p25 => 27.5, :p75 => 53.75, :p50 => 35.0, :p90 => 63.500000000000014, :p99 => 73.74, :p95 => 70.6)",10.234387735047084,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.7333333333333333, ""blue_transmission_rate"" => 0.26666666666666666, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 15)"
38,46,24,0,28,0.301098424996177,"Dict(:p25 => 22.0, :p75 => 53.0, :p50 => 35.25, :p90 => 64.5, :p99 => 73.64999999999999, :p95 => 70.5)",6.852868057121778,24.32608695652174,0.30665967284454276,3.2579356067738146,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,27,19,"Dict(""blue_proportion"" => 0.41304347826086957, ""red_proportion"" => 0.5869565217391305)","Dict(:p25 => 22.0, :p75 => 53.0, :p50 => 35.25, :p90 => 64.5, :p99 => 73.64999999999999, :p95 => 70.5)",6.852868057121778,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.47368421052631576, ""blue_transmission_rate"" => 0.5263157894736842, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 19)"
39,49,27,0,28,0.3260929654028655,"Dict(:p25 => 19.0, :p75 => 55.0, :p50 => 36.5, :p90 => 66.2, :p99 => 75.07999999999998, :p95 => 70.60000000000001)",7.542237840258781,23.775510204081634,0.337741963738285,3.338442491084952,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,35,14,"Dict(""blue_proportion"" => 0.2857142857142857, ""red_proportion"" => 0.7142857142857143)","Dict(:p25 => 19.0, :p75 => 55.0, :p50 => 36.5, :p90 => 66.2, :p99 => 75.07999999999998, :p95 => 70.60000000000001)",7.542237840258781,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.7333333333333333, ""blue_transmission_rate"" => 0.26666666666666666, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 15)"
40,57,35,0,28,0.36137388678668336,"Dict(:p25 => 15.0, :p75 => 47.0, :p50 => 28.0, :p90 => 62.000000000000014, :p99 => 76.19999999999999, :p95 => 68.5)",7.145442991096191,21.29824561403509,0.4189716465793809,3.32091256212173,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,40,17,"Dict(""blue_proportion"" => 0.2982456140350877, ""red_proportion"" => 0.7017543859649122)","Dict(:p25 => 15.0, :p75 => 47.0, :p50 => 28.0, :p90 => 62.000000000000014, :p99 => 76.19999999999999, :p95 => 68.5)",7.145442991096191,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.8571428571428571, ""blue_transmission_rate"" => 0.14285714285714285, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 14)"
41,61,40,0,29,0.36297914975211176,"Dict(:p25 => 15.0, :p75 => 46.0, :p50 => 23.0, :p90 => 62.0, :p99 => 77.39999999999999, :p95 => 69.0)",4.562157957408658,20.16393442622951,0.4541650006664002,3.3219823548623686,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,41,20,"Dict(""blue_proportion"" => 0.32786885245901637, ""red_proportion"" => 0.6721311475409836)","Dict(:p25 => 15.0, :p75 => 46.0, :p50 => 23.0, :p90 => 62.0, :p99 => 77.39999999999999, :p95 => 69.0)",4.562157957408658,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.7058823529411765, ""blue_transmission_rate"" => 0.29411764705882354, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 17)"
42,64,43,0,29,0.36859748347737664,"Dict(:p25 => 15.5, :p75 => 46.625, :p50 => 22.75, :p90 => 62.10000000000001, :p99 => 78.58999999999997, :p95 => 69.775)",4.879648884821203,20.171875,0.45929754066615036,3.206540452687154,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,43,21,"Dict(""blue_proportion"" => 0.328125, ""red_proportion"" => 0.671875)","Dict(:p25 => 15.5, :p75 => 46.625, :p50 => 22.75, :p90 => 62.10000000000001, :p99 => 78.58999999999997, :p95 => 69.775)",4.879648884821203,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.625, ""blue_transmission_rate"" => 0.375, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 15, ""total_transmissions"" => 24)"
43,67,46,0,29,0.3736555784775091,"Dict(:p25 => 15.5, :p75 => 46.5, :p50 => 22.0, :p90 => 60.20000000000002, :p99 => 79.72000000000003, :p95 => 70.85)",5.2546340192947145,20.223880597014926,0.4627857024838904,3.0834438729567304,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,47,20,"Dict(""blue_proportion"" => 0.29850746268656714, ""red_proportion"" => 0.7014925373134329)","Dict(:p25 => 15.5, :p75 => 46.5, :p50 => 22.0, :p90 => 60.20000000000002, :p99 => 79.72000000000003, :p95 => 70.85)",5.2546340192947145,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.7, ""blue_transmission_rate"" => 0.3, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 20)"
44,69,48,0,29,0.37724292615596955,"Dict(:p25 => 15.0, :p75 => 46.0, :p50 => 22.0, :p90 => 60.60000000000001, :p99 => 80.88000000000007, :p95 => 72.30000000000001)",4.471035900748967,20.608695652173914,0.45718420677143845,3.0006781821878556,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,50,19,"Dict(""blue_proportion"" => 0.2753623188405797, ""red_proportion"" => 0.7246376811594203)","Dict(:p25 => 15.0, :p75 => 46.0, :p50 => 22.0, :p90 => 60.60000000000001, :p99 => 80.88000000000007, :p95 => 72.30000000000001)",4.471035900748967,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.5625, ""blue_transmission_rate"" => 0.4375, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 16)"
45,70,49,0,29,0.3758241758241758,"Dict(:p25 => 16.0, :p75 => 46.75, :p50 => 23.5, :p90 => 61.400000000000006, :p99 => 81.48000000000002, :p95 => 73.82499999999999)",4.896646765705203,21.3,0.4440835489125228,3.094333482628328,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,53,17,"Dict(""blue_proportion"" => 0.24285714285714285, ""red_proportion"" => 0.7571428571428571)","Dict(:p25 => 16.0, :p75 => 46.75, :p50 => 23.5, :p90 => 61.400000000000006, :p99 => 81.48000000000002, :p95 => 73.82499999999999)",4.896646765705203,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.7727272727272727, ""blue_transmission_rate"" => 0.22727272727272727, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 17, ""total_transmissions"" => 22)"
46,73,52,0,29,0.3777121397784564,"Dict(:p25 => 14.75, :p75 => 46.0, :p50 => 23.0, :p90 => 60.79999999999998, :p99 => 82.52000000000001, :p95 => 75.00000000000001)",4.706813475562548,21.383561643835616,0.44783375602221964,3.157570870403781,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,54,19,"Dict(""blue_proportion"" => 0.2602739726027397, ""red_proportion"" => 0.7397260273972602)","Dict(:p25 => 14.75, :p75 => 46.0, :p50 => 23.0, :p90 => 60.79999999999998, :p99 => 82.52000000000001, :p95 => 75.00000000000001)",4.706813475562548,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.6, ""blue_transmission_rate"" => 0.4, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 20)"
47,79,58,0,29,0.3855989489636824,"Dict(:p25 => 14.875, :p75 => 40.25, :p50 => 22.0, :p90 => 58.20000000000002, :p99 => 83.19999999999999, :p95 => 73.20000000000002)",3.694004444906053,20.68354430379747,0.47128271075097206,3.2628927771401455,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,57,22,"Dict(""blue_proportion"" => 0.27848101265822783, ""red_proportion"" => 0.7215189873417721)","Dict(:p25 => 14.875, :p75 => 40.25, :p50 => 22.0, :p90 => 58.20000000000002, :p99 => 83.19999999999999, :p95 => 73.20000000000002)",3.694004444906053,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.7391304347826086, ""blue_transmission_rate"" => 0.2608695652173913, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 17, ""total_transmissions"" => 23)"
48,83,63,0,30,0.37266384438670586,"Dict(:p25 => 15.125, :p75 => 41.5, :p50 => 22.0, :p90 => 58.0, :p99 => 83.98000000000008, :p95 => 72.35000000000001)",3.6168636201708417,20.06024096385542,0.48541553601794574,3.2301110434206994,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,58,25,"Dict(""blue_proportion"" => 0.30120481927710846, ""red_proportion"" => 0.6987951807228916)","Dict(:p25 => 15.125, :p75 => 41.5, :p50 => 22.0, :p90 => 58.0, :p99 => 83.98000000000008, :p95 => 72.35000000000001)",3.6168636201708417,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.6857142857142857, ""blue_transmission_rate"" => 0.3142857142857143, ""blue_initiated_transmissions"" => 11, ""red_initiated_transmissions"" => 24, ""total_transmissions"" => 35)"
49,89,69,0,30,0.3748176858254104,"Dict(:p25 => 14.75, :p75 => 37.5, :p50 => 21.0, :p90 => 57.800000000000004, :p99 => 84.56000000000006, :p95 => 72.60000000000001)",3.1481277615435315,19.640449438202246,0.4986115753477489,3.1303511672219955,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,63,26,"Dict(""blue_proportion"" => 0.29213483146067415, ""red_proportion"" => 0.7078651685393258)","Dict(:p25 => 14.75, :p75 => 37.5, :p50 => 21.0, :p90 => 57.800000000000004, :p99 => 84.56000000000006, :p95 => 72.60000000000001)",3.1481277615435315,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.7, ""blue_transmission_rate"" => 0.3, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 21, ""total_transmissions"" => 30)"
50,95,75,0,30,0.36909113060428855,"Dict(:p25 => 14.0, :p75 => 32.5, :p50 => 20.25, :p90 => 53.699999999999996, :p99 => 84.72000000000003, :p95 => 74.3)",2.9306118127928764,19.33684210526316,0.5076469071426524,3.2178264896977438,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,73,22,"Dict(""blue_proportion"" => 0.23157894736842105, ""red_proportion"" => 0.7684210526315789)","Dict(:p25 => 14.0, :p75 => 32.5, :p50 => 20.25, :p90 => 53.699999999999996, :p99 => 84.72000000000003, :p95 => 74.3)",2.9306118127928764,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.7333333333333333, ""blue_transmission_rate"" => 0.26666666666666666, ""blue_initiated_transmissions"" => 12, ""red_initiated_transmissions"" => 33, ""total_transmissions"" => 45)"
51,94,75,0,31,0.35696209560981784,"Dict(:p25 => 15.5625, :p75 => 36.0, :p50 => 22.0, :p90 => 54.875, :p99 => 85.9100000000001, :p95 => 75.70000000000002)",3.306896175231089,20.01063829787234,0.48457135747169344,3.1553735195599675,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,72,22,"Dict(""blue_proportion"" => 0.23404255319148937, ""red_proportion"" => 0.7659574468085106)","Dict(:p25 => 15.5625, :p75 => 36.0, :p50 => 22.0, :p90 => 54.875, :p99 => 85.9100000000001, :p95 => 75.70000000000002)",3.306896175231089,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.8372093023255814, ""blue_transmission_rate"" => 0.16279069767441862, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 36, ""total_transmissions"" => 43)"
52,96,77,0,31,0.34875750750750734,"Dict(:p25 => 16.75, :p75 => 34.25, :p50 => 22.0, :p90 => 55.5, :p99 => 86.59999999999997, :p95 => 76.75)",3.0458090252311147,20.572916666666668,0.4727267932489452,3.2243254547570643,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,71,25,"Dict(""blue_proportion"" => 0.2604166666666667, ""red_proportion"" => 0.7395833333333334)","Dict(:p25 => 16.75, :p75 => 34.25, :p50 => 22.0, :p90 => 55.5, :p99 => 86.59999999999997, :p95 => 76.75)",3.0458090252311147,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.7027027027027027, ""blue_transmission_rate"" => 0.2972972972972973, ""blue_initiated_transmissions"" => 11, ""red_initiated_transmissions"" => 26, ""total_transmissions"" => 37)"
53,97,78,0,31,0.3419740545042069,"Dict(:p25 => 18.0, :p75 => 36.0, :p50 => 24.0, :p90 => 55.199999999999974, :p99 => 87.44000000000007, :p95 => 74.60000000000001)",3.1287596593460103,21.350515463917525,0.45647553101992666,3.2446617145667265,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,68,29,"Dict(""blue_proportion"" => 0.29896907216494845, ""red_proportion"" => 0.7010309278350515)","Dict(:p25 => 18.0, :p75 => 36.0, :p50 => 24.0, :p90 => 55.199999999999974, :p99 => 87.44000000000007, :p95 => 74.60000000000001)",3.1287596593460103,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.6571428571428571, ""blue_transmission_rate"" => 0.34285714285714286, ""blue_initiated_transmissions"" => 12, ""red_initiated_transmissions"" => 23, ""total_transmissions"" => 35)"
54,97,78,0,31,0.3352518606779602,"Dict(:p25 => 19.0, :p75 => 38.0, :p50 => 25.0, :p90 => 56.199999999999974, :p99 => 88.48000000000008, :p95 => 76.60000000000001)",3.3237526555866985,22.350515463917525,0.4360520409327806,3.1062592974946375,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,66,31,"Dict(""blue_proportion"" => 0.31958762886597936, ""red_proportion"" => 0.6804123711340206)","Dict(:p25 => 19.0, :p75 => 38.0, :p50 => 25.0, :p90 => 56.199999999999974, :p99 => 88.48000000000008, :p95 => 76.60000000000001)",3.3237526555866985,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.5813953488372093, ""blue_transmission_rate"" => 0.4186046511627907, ""blue_initiated_transmissions"" => 18, ""red_initiated_transmissions"" => 25, ""total_transmissions"" => 43)"
55,99,80,0,31,0.3388938082119899,"Dict(:p25 => 17.75, :p75 => 39.0, :p50 => 25.0, :p90 => 57.400000000000006, :p99 => 89.26000000000013, :p95 => 78.07500000000003)",3.448064344266036,22.87878787878788,0.42914799206189924,2.9647674058311084,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,66,33,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)","Dict(:p25 => 17.75, :p75 => 39.0, :p50 => 25.0, :p90 => 57.400000000000006, :p99 => 89.26000000000013, :p95 => 78.07500000000003)",3.448064344266036,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.5806451612903226, ""blue_transmission_rate"" => 0.41935483870967744, ""blue_initiated_transmissions"" => 13, ""red_initiated_transmissions"" => 18, ""total_transmissions"" => 31)"
56,99,80,0,31,0.3337131895577523,"Dict(:p25 => 18.375, :p75 => 41.0, :p50 => 26.5, :p90 => 59.2, :p99 => 90.28000000000014, :p95 => 79.97500000000002)",3.4295260698423893,23.87878787878788,0.41117605838418014,2.9607476034836715,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,72,27,"Dict(""blue_proportion"" => 0.2727272727272727, ""red_proportion"" => 0.7272727272727273)","Dict(:p25 => 18.375, :p75 => 41.0, :p50 => 26.5, :p90 => 59.2, :p99 => 90.28000000000014, :p95 => 79.97500000000002)",3.4295260698423893,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.6176470588235294, ""blue_transmission_rate"" => 0.38235294117647056, ""blue_initiated_transmissions"" => 13, ""red_initiated_transmissions"" => 21, ""total_transmissions"" => 34)"
57,103,84,0,31,0.3266824116257798,"Dict(:p25 => 18.375, :p75 => 41.0, :p50 => 27.0, :p90 => 59.599999999999994, :p99 => 90.96000000000001, :p95 => 72.52500000000003)",3.3322320557248397,23.9126213592233,0.4181576654880583,3.0477857095243492,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,71,32,"Dict(""blue_proportion"" => 0.3106796116504854, ""red_proportion"" => 0.6893203883495146)","Dict(:p25 => 18.375, :p75 => 41.0, :p50 => 27.0, :p90 => 59.599999999999994, :p99 => 90.96000000000001, :p95 => 72.52500000000003)",3.3322320557248397,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.6756756756756757, ""blue_transmission_rate"" => 0.32432432432432434, ""blue_initiated_transmissions"" => 12, ""red_initiated_transmissions"" => 25, ""total_transmissions"" => 37)"
58,107,88,0,31,0.33407179518045926,"Dict(:p25 => 18.375, :p75 => 40.625, :p50 => 27.0, :p90 => 60.199999999999974, :p99 => 91.94, :p95 => 72.87500000000001)",3.2838582806985035,23.981308411214954,0.4237512838630255,3.088977966528635,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,70,37,"Dict(""blue_proportion"" => 0.34579439252336447, ""red_proportion"" => 0.6542056074766355)","Dict(:p25 => 18.375, :p75 => 40.625, :p50 => 27.0, :p90 => 60.199999999999974, :p99 => 91.94, :p95 => 72.87500000000001)",3.2838582806985035,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.7073170731707317, ""blue_transmission_rate"" => 0.2926829268292683, ""blue_initiated_transmissions"" => 12, ""red_initiated_transmissions"" => 29, ""total_transmissions"" => 41)"
59,114,95,0,31,0.3378975287038284,"Dict(:p25 => 18.0625, :p75 => 36.375, :p50 => 27.0, :p90 => 54.0, :p99 => 93.0, :p95 => 73.21250000000002)",3.0834439234698534,23.44736842105263,0.4432138145588438,3.135434809060981,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,79,35,"Dict(""blue_proportion"" => 0.30701754385964913, ""red_proportion"" => 0.6929824561403509)","Dict(:p25 => 18.0625, :p75 => 36.375, :p50 => 27.0, :p90 => 54.0, :p99 => 93.0, :p95 => 73.21250000000002)",3.0834439234698534,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.6976744186046512, ""blue_transmission_rate"" => 0.3023255813953488, ""blue_initiated_transmissions"" => 13, ""red_initiated_transmissions"" => 30, ""total_transmissions"" => 43)"
60,114,99,4,31,0.33489464478650355,"Dict(:p25 => 18.5625, :p75 => 38.75, :p50 => 28.5, :p90 => 58.65000000000001, :p99 => 93.22000000000003, :p95 => 74.86250000000001)",3.2333757971513277,22.342105263157894,0.4443927840803421,3.0531956499393678,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,81,33,"Dict(""blue_proportion"" => 0.2894736842105263, ""red_proportion"" => 0.7105263157894737)","Dict(:p25 => 18.5625, :p75 => 38.75, :p50 => 28.5, :p90 => 58.65000000000001, :p99 => 93.22000000000003, :p95 => 74.86250000000001)",3.2333757971513277,4,31,"Dict{String, Real}(""red_transmission_rate"" => 0.71875, ""blue_transmission_rate"" => 0.28125, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 23, ""total_transmissions"" => 32)"
61,125,111,5,31,0.3490598060344827,"Dict(:p25 => 15.5, :p75 => 37.0, :p50 => 26.0, :p90 => 55.79999999999999, :p99 => 93.56000000000003, :p95 => 66.90000000000002)",2.8478247164458272,20.8,0.47981538461538453,3.041740859458189,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,90,35,"Dict(""blue_proportion"" => 0.28, ""red_proportion"" => 0.72)","Dict(:p25 => 15.5, :p75 => 37.0, :p50 => 26.0, :p90 => 55.79999999999999, :p99 => 93.56000000000003, :p95 => 66.90000000000002)",2.8478247164458272,5,31,"Dict{String, Real}(""red_transmission_rate"" => 0.7777777777777778, ""blue_transmission_rate"" => 0.2222222222222222, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 35, ""total_transmissions"" => 45)"
62,128,115,6,31,0.35059611274378844,"Dict(:p25 => 15.5, :p75 => 37.25, :p50 => 24.75, :p90 => 54.82499999999999, :p99 => 91.68000000000006, :p95 => 64.0)",2.949369959903963,20.8046875,0.4739925600826136,3.000416062405417,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,98,30,"Dict(""blue_proportion"" => 0.234375, ""red_proportion"" => 0.765625)","Dict(:p25 => 15.5, :p75 => 37.25, :p50 => 24.75, :p90 => 54.82499999999999, :p99 => 91.68000000000006, :p95 => 64.0)",2.949369959903963,6,31,"Dict{String, Real}(""red_transmission_rate"" => 0.8490566037735849, ""blue_transmission_rate"" => 0.1509433962264151, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 45, ""total_transmissions"" => 53)"
