time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
32,55,34,0,29,0.3138005901018761,"Dict(:p25 => 16.75, :p75 => 41.0, :p50 => 25.0, :p90 => 50.2, :p99 => 71.46000000000001, :p95 => 57.75000000000006)",6.0202172505206315,17.745454545454546,0.35633383010432196,3.3530508053873955,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,47,8,"Dict(""blue_proportion"" => 0.14545454545454545, ""red_proportion"" => 0.8545454545454545)","Dict(:p25 => 16.75, :p75 => 41.0, :p50 => 25.0, :p90 => 50.2, :p99 => 71.46000000000001, :p95 => 57.75000000000006)",6.0202172505206315,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.8333333333333334, ""blue_transmission_rate"" => 0.16666666666666666, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 15, ""total_transmissions"" => 18)"
33,56,35,0,29,0.3091216216216217,"Dict(:p25 => 17.375, :p75 => 43.0, :p50 => 26.25, :p90 => 52.0, :p99 => 70.52499999999998, :p95 => 56.25)",8.329489966112337,18.410714285714285,0.3491582374948039,3.226631696160434,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,48,8,"Dict(""blue_proportion"" => 0.14285714285714285, ""red_proportion"" => 0.8571428571428571)","Dict(:p25 => 17.375, :p75 => 43.0, :p50 => 26.25, :p90 => 52.0, :p99 => 70.52499999999998, :p95 => 56.25)",8.329489966112337,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.8, ""blue_transmission_rate"" => 0.2, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 15)"
34,56,35,0,29,0.3086821611097592,"Dict(:p25 => 18.125, :p75 => 45.25, :p50 => 27.0, :p90 => 53.0, :p99 => 72.52499999999998, :p95 => 58.25)",7.7656706165860925,19.410714285714285,0.3311703246155868,3.257740544911566,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,49,7,"Dict(""blue_proportion"" => 0.125, ""red_proportion"" => 0.875)","Dict(:p25 => 18.125, :p75 => 45.25, :p50 => 27.0, :p90 => 53.0, :p99 => 72.52499999999998, :p95 => 58.25)",7.7656706165860925,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.9473684210526315, ""blue_transmission_rate"" => 0.05263157894736842, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 18, ""total_transmissions"" => 19)"
35,60,39,0,29,0.3162559328221979,"Dict(:p25 => 14.875, :p75 => 45.25, :p50 => 27.5, :p90 => 53.0, :p99 => 73.75499999999998, :p95 => 56.0)",9.175314039967281,19.05,0.360615339749198,3.254145560909643,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,53,7,"Dict(""blue_proportion"" => 0.11666666666666667, ""red_proportion"" => 0.8833333333333333)","Dict(:p25 => 14.875, :p75 => 45.25, :p50 => 27.5, :p90 => 53.0, :p99 => 73.75499999999998, :p95 => 56.0)",9.175314039967281,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.8823529411764706, ""blue_transmission_rate"" => 0.11764705882352941, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 15, ""total_transmissions"" => 17)"
36,61,40,0,29,0.31902105018066407,"Dict(:p25 => 16.5, :p75 => 47.0, :p50 => 27.5, :p90 => 55.0, :p99 => 75.69999999999999, :p95 => 59.0)",7.2539555972484715,19.721311475409838,0.35340610223076196,3.2749665129052885,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,54,7,"Dict(""blue_proportion"" => 0.11475409836065574, ""red_proportion"" => 0.8852459016393442)","Dict(:p25 => 16.5, :p75 => 47.0, :p50 => 27.5, :p90 => 55.0, :p99 => 75.69999999999999, :p95 => 59.0)",7.2539555972484715,0,29,"Dict{String, Real}(""red_transmission_rate"" => 0.9523809523809523, ""blue_transmission_rate"" => 0.047619047619047616, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 20, ""total_transmissions"" => 21)"
37,63,43,0,30,0.3001172803804384,"Dict(:p25 => 17.25, :p75 => 41.0, :p50 => 27.0, :p90 => 53.800000000000004, :p99 => 76.34999999999997, :p95 => 58.8)",7.9392699652984104,19.476190476190474,0.3702668788243362,3.395260072221008,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,55,8,"Dict(""blue_proportion"" => 0.12698412698412698, ""red_proportion"" => 0.873015873015873)","Dict(:p25 => 17.25, :p75 => 41.0, :p50 => 27.0, :p90 => 53.800000000000004, :p99 => 76.34999999999997, :p95 => 58.8)",7.9392699652984104,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.7894736842105263, ""blue_transmission_rate"" => 0.21052631578947367, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 15, ""total_transmissions"" => 19)"
38,65,45,0,30,0.3005876848212614,"Dict(:p25 => 18.5, :p75 => 41.0, :p50 => 28.5, :p90 => 55.2, :p99 => 78.19999999999999, :p95 => 60.60000000000001)",5.300401361043041,19.846153846153847,0.37211687537268934,3.4406255535672523,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,55,10,"Dict(""blue_proportion"" => 0.15384615384615385, ""red_proportion"" => 0.8461538461538461)","Dict(:p25 => 18.5, :p75 => 41.0, :p50 => 28.5, :p90 => 55.2, :p99 => 78.19999999999999, :p95 => 60.60000000000001)",5.300401361043041,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.8095238095238095, ""blue_transmission_rate"" => 0.19047619047619047, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 17, ""total_transmissions"" => 21)"
39,67,47,0,30,0.2985913916826364,"Dict(:p25 => 18.75, :p75 => 42.0, :p50 => 28.5, :p90 => 56.80000000000001, :p99 => 73.08000000000004, :p95 => 60.10000000000001)",6.564134639731997,20.223880597014926,0.373541884672578,3.3939134084361595,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,62,5,"Dict(""blue_proportion"" => 0.07462686567164178, ""red_proportion"" => 0.9253731343283582)","Dict(:p25 => 18.75, :p75 => 42.0, :p50 => 28.5, :p90 => 56.80000000000001, :p99 => 73.08000000000004, :p95 => 60.10000000000001)",6.564134639731997,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.96, ""blue_transmission_rate"" => 0.04, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 24, ""total_transmissions"" => 25)"
40,75,55,0,30,0.2964654654654655,"Dict(:p25 => 16.25, :p75 => 40.0, :p50 => 26.5, :p90 => 53.19999999999999, :p99 => 67.9400000000001, :p95 => 57.3)",4.81619488775558,18.96,0.42464135021097027,3.2220445475840283,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,65,10,"Dict(""blue_proportion"" => 0.13333333333333333, ""red_proportion"" => 0.8666666666666667)","Dict(:p25 => 16.25, :p75 => 40.0, :p50 => 26.5, :p90 => 53.19999999999999, :p99 => 67.9400000000001, :p95 => 57.3)",4.81619488775558,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.896551724137931, ""blue_transmission_rate"" => 0.10344827586206896, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 26, ""total_transmissions"" => 29)"
41,76,56,0,30,0.29446923357830834,"Dict(:p25 => 17.5, :p75 => 40.0, :p50 => 28.125, :p90 => 54.0, :p99 => 69.5, :p95 => 60.0)",5.205298470296395,19.69736842105263,0.4112171711844743,3.2499124227893383,"Dict{String, Real}(""unique_cultures"" => 39, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01904296875)",0.0,0.0,69,7,"Dict(""blue_proportion"" => 0.09210526315789473, ""red_proportion"" => 0.9078947368421053)","Dict(:p25 => 17.5, :p75 => 40.0, :p50 => 28.125, :p90 => 54.0, :p99 => 69.5, :p95 => 60.0)",5.205298470296395,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.9285714285714286, ""blue_transmission_rate"" => 0.07142857142857142, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 26, ""total_transmissions"" => 28)"
42,79,59,0,30,0.29874683017097303,"Dict(:p25 => 18.75, :p75 => 40.5, :p50 => 28.5, :p90 => 55.0, :p99 => 70.73999999999998, :p95 => 60.300000000000026)",5.345536016773272,19.911392405063292,0.4144624075579195,3.116083430509078,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,72,7,"Dict(""blue_proportion"" => 0.08860759493670886, ""red_proportion"" => 0.9113924050632911)","Dict(:p25 => 18.75, :p75 => 40.5, :p50 => 28.5, :p90 => 55.0, :p99 => 70.73999999999998, :p95 => 60.300000000000026)",5.345536016773272,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.9130434782608695, ""blue_transmission_rate"" => 0.08695652173913043, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 21, ""total_transmissions"" => 23)"
43,81,61,0,30,0.2979806947712127,"Dict(:p25 => 18.5, :p75 => 42.0, :p50 => 29.5, :p90 => 54.0, :p99 => 72.20000000000005, :p95 => 62.0)",4.2843051071324485,20.395061728395063,0.40958957343138125,2.9348074136394215,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,74,7,"Dict(""blue_proportion"" => 0.08641975308641975, ""red_proportion"" => 0.9135802469135802)","Dict(:p25 => 18.5, :p75 => 42.0, :p50 => 29.5, :p90 => 54.0, :p99 => 72.20000000000005, :p95 => 62.0)",4.2843051071324485,0,30,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 27, ""total_transmissions"" => 27)"
44,85,65,0,30,0.3102427458507395,"Dict(:p25 => 17.0, :p75 => 38.0, :p50 => 28.25, :p90 => 53.0, :p99 => 73.40000000000016, :p95 => 63.599999999999994)",4.177775871891121,20.388235294117646,0.419130375750993,2.817610761638182,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,78,7,"Dict(""blue_proportion"" => 0.08235294117647059, ""red_proportion"" => 0.9176470588235294)","Dict(:p25 => 17.0, :p75 => 38.0, :p50 => 28.25, :p90 => 53.0, :p99 => 73.40000000000016, :p95 => 63.599999999999994)",4.177775871891121,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.9473684210526315, ""blue_transmission_rate"" => 0.05263157894736842, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 18, ""total_transmissions"" => 19)"
45,89,69,0,30,0.3169656713638338,"Dict(:p25 => 17.25, :p75 => 39.0, :p50 => 28.25, :p90 => 55.0, :p99 => 74.68000000000006, :p95 => 65.80000000000003)",3.566895155704616,20.426966292134832,0.4265213038157749,2.766330182225976,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,83,6,"Dict(""blue_proportion"" => 0.06741573033707865, ""red_proportion"" => 0.9325842696629213)","Dict(:p25 => 17.25, :p75 => 39.0, :p50 => 28.25, :p90 => 55.0, :p99 => 74.68000000000006, :p95 => 65.80000000000003)",3.566895155704616,0,30,"Dict{String, Real}(""red_transmission_rate"" => 0.9230769230769231, ""blue_transmission_rate"" => 0.07692307692307693, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 13)"
46,98,79,0,31,0.33753352563129413,"Dict(:p25 => 14.4375, :p75 => 37.75, :p50 => 26.5, :p90 => 53.499999999999986, :p99 => 74.42000000000002, :p95 => 66.0)",4.3637947781535855,18.989795918367346,0.46845014201274293,2.8347045816270025,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,91,7,"Dict(""blue_proportion"" => 0.07142857142857142, ""red_proportion"" => 0.9285714285714286)","Dict(:p25 => 14.4375, :p75 => 37.75, :p50 => 26.5, :p90 => 53.499999999999986, :p99 => 74.42000000000002, :p95 => 66.0)",4.3637947781535855,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.9285714285714286, ""blue_transmission_rate"" => 0.07142857142857142, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 26, ""total_transmissions"" => 28)"
47,101,82,0,31,0.33409936085633096,"Dict(:p25 => 15.5, :p75 => 38.5, :p50 => 25.75, :p90 => 52.0, :p99 => 76.0, :p95 => 67.0)",3.997296531511794,19.396039603960396,0.4615003613684492,2.855717995150231,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,93,8,"Dict(""blue_proportion"" => 0.07920792079207921, ""red_proportion"" => 0.9207920792079208)","Dict(:p25 => 15.5, :p75 => 38.5, :p50 => 25.75, :p90 => 52.0, :p99 => 76.0, :p95 => 67.0)",3.997296531511794,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.9375, ""blue_transmission_rate"" => 0.0625, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 30, ""total_transmissions"" => 32)"
48,107,88,0,31,0.34140922393286544,"Dict(:p25 => 14.375, :p75 => 38.75, :p50 => 24.0, :p90 => 50.79999999999998, :p99 => 77.69999999999999, :p95 => 68.20000000000002)",3.257018688542658,19.252336448598133,0.47033844478722453,2.9079648568692433,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,101,6,"Dict(""blue_proportion"" => 0.056074766355140186, ""red_proportion"" => 0.9439252336448598)","Dict(:p25 => 14.375, :p75 => 38.75, :p50 => 24.0, :p90 => 50.79999999999998, :p99 => 77.69999999999999, :p95 => 68.20000000000002)",3.257018688542658,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.9714285714285714, ""blue_transmission_rate"" => 0.02857142857142857, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 34, ""total_transmissions"" => 35)"
49,113,94,0,31,0.354646864276684,"Dict(:p25 => 13.5, :p75 => 39.5, :p50 => 22.5, :p90 => 51.8, :p99 => 79.40000000000005, :p95 => 66.60000000000002)",3.3602954415227577,19.17699115044248,0.4764712848806105,2.9105794994453227,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,104,9,"Dict(""blue_proportion"" => 0.07964601769911504, ""red_proportion"" => 0.9203539823008849)","Dict(:p25 => 13.5, :p75 => 39.5, :p50 => 22.5, :p90 => 51.8, :p99 => 79.40000000000005, :p95 => 66.60000000000002)",3.3602954415227577,0,31,"Dict{String, Real}(""red_transmission_rate"" => 0.9210526315789473, ""blue_transmission_rate"" => 0.07894736842105263, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 35, ""total_transmissions"" => 38)"
50,118,100,0,32,0.36334680251145146,"Dict(:p25 => 13.25, :p75 => 38.25, :p50 => 20.875, :p90 => 52.0, :p99 => 81.14999999999999, :p95 => 67.15)",3.550422009435695,18.89830508474576,0.4814319373717413,2.923213787179979,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,113,5,"Dict(""blue_proportion"" => 0.0423728813559322, ""red_proportion"" => 0.9576271186440678)","Dict(:p25 => 13.25, :p75 => 38.25, :p50 => 20.875, :p90 => 52.0, :p99 => 81.14999999999999, :p95 => 67.15)",3.550422009435695,0,32,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 39, ""total_transmissions"" => 39)"
51,122,104,0,32,0.3648977066855199,"Dict(:p25 => 13.0625, :p75 => 39.375, :p50 => 21.0, :p90 => 49.89999999999999, :p99 => 82.53000000000004, :p95 => 66.9)",3.9692454615434016,19.24590163934426,0.4750328148127463,2.9717749090576016,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,116,6,"Dict(""blue_proportion"" => 0.04918032786885246, ""red_proportion"" => 0.9508196721311475)","Dict(:p25 => 13.0625, :p75 => 39.375, :p50 => 21.0, :p90 => 49.89999999999999, :p99 => 82.53000000000004, :p95 => 66.9)",3.9692454615434016,0,32,"Dict{String, Real}(""red_transmission_rate"" => 0.9473684210526315, ""blue_transmission_rate"" => 0.05263157894736842, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 36, ""total_transmissions"" => 38)"
52,126,108,0,32,0.36924867418497986,"Dict(:p25 => 13.5, :p75 => 40.25, :p50 => 20.5, :p90 => 49.0, :p99 => 84.25, :p95 => 67.75)",4.044807634556713,19.603174603174605,0.4689801426643532,2.9676618384061406,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,119,7,"Dict(""blue_proportion"" => 0.05555555555555555, ""red_proportion"" => 0.9444444444444444)","Dict(:p25 => 13.5, :p75 => 40.25, :p50 => 20.5, :p90 => 49.0, :p99 => 84.25, :p95 => 67.75)",4.044807634556713,0,32,"Dict{String, Real}(""red_transmission_rate"" => 0.9318181818181818, ""blue_transmission_rate"" => 0.06818181818181818, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 41, ""total_transmissions"" => 44)"
53,130,112,0,32,0.37502684361980854,"Dict(:p25 => 12.25, :p75 => 39.0625, :p50 => 20.5, :p90 => 51.0, :p99 => 85.96999999999986, :p95 => 69.0)",4.154121968426784,19.96923076923077,0.46325708190114967,2.9726129743207137,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,126,4,"Dict(""blue_proportion"" => 0.03076923076923077, ""red_proportion"" => 0.9692307692307692)","Dict(:p25 => 12.25, :p75 => 39.0625, :p50 => 20.5, :p90 => 51.0, :p99 => 85.96999999999986, :p95 => 69.0)",4.154121968426784,0,32,"Dict{String, Real}(""red_transmission_rate"" => 0.9761904761904762, ""blue_transmission_rate"" => 0.023809523809523808, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 41, ""total_transmissions"" => 42)"
54,131,113,0,32,0.369258636304826,"Dict(:p25 => 14.0, :p75 => 40.375, :p50 => 21.5, :p90 => 52.0, :p99 => 87.89999999999992, :p95 => 70.5)",3.9596084339379005,20.80916030534351,0.4454307684553047,2.9415590264633193,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,127,4,"Dict(""blue_proportion"" => 0.030534351145038167, ""red_proportion"" => 0.9694656488549618)","Dict(:p25 => 14.0, :p75 => 40.375, :p50 => 21.5, :p90 => 52.0, :p99 => 87.89999999999992, :p95 => 70.5)",3.9596084339379005,0,32,"Dict{String, Real}(""red_transmission_rate"" => 0.9736842105263158, ""blue_transmission_rate"" => 0.02631578947368421, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 37, ""total_transmissions"" => 38)"
55,136,118,0,32,0.36608463027605453,"Dict(:p25 => 13.4375, :p75 => 38.75, :p50 => 21.5, :p90 => 52.5, :p99 => 88.8499999999998, :p95 => 71.50000000000006)",4.304976491040765,21.00735294117647,0.44614620436904207,2.9136855593420625,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,133,3,"Dict(""blue_proportion"" => 0.022058823529411766, ""red_proportion"" => 0.9779411764705882)","Dict(:p25 => 13.4375, :p75 => 38.75, :p50 => 21.5, :p90 => 52.5, :p99 => 88.8499999999998, :p95 => 71.50000000000006)",4.304976491040765,0,32,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 32, ""total_transmissions"" => 32)"
56,144,126,0,32,0.3630936267977123,"Dict(:p25 => 14.25, :p75 => 35.25, :p50 => 21.5, :p90 => 53.0, :p99 => 86.13999999999999, :p95 => 71.85000000000002)",4.024448302369571,20.78472222222222,0.4577695177636709,2.9096983759973787,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,142,2,"Dict(""blue_proportion"" => 0.013888888888888888, ""red_proportion"" => 0.9861111111111112)","Dict(:p25 => 14.25, :p75 => 35.25, :p50 => 21.5, :p90 => 53.0, :p99 => 86.13999999999999, :p95 => 71.85000000000002)",4.024448302369571,0,32,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 39, ""total_transmissions"" => 39)"
57,149,132,0,33,0.35271636486633007,"Dict(:p25 => 15.0, :p75 => 35.5, :p50 => 21.25, :p90 => 53.099999999999994, :p99 => 87.55999999999995, :p95 => 66.20000000000005)",3.734420153098031,20.671140939597315,0.4591301316133529,3.035118985058168,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,141,8,"Dict(""blue_proportion"" => 0.053691275167785234, ""red_proportion"" => 0.9463087248322147)","Dict(:p25 => 15.0, :p75 => 35.5, :p50 => 21.25, :p90 => 53.099999999999994, :p99 => 87.55999999999995, :p95 => 66.20000000000005)",3.734420153098031,0,33,"Dict{String, Real}(""red_transmission_rate"" => 0.9215686274509803, ""blue_transmission_rate"" => 0.0784313725490196, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 47, ""total_transmissions"" => 51)"
58,156,139,0,33,0.35189256613661657,"Dict(:p25 => 14.75, :p75 => 35.0, :p50 => 20.375, :p90 => 53.0, :p99 => 86.0499999999999, :p95 => 66.00000000000011)",2.910239713387294,20.69871794871795,0.4631643519069968,3.0192328376479303,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,147,9,"Dict(""blue_proportion"" => 0.057692307692307696, ""red_proportion"" => 0.9423076923076923)","Dict(:p25 => 14.75, :p75 => 35.0, :p50 => 20.375, :p90 => 53.0, :p99 => 86.0499999999999, :p95 => 66.00000000000011)",2.910239713387294,0,33,"Dict{String, Real}(""red_transmission_rate"" => 0.9803921568627451, ""blue_transmission_rate"" => 0.0196078431372549, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 50, ""total_transmissions"" => 51)"
59,163,146,0,33,0.3475273586469907,"Dict(:p25 => 15.125, :p75 => 35.0, :p50 => 20.5, :p90 => 53.0, :p99 => 81.51999999999998, :p95 => 62.0)",2.9032029608757703,20.766871165644172,0.4657900698679669,3.054173308889004,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,146,17,"Dict(""blue_proportion"" => 0.10429447852760736, ""red_proportion"" => 0.8957055214723927)","Dict(:p25 => 15.125, :p75 => 35.0, :p50 => 20.5, :p90 => 53.0, :p99 => 81.51999999999998, :p95 => 62.0)",2.9032029608757703,0,33,"Dict{String, Real}(""red_transmission_rate"" => 0.9230769230769231, ""blue_transmission_rate"" => 0.07692307692307693, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 60, ""total_transmissions"" => 65)"
60,164,151,4,33,0.34228650872146504,"Dict(:p25 => 15.5, :p75 => 35.8125, :p50 => 22.0, :p90 => 52.52499999999999, :p99 => 90.84999999999988, :p95 => 64.0)",3.092595228047427,20.170731707317074,0.45826451765122256,3.0257443004086046,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,148,16,"Dict(""blue_proportion"" => 0.0975609756097561, ""red_proportion"" => 0.9024390243902439)","Dict(:p25 => 15.5, :p75 => 35.8125, :p50 => 22.0, :p90 => 52.52499999999999, :p99 => 90.84999999999988, :p95 => 64.0)",3.092595228047427,4,33,"Dict{String, Real}(""red_transmission_rate"" => 0.8947368421052632, ""blue_transmission_rate"" => 0.10526315789473684, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 68, ""total_transmissions"" => 76)"
61,173,160,4,33,0.33981164200364966,"Dict(:p25 => 15.25, :p75 => 35.0, :p50 => 21.25, :p90 => 49.0, :p99 => 89.56, :p95 => 65.0)",2.9323223604206756,20.069364161849713,0.4659272528701952,2.9494426451385674,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,158,15,"Dict(""blue_proportion"" => 0.08670520231213873, ""red_proportion"" => 0.9132947976878613)","Dict(:p25 => 15.25, :p75 => 35.0, :p50 => 21.25, :p90 => 49.0, :p99 => 89.56, :p95 => 65.0)",2.9323223604206756,4,33,"Dict{String, Real}(""red_transmission_rate"" => 0.9571428571428572, ""blue_transmission_rate"" => 0.04285714285714286, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 67, ""total_transmissions"" => 70)"
62,180,169,5,34,0.33665586308605144,"Dict(:p25 => 15.25, :p75 => 34.625, :p50 => 21.5, :p90 => 48.55, :p99 => 91.41999999999996, :p95 => 63.10000000000002)",3.2071781760401525,19.7,0.4717522090618538,2.947136053928066,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,164,16,"Dict(""blue_proportion"" => 0.08888888888888889, ""red_proportion"" => 0.9111111111111111)","Dict(:p25 => 15.25, :p75 => 34.625, :p50 => 21.5, :p90 => 48.55, :p99 => 91.41999999999996, :p95 => 63.10000000000002)",3.2071781760401525,5,34,"Dict{String, Real}(""red_transmission_rate"" => 0.9384615384615385, ""blue_transmission_rate"" => 0.06153846153846154, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 61, ""total_transmissions"" => 65)"
63,192,181,5,34,0.3310676227467384,"Dict(:p25 => 15.375, :p75 => 33.5, :p50 => 20.875, :p90 => 45.0, :p99 => 85.53999999999985, :p95 => 61.0)",3.1148133995992477,19.40625,0.48340210681696205,2.9278800238140237,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,174,18,"Dict(""blue_proportion"" => 0.09375, ""red_proportion"" => 0.90625)","Dict(:p25 => 15.375, :p75 => 33.5, :p50 => 20.875, :p90 => 45.0, :p99 => 85.53999999999985, :p95 => 61.0)",3.1148133995992477,5,34,"Dict{String, Real}(""red_transmission_rate"" => 0.8941176470588236, ""blue_transmission_rate"" => 0.10588235294117647, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 76, ""total_transmissions"" => 85)"
