time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner
49,63,"(32, 10)",20.0,38,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
49,64,"(34, 4)",13.0,36,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
49,69,"(36, 7)",117.0,30,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
49,70,"(12, 39)",63.0,25,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,2,"(16, 41)",154.0,50,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,5,"(17, 38)",234.0,50,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,7,"(11, 41)",120.0,50,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,10,"(34, 13)",214.0,50,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,12,"(33, 10)",174.0,50,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,13,"(14, 37)",11.0,50,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,14,"(15, 39)",101.0,50,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,23,"(33, 11)",163.0,50,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,24,"(14, 42)",132.0,50,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,29,"(36, 10)",11.0,50,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,35,"(37, 11)",126.0,50,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,38,"(35, 8)",153.0,50,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,40,"(15, 38)",100.0,50,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,56,"(16, 39)",37.0,44,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,59,"(16, 43)",1.0,42,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,60,"(35, 12)",85.0,42,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,63,"(32, 11)",20.0,39,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,64,"(34, 3)",13.0,37,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,69,"(37, 8)",120.0,31,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
50,70,"(12, 40)",65.0,26,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,2,"(15, 41)",157.0,51,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,5,"(16, 40)",237.0,51,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,7,"(11, 42)",122.0,51,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,10,"(37, 12)",217.0,51,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,12,"(34, 10)",176.0,51,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,13,"(14, 40)",11.0,51,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,14,"(14, 39)",102.0,51,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,23,"(33, 9)",166.0,51,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,24,"(14, 43)",134.0,51,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,29,"(35, 10)",11.0,51,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,35,"(38, 11)",128.0,51,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,38,"(35, 9)",156.0,51,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,40,"(15, 40)",100.0,51,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,56,"(16, 38)",38.0,45,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,59,"(15, 43)",1.0,43,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,60,"(36, 12)",87.0,43,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,63,"(34, 11)",20.0,40,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,64,"(33, 3)",13.0,38,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,69,"(36, 9)",123.0,32,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
51,70,"(14, 41)",67.0,27,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,2,"(18, 41)",160.0,52,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,5,"(17, 40)",240.0,52,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,7,"(11, 43)",124.0,52,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,10,"(36, 11)",220.0,52,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,12,"(36, 8)",178.0,52,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,13,"(13, 40)",11.0,52,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,14,"(13, 39)",104.0,52,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,23,"(33, 8)",169.0,52,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,24,"(17, 41)",136.0,52,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,29,"(34, 9)",11.0,52,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,35,"(38, 10)",130.0,52,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,38,"(34, 8)",159.0,52,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,40,"(18, 40)",100.0,52,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,56,"(16, 37)",39.0,46,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,59,"(15, 42)",1.0,44,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,60,"(36, 13)",89.0,44,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,63,"(34, 12)",20.0,41,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,64,"(33, 4)",13.0,39,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,69,"(37, 9)",126.0,33,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
52,70,"(13, 42)",69.0,28,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,2,"(12, 41)",163.0,53,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,5,"(17, 39)",243.0,53,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,7,"(11, 44)",126.0,53,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,10,"(35, 11)",223.0,53,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,12,"(36, 7)",180.0,53,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,13,"(13, 41)",11.0,53,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,14,"(12, 39)",106.0,53,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,23,"(32, 9)",172.0,53,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,24,"(17, 42)",138.0,53,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,29,"(35, 7)",11.0,53,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,35,"(37, 10)",132.0,53,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,38,"(34, 7)",162.0,53,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,40,"(18, 39)",100.0,53,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,56,"(15, 37)",40.0,47,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,59,"(16, 42)",1.0,45,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,60,"(35, 13)",91.0,45,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,63,"(33, 12)",20.0,42,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,64,"(34, 4)",13.0,40,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,69,"(38, 9)",129.0,34,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
53,70,"(13, 38)",71.0,29,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,2,"(14, 38)",166.0,54,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,5,"(16, 39)",246.0,54,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,7,"(12, 44)",128.0,54,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,10,"(35, 12)",226.0,54,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,12,"(37, 8)",182.0,54,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,13,"(14, 42)",11.0,54,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,14,"(12, 40)",108.0,54,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,23,"(32, 10)",175.0,54,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,24,"(16, 43)",140.0,54,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,29,"(35, 8)",11.0,54,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,35,"(36, 10)",134.0,54,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,38,"(33, 7)",164.0,54,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,40,"(17, 38)",100.0,54,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,56,"(15, 38)",41.0,48,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,59,"(16, 41)",1.0,46,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,60,"(34, 13)",93.0,46,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,63,"(33, 11)",20.0,43,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,64,"(35, 4)",13.0,41,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,69,"(37, 11)",132.0,35,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
54,70,"(14, 37)",73.0,30,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,2,"(15, 40)",169.0,55,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,5,"(15, 39)",249.0,55,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,7,"(12, 45)",130.0,55,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,10,"(36, 12)",229.0,55,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,12,"(36, 9)",184.0,55,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,13,"(14, 43)",11.0,55,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,14,"(14, 40)",110.0,55,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,23,"(33, 10)",178.0,55,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,24,"(15, 43)",142.0,55,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,29,"(35, 9)",11.0,55,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,35,"(35, 10)",136.0,55,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,38,"(33, 9)",167.0,55,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,40,"(16, 38)",100.0,55,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,56,"(15, 37)",40.0,49,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,59,"(15, 41)",1.0,47,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,60,"(34, 11)",95.0,47,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,63,"(32, 11)",20.0,44,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,64,"(36, 4)",13.0,42,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,69,"(38, 11)",135.0,36,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
55,70,"(14, 39)",75.0,31,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,2,"(14, 41)",172.0,56,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,5,"(16, 40)",252.0,56,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,7,"(11, 45)",132.0,56,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,10,"(37, 12)",232.0,56,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,12,"(37, 9)",186.0,56,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,13,"(13, 42)",11.0,56,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,14,"(13, 40)",112.0,56,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,23,"(34, 10)",181.0,56,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,24,"(17, 41)",144.0,56,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,29,"(36, 8)",11.0,56,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,35,"(36, 11)",138.0,56,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,38,"(34, 9)",170.0,56,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,40,"(17, 40)",100.0,56,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,56,"(16, 37)",41.0,50,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,59,"(15, 42)",1.0,48,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,60,"(36, 13)",97.0,48,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,63,"(34, 12)",20.0,45,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,64,"(36, 5)",13.0,43,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,69,"(38, 10)",138.0,37,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
56,70,"(13, 39)",77.0,32,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,2,"(12, 39)",175.0,57,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,5,"(17, 39)",255.0,57,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,7,"(11, 44)",134.0,57,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,10,"(37, 10)",235.0,57,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,12,"(38, 9)",188.0,57,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,13,"(12, 41)",11.0,57,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,14,"(13, 41)",114.0,57,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,23,"(33, 11)",183.0,57,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,24,"(18, 41)",146.0,57,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,29,"(36, 7)",11.0,57,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,35,"(36, 10)",139.0,57,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,38,"(34, 8)",173.0,57,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,40,"(18, 40)",100.0,57,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,56,"(16, 36)",41.0,51,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,59,"(16, 42)",1.0,49,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,60,"(35, 13)",99.0,49,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,63,"(33, 12)",20.0,46,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,64,"(35, 5)",13.0,44,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,69,"(35, 11)",141.0,38,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
57,70,"(13, 38)",79.0,33,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,2,"(12, 40)",178.0,58,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,5,"(17, 38)",258.0,58,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,7,"(10, 44)",136.0,58,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,10,"(35, 7)",238.0,58,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,12,"(37, 8)",190.0,58,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,13,"(14, 42)",11.0,58,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,14,"(12, 42)",115.0,58,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,23,"(34, 11)",185.0,58,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,24,"(17, 42)",148.0,58,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,29,"(34, 7)",11.0,58,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,35,"(32, 10)",141.0,58,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,38,"(35, 8)",176.0,58,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,40,"(18, 39)",100.0,58,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,56,"(17, 36)",41.0,52,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,59,"(16, 41)",1.0,50,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,60,"(34, 13)",101.0,50,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,63,"(35, 12)",20.0,47,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,64,"(35, 6)",13.0,45,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,69,"(37, 11)",144.0,39,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
58,70,"(14, 38)",81.0,34,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,2,"(14, 40)",181.0,59,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,5,"(16, 38)",261.0,59,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,7,"(10, 43)",138.0,59,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,10,"(33, 9)",241.0,59,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,12,"(36, 9)",192.0,59,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,13,"(14, 43)",11.0,59,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,14,"(13, 42)",116.0,59,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,23,"(35, 10)",188.0,59,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,24,"(16, 43)",150.0,59,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,29,"(33, 8)",11.0,59,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,35,"(33, 10)",143.0,59,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,38,"(35, 9)",179.0,59,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,40,"(16, 39)",100.0,59,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,56,"(17, 37)",41.0,53,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,59,"(15, 41)",1.0,51,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,60,"(32, 11)",103.0,51,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,63,"(36, 12)",20.0,48,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,64,"(36, 6)",13.0,46,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,69,"(38, 11)",147.0,40,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
59,70,"(14, 39)",83.0,35,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,2,"(13, 40)",184.0,60,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,5,"(15, 38)",264.0,60,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,7,"(10, 42)",140.0,60,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,10,"(34, 9)",244.0,60,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,12,"(37, 9)",194.0,60,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,13,"(15, 43)",11.0,60,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,14,"(14, 41)",118.0,60,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,24,"(15, 42)",152.0,60,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,29,"(32, 9)",11.0,60,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,35,"(34, 10)",145.0,60,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,40,"(16, 40)",100.0,60,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,56,"(16, 37)",42.0,54,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,59,"(15, 40)",1.0,52,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,60,"(34, 12)",105.0,52,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,63,"(36, 11)",20.0,49,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,64,"(37, 6)",13.0,47,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,69,"(38, 10)",150.0,41,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,70,"(15, 39)",85.0,36,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,79,"(33, 37)",16.0,0,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
60,80,"(42, 50)",14.0,0,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,2,"(13, 39)",187.0,61,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,5,"(15, 37)",267.0,61,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,7,"(9, 42)",142.0,61,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,10,"(36, 7)",247.0,61,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,12,"(37, 10)",196.0,61,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,13,"(18, 41)",11.0,61,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,14,"(13, 41)",120.0,61,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,24,"(16, 42)",154.0,61,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,29,"(34, 8)",11.0,61,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,35,"(33, 11)",147.0,61,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,40,"(17, 41)",100.0,61,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,56,"(16, 36)",42.0,55,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,59,"(17, 40)",1.0,53,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,60,"(33, 12)",107.0,53,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,63,"(36, 10)",20.0,50,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,64,"(38, 6)",13.0,48,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,69,"(38, 9)",153.0,42,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,70,"(17, 39)",87.0,37,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,79,"(30, 37)",16.0,1,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
61,80,"(42, 6)",15.0,1,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,2,"(13, 38)",190.0,62,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,5,"(14, 37)",270.0,62,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,7,"(9, 41)",144.0,62,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,10,"(35, 7)",250.0,62,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,12,"(37, 12)",198.0,62,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,13,"(18, 40)",11.0,62,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,14,"(12, 41)",122.0,62,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,24,"(17, 42)",156.0,62,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,29,"(35, 8)",11.0,62,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,35,"(34, 11)",149.0,62,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,40,"(16, 41)",100.0,62,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,56,"(17, 36)",42.0,56,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,59,"(18, 39)",1.0,54,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,60,"(34, 13)",109.0,54,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,63,"(37, 11)",20.0,51,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,64,"(38, 7)",13.0,49,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,69,"(37, 8)",156.0,43,5,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,70,"(17, 38)",89.0,38,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,79,"(26, 37)",17.0,2,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
62,80,"(41, 6)",17.0,2,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,2,"(12, 39)",193.0,63,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,5,"(14, 38)",273.0,63,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,7,"(9, 40)",146.0,63,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,10,"(34, 7)",253.0,63,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,12,"(36, 12)",200.0,63,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,13,"(15, 41)",11.0,63,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,14,"(12, 40)",124.0,63,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,24,"(16, 43)",158.0,63,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[]
63,29,"(35, 9)",11.0,63,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[]
