time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,chose_not_to_spread_culture,traits
65,7,"(11, 30)",101.0,65,1,1,male,"Bool[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.81, conscientiousness = 4.41, extraversion = 2.98, agreeableness = 3.68, neuroticism = 3.61)"
65,8,"(38, 5)",26.0,65,4,3,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.01, conscientiousness = 3.51, extraversion = 2.75, agreeableness = 3.84, neuroticism = 3.87)"
65,11,"(39, 7)",66.89,65,2,2,male,"Bool[0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.73, conscientiousness = 3.65, extraversion = 3.9, agreeableness = 4.2, neuroticism = 3.43)"
65,12,"(33, 9)",86.0,65,6,2,male,"Bool[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.26, conscientiousness = 2.77, extraversion = 1.18, agreeableness = 4.0, neuroticism = 5.0)"
65,14,"(9, 37)",86.0,65,2,2,male,"Bool[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.46, extraversion = 3.32, agreeableness = 3.16, neuroticism = 1.55)"
65,17,"(11, 34)",91.0,65,1,2,male,"Bool[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.02, conscientiousness = 3.94, extraversion = 4.61, agreeableness = 4.18, neuroticism = 2.05)"
65,24,"(14, 39)",124.0,65,6,2,female,"Bool[0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.69, conscientiousness = 4.06, extraversion = 1.98, agreeableness = 3.15, neuroticism = 2.95)"
65,30,"(14, 33)",28.681499999999993,65,2,3,female,"Bool[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.87, conscientiousness = 2.84, extraversion = 3.61, agreeableness = 4.5, neuroticism = 2.78)"
65,37,"(29, 7)",15.899999999999999,65,6,3,female,"Bool[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 3.26, extraversion = 1.07, agreeableness = 2.3, neuroticism = 3.49)"
65,42,"(33, 4)",97.9,65,2,1,male,"Bool[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.23, conscientiousness = 2.73, extraversion = 3.18, agreeableness = 4.76, neuroticism = 3.42)"
65,46,"(14, 36)",112.0,65,6,2,male,"Bool[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 3.08, extraversion = 1.26, agreeableness = 3.8, neuroticism = 3.37)"
65,52,"(36, 6)",150.0,62,6,1,female,"Bool[0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.43, conscientiousness = 3.42, extraversion = 3.93, agreeableness = 4.38, neuroticism = 2.44)"
65,53,"(35, 13)",117.0,62,6,2,male,"Bool[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.81, conscientiousness = 3.51, extraversion = 3.23, agreeableness = 3.34, neuroticism = 2.54)"
65,55,"(35, 5)",1.0,61,3,3,male,"Bool[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.65, conscientiousness = 3.68, extraversion = 2.46, agreeableness = 3.83, neuroticism = 3.54)"
65,56,"(32, 10)",22.0,61,5,3,female,"Bool[0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.95, conscientiousness = 3.14, extraversion = 1.48, agreeableness = 2.2, neuroticism = 2.94)"
65,57,"(15, 42)",99.30000000000001,60,6,2,male,"Bool[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.84, conscientiousness = 3.76, extraversion = 2.01, agreeableness = 4.21, neuroticism = 3.64)"
65,58,"(35, 9)",148.14999999999998,60,3,1,male,"Bool[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.21, conscientiousness = 2.22, extraversion = 3.41, agreeableness = 3.8, neuroticism = 3.79)"
65,59,"(14, 40)",93.77,60,5,2,female,"Bool[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.61, conscientiousness = 2.92, extraversion = 2.87, agreeableness = 3.94, neuroticism = 3.14)"
65,60,"(32, 5)",91.0,60,6,2,male,"Bool[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.39, conscientiousness = 3.95, extraversion = 3.25, agreeableness = 3.69, neuroticism = 3.58)"
65,61,"(39, 10)",32.1,59,6,3,male,"Bool[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.28, conscientiousness = 2.07, extraversion = 2.36, agreeableness = 2.13, neuroticism = 2.92)"
65,62,"(35, 4)",73.279,59,4,2,male,"Bool[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 2.34, extraversion = 3.75, agreeableness = 4.75, neuroticism = 1.38)"
65,64,"(39, 9)",85.1,59,6,2,male,"Bool[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.21, conscientiousness = 4.06, extraversion = 3.14, agreeableness = 4.33, neuroticism = 2.51)"
65,67,"(32, 7)",129.0,57,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.26, conscientiousness = 3.38, extraversion = 3.74, agreeableness = 3.43, neuroticism = 2.66)"
65,78,"(36, 9)",15.9,51,5,3,female,"Bool[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.52, conscientiousness = 3.27, extraversion = 3.08, agreeableness = 3.94, neuroticism = 2.46)"
65,79,"(34, 12)",0.4499999999999993,50,5,4,male,"Bool[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.34, conscientiousness = 4.76, extraversion = 2.15, agreeableness = 5.0, neuroticism = 3.9)"
65,80,"(39, 6)",52.0,50,3,2,male,"Bool[0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.61, conscientiousness = 3.7, extraversion = 4.31, agreeableness = 4.68, neuroticism = 3.92)"
65,83,"(18, 42)",67.0,48,4,2,female,"Bool[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.88, conscientiousness = 3.53, extraversion = 3.22, agreeableness = 4.24, neuroticism = 2.97)"
65,84,"(14, 29)",68.0,47,1,1,female,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,true,"(openness = 4.67, conscientiousness = 2.91, extraversion = 3.45, agreeableness = 3.96, neuroticism = 1.8)"
65,86,"(15, 40)",55.11,47,4,2,female,"Bool[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.71, conscientiousness = 4.0, extraversion = 2.8, agreeableness = 3.95, neuroticism = 2.71)"
65,90,"(36, 12)",128.0,45,4,1,female,"Bool[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.79, conscientiousness = 3.68, extraversion = 3.18, agreeableness = 3.17, neuroticism = 3.31)"
65,91,"(32, 11)",77.0,42,5,2,male,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.47, conscientiousness = 3.16, extraversion = 3.44, agreeableness = 3.59, neuroticism = 3.32)"
65,92,"(17, 41)",28.0,41,5,3,female,"Bool[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.64, conscientiousness = 3.47, extraversion = 3.62, agreeableness = 3.59, neuroticism = 2.68)"
65,94,"(13, 30)",77.0,40,1,1,male,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.75, conscientiousness = 2.4, extraversion = 4.02, agreeableness = 3.39, neuroticism = 3.63)"
65,95,"(16, 38)",112.0,38,6,1,male,"Bool[0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,true,"(openness = 3.49, conscientiousness = 2.26, extraversion = 3.66, agreeableness = 3.4, neuroticism = 1.21)"
65,97,"(29, 1)",6.0,36,2,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.42, conscientiousness = 3.7, extraversion = 3.07, agreeableness = 4.12, neuroticism = 2.55)"
65,98,"(34, 7)",10.0,36,4,3,male,"Bool[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.47, conscientiousness = 2.89, extraversion = 2.98, agreeableness = 4.03, neuroticism = 3.67)"
65,99,"(15, 38)",94.0,34,6,1,female,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.18, conscientiousness = 3.23, extraversion = 3.26, agreeableness = 3.85, neuroticism = 4.02)"
65,107,"(16, 37)",63.0,21,5,1,female,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,true,"(openness = 4.19, conscientiousness = 3.89, extraversion = 1.38, agreeableness = 3.74, neuroticism = 3.44)"
65,109,"(30, 14)",46.0,15,3,1,male,"Bool[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.12, conscientiousness = 3.91, extraversion = 3.01, agreeableness = 4.15, neuroticism = 1.97)"
65,112,"(31, 4)",2.0,13,4,4,male,"Bool[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.49, conscientiousness = 3.69, extraversion = 1.96, agreeableness = 3.27, neuroticism = 3.82)"
65,114,"(46, 1)",11.0,5,1,3,male,"Bool[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.58, conscientiousness = 3.21, extraversion = 3.38, agreeableness = 5.0, neuroticism = 2.97)"
65,115,"(25, 44)",19.0,5,5,1,male,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.89, conscientiousness = 3.42, extraversion = 3.02, agreeableness = 4.42, neuroticism = 3.35)"
65,117,"(6, 33)",11.0,4,4,3,male,"Bool[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.6, conscientiousness = 4.08, extraversion = 2.25, agreeableness = 3.84, neuroticism = 4.88)"
65,118,"(32, 4)",17.0,4,5,1,female,"Bool[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.54, conscientiousness = 3.7, extraversion = 3.42, agreeableness = 3.4, neuroticism = 2.6)"
65,119,"(4, 15)",18.0,3,2,2,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 3.65, extraversion = 3.66, agreeableness = 3.41, neuroticism = 3.75)"
65,120,"(49, 19)",9.0,2,1,1,male,"Bool[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.03, conscientiousness = 3.13, extraversion = 2.21, agreeableness = 3.4, neuroticism = 4.71)"
65,121,"(8, 14)",20.0,1,6,1,male,"Bool[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.26, conscientiousness = 4.3, extraversion = 1.72, agreeableness = 3.15, neuroticism = 3.02)"
65,122,"(2, 32)",21.0,0,6,4,male,"Bool[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.77, conscientiousness = 3.75, extraversion = 3.62, agreeableness = 3.86, neuroticism = 1.3)"
66,2,"(13, 42)",170.0,66,6,1,male,"Bool[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.48, conscientiousness = 2.59, extraversion = 1.05, agreeableness = 3.44, neuroticism = 3.72)"
66,5,"(21, 37)",166.957,66,6,1,female,"Bool[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.47, conscientiousness = 1.21, extraversion = 1.76, agreeableness = 4.67, neuroticism = 3.66)"
66,7,"(10, 30)",102.0,66,1,1,male,"Bool[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.81, conscientiousness = 4.41, extraversion = 2.98, agreeableness = 3.68, neuroticism = 3.61)"
66,8,"(37, 4)",26.0,66,4,3,male,"Bool[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.01, conscientiousness = 3.51, extraversion = 2.75, agreeableness = 3.84, neuroticism = 3.87)"
66,11,"(39, 8)",67.89,66,2,2,male,"Bool[0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.73, conscientiousness = 3.65, extraversion = 3.9, agreeableness = 4.2, neuroticism = 3.43)"
66,12,"(33, 9)",85.0,66,6,2,male,"Bool[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,true,"(openness = 3.26, conscientiousness = 2.77, extraversion = 1.18, agreeableness = 4.0, neuroticism = 5.0)"
66,14,"(10, 37)",87.0,66,2,2,male,"Bool[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.46, extraversion = 3.32, agreeableness = 3.16, neuroticism = 1.55)"
66,17,"(11, 35)",92.0,66,1,2,male,"Bool[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.02, conscientiousness = 3.94, extraversion = 4.61, agreeableness = 4.18, neuroticism = 2.05)"
66,24,"(13, 38)",126.0,66,6,2,female,"Bool[0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.69, conscientiousness = 4.06, extraversion = 1.98, agreeableness = 3.15, neuroticism = 2.95)"
66,30,"(13, 33)",28.681499999999993,66,2,3,female,"Bool[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.87, conscientiousness = 2.84, extraversion = 3.61, agreeableness = 4.5, neuroticism = 2.78)"
66,37,"(30, 7)",15.899999999999999,66,6,3,female,"Bool[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 3.26, extraversion = 1.07, agreeableness = 2.3, neuroticism = 3.49)"
66,42,"(33, 3)",98.9,66,2,1,male,"Bool[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.23, conscientiousness = 2.73, extraversion = 3.18, agreeableness = 4.76, neuroticism = 3.42)"
66,46,"(15, 36)",113.0,66,6,2,male,"Bool[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 3.08, extraversion = 1.26, agreeableness = 3.8, neuroticism = 3.37)"
66,52,"(37, 6)",152.0,63,6,1,female,"Bool[0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.43, conscientiousness = 3.42, extraversion = 3.93, agreeableness = 4.38, neuroticism = 2.44)"
66,53,"(37, 11)",119.0,63,6,2,male,"Bool[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.81, conscientiousness = 3.51, extraversion = 3.23, agreeableness = 3.34, neuroticism = 2.54)"
66,55,"(34, 5)",1.0,62,3,3,male,"Bool[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.65, conscientiousness = 3.68, extraversion = 2.46, agreeableness = 3.83, neuroticism = 3.54)"
66,56,"(36, 10)",23.0,62,5,3,female,"Bool[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,true,"(openness = 2.95, conscientiousness = 3.14, extraversion = 1.48, agreeableness = 2.2, neuroticism = 2.94)"
66,57,"(15, 41)",101.30000000000001,61,6,2,male,"Bool[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.84, conscientiousness = 3.76, extraversion = 2.01, agreeableness = 4.21, neuroticism = 3.64)"
66,58,"(35, 10)",150.14999999999998,61,3,1,male,"Bool[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.21, conscientiousness = 2.22, extraversion = 3.41, agreeableness = 3.8, neuroticism = 3.79)"
66,59,"(12, 39)",95.77,61,5,2,female,"Bool[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.61, conscientiousness = 2.92, extraversion = 2.87, agreeableness = 3.94, neuroticism = 3.14)"
66,60,"(33, 6)",92.0,61,6,2,male,"Bool[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.39, conscientiousness = 3.95, extraversion = 3.25, agreeableness = 3.69, neuroticism = 3.58)"
66,61,"(40, 10)",32.1,60,6,3,male,"Bool[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.28, conscientiousness = 2.07, extraversion = 2.36, agreeableness = 2.13, neuroticism = 2.92)"
66,62,"(34, 4)",74.279,60,4,2,male,"Bool[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 2.34, extraversion = 3.75, agreeableness = 4.75, neuroticism = 1.38)"
66,64,"(37, 9)",87.1,60,6,2,male,"Bool[0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.21, conscientiousness = 4.06, extraversion = 3.14, agreeableness = 4.33, neuroticism = 2.51)"
66,67,"(31, 7)",131.0,58,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.26, conscientiousness = 3.38, extraversion = 3.74, agreeableness = 3.43, neuroticism = 2.66)"
66,78,"(37, 10)",16.9,52,5,3,female,"Bool[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.52, conscientiousness = 3.27, extraversion = 3.08, agreeableness = 3.94, neuroticism = 2.46)"
66,79,"(34, 13)",0.4499999999999993,51,5,4,male,"Bool[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.34, conscientiousness = 4.76, extraversion = 2.15, agreeableness = 5.0, neuroticism = 3.9)"
66,80,"(39, 5)",53.0,51,3,2,male,"Bool[0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.61, conscientiousness = 3.7, extraversion = 4.31, agreeableness = 4.68, neuroticism = 3.92)"
66,83,"(16, 40)",69.0,49,4,2,female,"Bool[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.88, conscientiousness = 3.53, extraversion = 3.22, agreeableness = 4.24, neuroticism = 2.97)"
66,84,"(15, 29)",69.0,48,1,1,female,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.67, conscientiousness = 2.91, extraversion = 3.45, agreeableness = 3.96, neuroticism = 1.8)"
66,86,"(13, 41)",57.11,48,4,2,female,"Bool[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.71, conscientiousness = 4.0, extraversion = 2.8, agreeableness = 3.95, neuroticism = 2.71)"
66,90,"(36, 11)",131.0,46,4,1,female,"Bool[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.79, conscientiousness = 3.68, extraversion = 3.18, agreeableness = 3.17, neuroticism = 3.31)"
66,91,"(31, 11)",78.0,43,5,2,male,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.47, conscientiousness = 3.16, extraversion = 3.44, agreeableness = 3.59, neuroticism = 3.32)"
66,92,"(15, 43)",29.0,42,5,3,female,"Bool[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.64, conscientiousness = 3.47, extraversion = 3.62, agreeableness = 3.59, neuroticism = 2.68)"
66,94,"(13, 29)",78.0,41,1,1,male,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.75, conscientiousness = 2.4, extraversion = 4.02, agreeableness = 3.39, neuroticism = 3.63)"
66,95,"(14, 38)",115.0,39,6,1,male,"Bool[0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.49, conscientiousness = 2.26, extraversion = 3.66, agreeableness = 3.4, neuroticism = 1.21)"
66,97,"(28, 1)",6.0,37,2,2,male,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.42, conscientiousness = 3.7, extraversion = 3.07, agreeableness = 4.12, neuroticism = 2.55)"
66,98,"(34, 9)",11.0,37,4,3,male,"Bool[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.47, conscientiousness = 2.89, extraversion = 2.98, agreeableness = 4.03, neuroticism = 3.67)"
66,99,"(17, 38)",97.0,35,6,1,female,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.18, conscientiousness = 3.23, extraversion = 3.26, agreeableness = 3.85, neuroticism = 4.02)"
66,107,"(16, 39)",66.0,22,5,1,female,"Bool[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,true,"(openness = 4.19, conscientiousness = 3.89, extraversion = 1.38, agreeableness = 3.74, neuroticism = 3.44)"
66,109,"(30, 13)",48.0,16,3,1,male,"Bool[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.12, conscientiousness = 3.91, extraversion = 3.01, agreeableness = 4.15, neuroticism = 1.97)"
66,112,"(30, 5)",1.0,14,4,4,male,"Bool[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.49, conscientiousness = 3.69, extraversion = 1.96, agreeableness = 3.27, neuroticism = 3.82)"
66,114,"(45, 1)",9.0,6,1,3,male,"Bool[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.58, conscientiousness = 3.21, extraversion = 3.38, agreeableness = 5.0, neuroticism = 2.97)"
66,115,"(22, 42)",21.0,6,5,1,male,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.89, conscientiousness = 3.42, extraversion = 3.02, agreeableness = 4.42, neuroticism = 3.35)"
