time,nagents,#215,#216,#217,#218,#219,#220,#221,#222,#223,#224,#225,#226,#227
38,50,3.735202719218467,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 21.5, :p75 => 65.75, :p50 => 39.5, :p90 => 90.2, :p99 => 102.2307, :p95 => 97.55)",5.502481585510015,0,53,"Dict{String, Real}(""red_transmission_rate"" => 0.6111111111111112, ""blue_transmission_rate"" => 0.3888888888888889, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 18)",39.57,0.1111111111111111,"Dict{String, Real}(""n_edges"" => 9, ""density"" => 0.007346938775510204, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 1)",0.37256367746797303
39,50,3.735202719218467,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 22.924999999999997, :p75 => 67.0, :p50 => 41.5, :p90 => 92.2, :p99 => 104.7407, :p95 => 99.55)",5.794198933870265,0,53,"Dict{String, Real}(""red_transmission_rate"" => 0.5555555555555556, ""blue_transmission_rate"" => 0.4444444444444444, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 18)",39.57,0.1111111111111111,"Dict{String, Real}(""n_edges"" => 9, ""density"" => 0.007346938775510204, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 1)",0.3745862113905907
40,50,3.686546906245488,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 23.0, :p75 => 68.0, :p50 => 43.0, :p90 => 95.1, :p99 => 107.2307, :p95 => 101.55)",5.939956803974733,0,54,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 18)",40.67,0.1111111111111111,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.006530612244897959, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3685876937370669
41,50,3.8288453437609515,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(:p25 => 21.5, :p75 => 69.25, :p50 => 44.5, :p90 => 98.1, :p99 => 109.7207, :p95 => 103.55)",6.0940413469896155,0,55,"Dict{String, Real}(""red_transmission_rate"" => 0.6470588235294118, ""blue_transmission_rate"" => 0.35294117647058826, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 17)",41.67,0.1,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.006530612244897959, ""avg_degree"" => 0.2, ""n_nodes"" => 50, ""max_degree"" => 3)",0.3690225949027224
42,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 21.5, :p75 => 70.5, :p50 => 46.0, :p90 => 100.2, :p99 => 112.7207, :p95 => 105.55)",6.255410734927116,0,55,"Dict{String, Real}(""red_transmission_rate"" => 0.6, ""blue_transmission_rate"" => 0.4, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 20)",32.77,0.1111111111111111,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.005714285714285714, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 3)",0.3755874832582493
43,50,3.7733935693161555,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 22.25, :p75 => 71.75, :p50 => 48.0, :p90 => 103.19999999999999, :p99 => 115.7207, :p95 => 107.55)",6.2880048005712945,0,55,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 18)",32.77,0.1111111111111111,"Dict{String, Real}(""n_edges"" => 7, ""density"" => 0.005714285714285714, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 3)",0.3805892536598987
44,50,3.7247377563431767,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 23.25, :p75 => 73.0, :p50 => 53.0, :p90 => 92.23000000000002, :p99 => 118.2307, :p95 => 109.55)",7.203842417366734,0,57,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 15)",36.07000000000001,0.1111111111111111,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 3)",0.36593410507569035
45,50,3.679750944773672,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 23.5, :p75 => 74.75, :p50 => 54.0, :p90 => 95.23000000000002, :p99 => 120.7407, :p95 => 111.55)",7.377527294849753,0,57,"Dict{String, Real}(""red_transmission_rate"" => 0.8333333333333334, ""blue_transmission_rate"" => 0.16666666666666666, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 12)",33.07,0.25,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3686354344769942
46,50,3.6124497780727465,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 24.5, :p75 => 76.5, :p50 => 55.65, :p90 => 98.92000000000002, :p99 => 123.7407, :p95 => 113.55)",7.535432571962179,0,57,"Dict{String, Real}(""red_transmission_rate"" => 0.7333333333333333, ""blue_transmission_rate"" => 0.26666666666666666, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 15)",32.07,0.2857142857142857,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3723209977967812
47,50,3.6865469062454874,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 25.0, :p75 => 79.0, :p50 => 57.15, :p90 => 100.92000000000002, :p99 => 123.7407, :p95 => 115.55)",7.373142167780892,0,58,"Dict{String, Real}(""red_transmission_rate"" => 0.6521739130434783, ""blue_transmission_rate"" => 0.34782608695652173, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 15, ""total_transmissions"" => 23)",29.97,0.4,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3656987499544446
48,50,3.7247377563431763,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 23.75, :p75 => 81.5, :p50 => 58.15, :p90 => 102.92000000000002, :p99 => 130.03806999999998, :p95 => 117.55)",6.648044834701023,0,58,"Dict{String, Real}(""red_transmission_rate"" => 0.65, ""blue_transmission_rate"" => 0.35, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 20)",19.400000000000002,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.06, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3766838751391932
49,50,3.679750944773671,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 23.75, :p75 => 83.25, :p50 => 59.0, :p90 => 105.02000000000001, :p99 => 131.05807, :p95 => 118.64999999999999)",5.8821924816407725,0,58,"Dict{String, Real}(""red_transmission_rate"" => 0.6956521739130435, ""blue_transmission_rate"" => 0.30434782608695654, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 23)",29.189999999999998,1.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3755065925112475
50,50,3.7733935693161555,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 23.75, :p75 => 84.5, :p50 => 60.5, :p90 => 106.82000000000001, :p99 => 132.03806999999998, :p95 => 120.64999999999999)",5.211444237386067,0,59,"Dict{String, Real}(""red_transmission_rate"" => 0.6956521739130435, ""blue_transmission_rate"" => 0.30434782608695654, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 23)",29.189999999999998,1.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 2)",0.3734607124203493
51,50,3.8565712309833495,"Dict{String, Real}(""unique_cultures"" => 48, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0234375)",0.0,0.0,"Dict(:p25 => 23.75, :p75 => 85.75, :p50 => 62.5, :p90 => 108.92000000000002, :p99 => 133.56806999999998, :p95 => 121.74999999999999)",5.196796343579137,0,61,"Dict{String, Real}(""red_transmission_rate"" => 0.7368421052631579, ""blue_transmission_rate"" => 0.2631578947368421, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 19)",26.09,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.3618483767200622
52,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 23.75, :p75 => 87.0, :p50 => 64.5, :p90 => 111.82000000000002, :p99 => 136.05807, :p95 => 124.19999999999999)",5.531181313492608,0,62,"Dict{String, Real}(""red_transmission_rate"" => 0.5652173913043478, ""blue_transmission_rate"" => 0.43478260869565216, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 23)",26.09,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.35508063718313165
53,50,3.7733935693161555,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 22.25, :p75 => 88.25, :p50 => 66.5, :p90 => 113.82000000000002, :p99 => 139.05807, :p95 => 126.19999999999999)",5.619286395052477,0,62,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 18)",26.09,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.35824382600286797
54,50,3.7524636435655747,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 21.5, :p75 => 89.5, :p50 => 67.0, :p90 => 122.13, :p99 => 140.03807, :p95 => 128.2)",5.882213423313317,0,62,"Dict{String, Real}(""red_transmission_rate"" => 0.6111111111111112, ""blue_transmission_rate"" => 0.3888888888888889, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 18)",26.09,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.36426475623981847
55,50,3.6588210190230894,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 23.0, :p75 => 90.75, :p50 => 68.5, :p90 => 124.13, :p99 => 143.03807, :p95 => 130.2)",5.6390404584887905,0,62,"Dict{String, Real}(""red_transmission_rate"" => 0.4666666666666667, ""blue_transmission_rate"" => 0.5333333333333333, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 7, ""total_transmissions"" => 15)",26.09,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.36581380735234026
56,50,3.652025057551274,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 25.25, :p75 => 91.75, :p50 => 70.0, :p90 => 126.13, :p99 => 146.03806999999998, :p95 => 132.2)",5.421211523631707,0,62,"Dict{String, Real}(""red_transmission_rate"" => 0.47368421052631576, ""blue_transmission_rate"" => 0.5263157894736842, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 19)",26.09,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.3679005791198382
57,50,3.707476831996069,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 26.5, :p75 => 93.0, :p50 => 70.0, :p90 => 126.33, :p99 => 148.52806999999999, :p95 => 134.64999999999998)",5.265785004720903,0,62,"Dict{String, Real}(""red_transmission_rate"" => 0.8235294117647058, ""blue_transmission_rate"" => 0.17647058823529413, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 17)",26.09,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.36922548578172387
58,50,3.679750944773671,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 26.670375, :p75 => 94.75, :p50 => 71.5, :p90 => 129.33, :p99 => 151.52807, :p95 => 136.64999999999998)",5.249226073841531,0,62,"Dict{String, Real}(""red_transmission_rate"" => 0.782608695652174, ""blue_transmission_rate"" => 0.21739130434782608, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 18, ""total_transmissions"" => 23)",26.09,1.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.37106301390255636
59,50,3.7733935693161555,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 26.670375, :p75 => 96.5, :p50 => 72.0, :p90 => 132.13, :p99 => 154.52806999999999, :p95 => 138.64999999999998)",5.274069693487982,0,62,"Dict{String, Real}(""red_transmission_rate"" => 0.6818181818181818, ""blue_transmission_rate"" => 0.3181818181818182, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 15, ""total_transmissions"" => 22)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.374641999502731
60,50,3.7456676820937584,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 18.25, :p75 => 89.95000000000002, :p50 => 62.445, :p90 => 115.4, :p99 => 157.01806999999997, :p95 => 136.61499999999998)",4.581744866325577,4,62,"Dict{String, Real}(""red_transmission_rate"" => 0.5333333333333333, ""blue_transmission_rate"" => 0.4666666666666667, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 15)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4159616858984412
61,50,3.7179417948713605,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 18.25, :p75 => 91.95000000000002, :p50 => 63.445, :p90 => 117.4, :p99 => 158.03806999999998, :p95 => 138.61499999999998)",4.7093937670760875,5,63,"Dict{String, Real}(""red_transmission_rate"" => 0.6428571428571429, ""blue_transmission_rate"" => 0.35714285714285715, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 14)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4132719506407214
62,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 17.225, :p75 => 91.8675, :p50 => 62.945, :p90 => 119.4, :p99 => 160.52806999999999, :p95 => 141.61499999999998)",4.926109939305449,6,63,"Dict{String, Real}(""red_transmission_rate"" => 0.6363636363636364, ""blue_transmission_rate"" => 0.36363636363636365, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 22)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.426358832043759
63,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 16.174999999999997, :p75 => 93.8675, :p50 => 64.445, :p90 => 122.30000000000001, :p99 => 163.01807, :p95 => 144.065)",5.194961801325798,6,64,"Dict{String, Real}(""red_transmission_rate"" => 0.6428571428571429, ""blue_transmission_rate"" => 0.35714285714285715, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 14)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.42558419623570476
64,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 18.5, :p75 => 95.6175, :p50 => 65.945, :p90 => 125.20000000000002, :p99 => 164.48807, :p95 => 146.71749999999997)",5.269959485619464,6,65,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 18)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4198958661099721
65,50,3.7179417948713596,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 19.25, :p75 => 96.92500000000001, :p50 => 66.945, :p90 => 128.1, :p99 => 165.99893, :p95 => 149.1675)",5.621620803473676,6,66,"Dict{String, Real}(""red_transmission_rate"" => 0.5789473684210527, ""blue_transmission_rate"" => 0.42105263157894735, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 19)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4153307837586271
66,50,3.679750944773671,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 19.25, :p75 => 98.42500000000001, :p50 => 68.445, :p90 => 131.0, :p99 => 168.50893, :p95 => 151.1675)",5.395804219365807,6,66,"Dict{String, Real}(""red_transmission_rate"" => 0.7647058823529411, ""blue_transmission_rate"" => 0.23529411764705882, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 17)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4167812630545693
67,50,3.6624900204265645,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 17.924999999999997, :p75 => 99.4425, :p50 => 68.945, :p90 => 133.10000000000002, :p99 => 171.01892999999998, :p95 => 153.1675)",5.21425241396359,8,67,"Dict{String, Real}(""red_transmission_rate"" => 0.7368421052631579, ""blue_transmission_rate"" => 0.2631578947368421, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 19)",16.3,1.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.42817162348724613
68,50,3.679750944773671,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 17.0, :p75 => 98.8275, :p50 => 65.5, :p90 => 135.2, :p99 => 173.52893, :p95 => 155.6175)",3.518752956063428,9,68,"Dict{String, Real}(""red_transmission_rate"" => 0.7272727272727273, ""blue_transmission_rate"" => 0.2727272727272727, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 11)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.43696175364335454
69,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 16.0, :p75 => 99.5775, :p50 => 55.0, :p90 => 137.3, :p99 => 175.52893, :p95 => 158.08249999999998)",3.52592744972983,11,68,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 9)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.46515039755673726
70,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 15.924999999999999, :p75 => 99.10249999999999, :p50 => 56.5, :p90 => 139.4, :p99 => 176.50893, :p95 => 160.6325)",3.677661649096481,11,68,"Dict{String, Real}(""red_transmission_rate"" => 0.85, ""blue_transmission_rate"" => 0.15, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 17, ""total_transmissions"" => 20)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.4681905577133072
71,50,3.679750944773671,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 13.924999999999999, :p75 => 95.07499999999999, :p50 => 45.5, :p90 => 133.3, :p99 => 178.03893, :p95 => 163.6325)",3.845299371227112,12,69,"Dict{String, Real}(""red_transmission_rate"" => 0.7222222222222222, ""blue_transmission_rate"" => 0.2777777777777778, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 18)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.48166578259814097
72,50,3.735202719218467,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 13.225, :p75 => 96.07499999999999, :p50 => 47.0, :p90 => 134.40000000000003, :p99 => 181.03893, :p95 => 165.6325)",3.8986920399235303,12,70,"Dict{String, Real}(""red_transmission_rate"" => 0.65, ""blue_transmission_rate"" => 0.35, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 20)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.4760907820160083
73,50,3.6692859818983807,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 12.725, :p75 => 97.07499999999999, :p50 => 48.5, :p90 => 136.5, :p99 => 182.50893, :p95 => 168.08249999999998)",3.9342119766287342,12,70,"Dict{String, Real}(""red_transmission_rate"" => 0.7857142857142857, ""blue_transmission_rate"" => 0.21428571428571427, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 14)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.4787749271206594
74,50,3.6033692445782943,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(:p25 => 12.0, :p75 => 96.75, :p50 => 39.0, :p90 => 138.60000000000002, :p99 => 184.03893, :p95 => 170.08249999999998)",3.966092904872259,14,72,"Dict{String, Real}(""red_transmission_rate"" => 0.6153846153846154, ""blue_transmission_rate"" => 0.38461538461538464, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 13)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.48540946650602357
