id,pos_1,pos_2,vision,metabolism,sugar,age,max_age,sex,has_reproduced,has_spread_culture,has_accepted_culture,initial_sugar,children,total_inheritance_received,culture,loans_given,loans_owed,diseases,immunity,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,chose_not_to_borrow,chose_not_to_lend,chose_not_to_reproduce,chose_not_to_spread_culture,schwartz_values
18,50,21,5,4,11.0,0,61,female,false,false,false,11.0,Int64[],0.0,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.57f0, stimulation = -0.7f0, hedonism = 0.9f0, achievement = 0.05f0, power = -0.34f0, security = 0.77f0, conformity = -1.73f0, tradition = -1.11f0, benevolence = -0.13f0, universalism = 1.71f0)"
26,44,18,2,3,19.0,0,61,female,false,false,false,19.0,Int64[],0.0,"Bool[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.63f0, stimulation = -0.61f0, hedonism = 0.33f0, achievement = 0.37f0, power = -0.5f0, security = -0.0f0, conformity = -1.14f0, tradition = 0.11f0, benevolence = 1.15f0, universalism = 0.93f0)"
27,37,1,1,3,25.0,0,76,male,false,false,false,25.0,Int64[],0.0,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.93f0, stimulation = -0.36f0, hedonism = -0.42f0, achievement = 0.76f0, power = -1.62f0, security = 0.24f0, conformity = 0.31f0, tradition = -0.9f0, benevolence = 0.56f0, universalism = 0.5f0)"
42,23,13,2,1,16.0,0,67,male,false,false,false,16.0,Int64[],0.0,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.46f0, stimulation = -0.32f0, hedonism = -1.04f0, achievement = -0.72f0, power = -0.16f0, security = 2.17f0, conformity = 0.03f0, tradition = -0.03f0, benevolence = -0.34f0, universalism = -0.06f0)"
16,38,38,6,3,11.0,0,91,female,false,false,false,11.0,Int64[],0.0,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.89f0, stimulation = -0.63f0, hedonism = 0.57f0, achievement = -0.27f0, power = -0.93f0, security = -0.2f0, conformity = 0.65f0, tradition = 1.2f0, benevolence = 0.28f0, universalism = 0.21f0)"
20,13,9,4,1,14.0,0,87,male,false,false,false,14.0,Int64[],0.0,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.13f0, stimulation = 0.27f0, hedonism = -1.8f0, achievement = -0.25f0, power = 0.27f0, security = 0.64f0, conformity = 0.4f0, tradition = 0.73f0, benevolence = 0.16f0, universalism = -0.28f0)"
19,48,27,4,2,22.0,0,98,female,false,false,false,22.0,Int64[],0.0,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.64f0, stimulation = -0.75f0, hedonism = -1.05f0, achievement = -1.11f0, power = -1.68f0, security = -0.49f0, conformity = 1.24f0, tradition = 0.17f0, benevolence = 1.78f0, universalism = 1.25f0)"
49,6,24,1,1,13.0,0,82,female,false,false,false,13.0,Int64[],0.0,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.1f0, stimulation = -0.25f0, hedonism = -0.44f0, achievement = -1.35f0, power = -3.11f0, security = 1.15f0, conformity = 0.91f0, tradition = -0.36f0, benevolence = 1.58f0, universalism = 1.78f0)"
44,10,1,2,3,18.0,0,100,female,false,false,false,18.0,Int64[],0.0,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.17f0, stimulation = -1.19f0, hedonism = 1.05f0, achievement = -1.02f0, power = 0.57f0, security = 0.53f0, conformity = -1.31f0, tradition = 0.44f0, benevolence = 0.43f0, universalism = 0.67f0)"
9,13,19,2,4,13.0,0,95,male,false,false,false,13.0,Int64[],0.0,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.18f0, stimulation = -2.57f0, hedonism = -0.21f0, achievement = 0.2f0, power = -0.22f0, security = 0.68f0, conformity = 0.21f0, tradition = 1.57f0, benevolence = 0.69f0, universalism = -0.17f0)"
31,19,39,5,2,20.0,0,60,female,false,false,false,20.0,Int64[],0.0,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.26f0, stimulation = -2.06f0, hedonism = -0.99f0, achievement = -1.19f0, power = -1.26f0, security = 1.32f0, conformity = 1.92f0, tradition = 0.59f0, benevolence = 1.6f0, universalism = 0.32f0)"
