time,#125,#126,#127,#128,nagents
137,21.1,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.41818032453014986,50
138,22.1,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4062628604716305,50
139,22.1,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 2)",0.41097949123460076,50
140,22.1,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4143423973923037,50
141,16.1,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.41943476355616505,50
142,16.1,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.42400817800265056,50
143,10.7,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 1)",0.42279626386283153,50
144,21.6,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.416727712884293,50
145,25.21,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4122106990349177,50
146,25.21,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 2)",0.411500151715112,50
147,25.21,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 2)",0.41337092297545475,50
148,24.21,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.12, ""n_nodes"" => 50, ""max_degree"" => 2)",0.40912280797224665,50
149,28.21,0.25,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4201965183535705,50
150,30.310000000000002,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.18, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4165540899275131,50
